Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
286,Michael Jackson,38,16,60,67,0.472,3.35,960,7,410,0,0,142,1141.2,928,465,425,120,449,78,980,53,25,38,4756,128,1.206,7.3,0.9,3.5,7.7,2.18,128,jacksmi02
287,Kevin Jarvis,33,9,33,46,0.418,5.83,164,114,17,4,3,1,734.1,868,518,476,140,239,20,431,19,0,17,3262,75,1.507,10.6,1.7,2.9,5.3,1.8,75,jarvike01
288,Jason Jennings,24,3,32,22,0.593,4.79,71,71,0,2,1,0,406,455,238,216,48,177,9,272,14,0,18,1802,103,1.557,10.1,1.1,3.9,6,1.54,103,jennija01
289,Ryan Jensen,27,3,14,10,0.583,4.83,48,39,5,1,0,0,227.1,248,130,122,32,96,4,134,10,0,5,1001,81,1.513,9.8,1.3,3.8,5.3,1.4,81,jensery01
290,Jose Jimenez,29,6,23,37,0.383,4.66,298,38,213,2,2,102,485,527,272,251,40,172,21,298,23,1,22,2137,107,1.441,9.8,0.7,3.2,5.5,1.73,107,jimenjo01
291,Adam Johnson,23,2,1,3,0.25,10.25,9,4,1,0,0,0,26.1,40,33,30,7,14,0,17,5,0,2,132,45,2.051,13.7,2.4,4.8,5.8,1.21,45,johnsad01
292,Jason Johnson,29,7,36,58,0.383,4.91,149,133,3,3,0,0,806,874,488,440,117,342,15,518,39,1,30,3592,91,1.509,9.8,1.3,3.8,5.8,1.51,91,johnsja02
293,Jonathan Johnson,28,6,2,4,0.333,6.63,42,4,10,0,0,0,77.1,96,62,57,9,53,7,68,9,0,3,385,71,1.927,11.2,1,6.2,7.9,1.28,71,johnsjo08
294,Randy Johnson*,39,16,230,114,0.669,3.1,454,444,5,88,35,2,3122.1,2435,1215,1077,283,1258,22,3871,146,27,92,12900,143,1.183,7,0.8,3.6,11.2,3.08,143,johnsra05
295,Bobby Jones*,31,5,14,20,0.412,5.77,96,47,7,1,0,0,321.1,363,225,206,44,187,3,226,16,1,8,1497,91,1.712,10.2,1.2,5.2,6.3,1.21,91,jonesbo04
296,Greg Jones,26,1,0,0,,4.88,18,0,7,0,0,0,27.2,29,15,15,3,14,0,28,2,0,5,127,91,1.554,9.4,1,4.6,9.1,2,91,jonesgr01
297,Todd Jones,35,11,39,42,0.481,4.06,666,1,401,0,0,184,749.2,743,370,338,72,344,43,672,22,1,30,3273,109,1.45,8.9,0.9,4.1,8.1,1.95,109,jonesto02
298,Jimmy Journell,25,1,0,0,,6,7,0,2,0,0,0,9,10,7,6,0,11,0,8,0,0,1,48,71,2.333,10,0,11,8,0.73,71,journji01
299,Jorge Julio,24,3,6,14,0.3,3.22,149,0,120,0,0,61,151,140,71,54,17,70,7,129,5,0,9,661,137,1.391,8.3,1,4.2,7.7,1.84,137,juliojo01
300,Eric Junge,26,2,2,0,1,2.21,10,1,3,0,0,0,20.1,19,6,5,1,6,0,16,0,0,0,84,184,1.23,8.4,0.4,2.7,7.1,2.67,184,jungeer01
301,Jason Karnuth,27,1,0,0,,1.8,4,0,1,0,0,0,5,6,1,1,1,4,0,1,1,0,0,24,257,2,10.8,1.8,7.2,1.8,0.25,257,karnuja01
302,Steve Karsay,31,8,31,38,0.449,3.88,321,40,130,1,0,41,565.2,582,261,244,51,187,36,435,22,0,22,2433,118,1.359,9.3,0.8,3,6.9,2.33,118,karsast01
303,Randy Keisler*,27,3,2,3,0.4,7.62,16,13,0,0,0,0,67.1,75,59,57,16,49,0,47,1,1,0,321,60,1.842,10,2.1,6.5,6.3,0.96,60,keislra01
304,Joe Kennedy*,24,3,18,31,0.367,4.98,82,72,7,6,2,1,448,493,278,248,58,136,1,264,30,2,12,1957,89,1.404,9.9,1.2,2.7,5.3,1.94,89,kennejo04
305,Jason Kershner*,26,2,3,4,0.429,3.69,65,0,12,0,0,1,78,63,37,32,8,29,3,50,4,0,5,327,123,1.179,7.3,0.9,3.3,5.8,1.72,123,kershja01
306,Masao Kida,34,3,1,1,0.5,5.9,54,2,22,0,0,1,79.1,93,56,52,7,33,3,58,4,0,10,358,81,1.588,10.6,0.8,3.7,6.6,1.76,81,kidama01
307,Brooks Kieschnick,31,1,1,1,0.5,5.26,42,0,15,0,0,0,53,66,32,31,5,13,4,39,6,0,2,242,82,1.491,11.2,0.8,2.2,6.6,3,82,kiescbr01
308,Byung-Hyun Kim,24,5,29,27,0.518,3.24,292,13,185,0,0,86,402.1,298,161,145,38,169,15,449,40,4,15,1693,144,1.161,6.7,0.9,3.8,10,2.66,144,kimby01
309,Sun-Woo Kim,25,3,3,3,0.5,5.66,43,10,15,0,0,0,105,130,66,66,12,43,7,61,10,0,7,481,80,1.648,11.1,1,3.7,5.2,1.42,80,kimsu01
310,Ray King*,29,5,9,12,0.429,3.22,284,0,51,0,0,1,218.1,185,91,78,16,96,16,166,6,1,8,915,134,1.287,7.6,0.7,4,6.8,1.73,134,kingra01
311,Matt Kinney,26,3,14,22,0.389,5.06,55,51,2,1,0,0,299,320,186,168,47,138,5,221,7,2,19,1338,88,1.532,9.6,1.4,4.2,6.7,1.6,88,kinnema01
312,Steve Kline*,30,7,25,28,0.472,3.46,522,1,150,0,0,33,473.1,442,198,182,41,204,33,372,19,1,19,2031,127,1.365,8.4,0.8,3.9,7.1,1.82,127,klinest02
313,Brandon Knight,27,2,0,0,,10.71,11,0,7,0,0,0,19.1,29,24,23,7,8,0,14,0,0,1,93,43,1.914,13.5,3.3,3.7,6.5,1.75,43,knighbr01
314,Eric Knott*,28,2,1,3,0.25,4.5,16,2,1,0,0,0,24,31,21,12,2,6,0,21,2,0,0,111,104,1.542,11.6,0.8,2.3,7.9,3.5,104,knotter01
315,Gary Knotts,26,3,6,10,0.375,5.66,50,19,7,0,0,0,132,139,89,83,21,64,0,81,7,0,5,597,75,1.538,9.5,1.4,4.4,5.5,1.27,75,knottga01
316,Billy Koch,28,5,27,22,0.551,3.82,332,0,290,0,0,155,358.1,334,167,152,35,155,23,307,16,0,14,1548,123,1.365,8.4,0.9,3.9,7.7,1.98,123,kochbi01
317,Danny Kolb,28,5,6,9,0.4,3.96,105,0,46,0,0,22,120.1,114,58,53,7,68,6,89,3,0,12,538,119,1.512,8.5,0.5,5.1,6.7,1.31,119,kolbda01
318,Mike Koplove,26,3,9,2,0.818,2.96,95,0,21,0,0,0,109.1,86,42,36,6,42,6,87,7,0,3,456,156,1.171,7.1,0.5,3.5,7.2,2.07,156,koplomi01
319,Marc Kroon,30,3,0,2,0,7.84,20,0,7,0,0,0,20.2,22,19,18,2,16,0,20,2,1,3,101,55,1.839,9.6,0.9,7,8.7,1.25,55,kroonma01
320,John Lackey,24,2,19,20,0.487,4.29,51,51,0,3,2,0,312.1,336,169,149,41,99,4,220,14,3,18,1350,103,1.393,9.7,1.2,2.9,6.3,2.22,103,lackejo01
321,Tim Laker,33,1,0,0,,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,5,,2,9,0,9,9,1,,lakerti01
322,Brian Lawrence,27,3,27,32,0.458,3.83,95,79,5,4,2,0,535.1,543,256,228,53,143,19,349,27,1,7,2262,101,1.281,9.1,0.9,2.4,5.9,2.44,101,lawrebr02
323,Wil Ledezma*,22,1,3,7,0.3,5.79,34,8,13,0,0,0,84,99,55,54,12,35,3,49,3,0,2,376,75,1.595,10.6,1.3,3.8,5.3,1.4,75,ledezwi01
324,Cliff Lee*,24,2,3,4,0.429,3.3,11,11,0,0,0,0,62.2,47,30,23,7,28,2,50,2,1,3,254,134,1.197,6.8,1,4,7.2,1.79,134,leecl02
325,David Lee,30,4,5,2,0.714,4.14,92,0,27,0,0,1,111,109,54,51,14,68,3,93,11,2,5,503,120,1.595,8.8,1.1,5.5,7.5,1.37,120,leeda01
326,Al Leiter*,37,17,145,112,0.564,3.69,356,326,7,16,10,2,2075,1860,933,851,169,968,43,1760,94,19,60,8914,116,1.363,8.1,0.7,4.2,7.6,1.82,116,leiteal01
327,Curt Leskanic,35,10,47,29,0.618,4.3,552,11,221,0,0,51,669.1,631,338,320,72,332,20,604,16,6,44,2907,117,1.439,8.5,1,4.5,8.1,1.82,117,leskacu01
328,Al Levine,35,8,21,29,0.42,3.75,342,7,109,0,0,10,494.1,498,239,206,58,208,18,242,15,0,22,2149,126,1.428,9.1,1.1,3.8,4.4,1.16,126,levinal01
329,Allen Levrault,25,3,7,11,0.389,5.59,56,21,6,1,0,0,170.2,194,112,106,30,81,9,110,8,1,3,777,77,1.611,10.2,1.6,4.3,5.8,1.36,77,levraal01
330,Colby Lewis,23,2,11,12,0.478,7.08,41,30,4,0,0,0,161.1,205,130,127,27,96,3,116,7,1,8,762,70,1.866,11.4,1.5,5.4,6.5,1.21,70,lewisco01
331,Brad Lidge,26,2,7,3,0.7,3.84,84,1,11,0,0,1,93.2,72,42,40,6,51,8,109,7,1,4,397,114,1.313,6.9,0.6,4.9,10.5,2.14,114,lidgebr01
332,Cory Lidle,31,6,45,39,0.536,4.42,181,104,26,5,2,2,756,785,410,371,84,197,20,461,27,1,28,3191,102,1.299,9.3,1,2.3,5.5,2.34,102,lidleco01
333,Jon Lieber,33,9,86,83,0.509,4.18,272,225,10,21,3,2,1510.1,1603,788,702,188,311,32,1121,31,12,16,6379,104,1.267,9.6,1.1,1.9,6.7,3.6,104,liebejo01
334,Kerry Ligtenberg,32,6,16,14,0.533,3.09,322,0,154,0,0,45,326,268,118,112,36,129,22,303,2,1,7,1350,141,1.218,7.4,1,3.6,8.4,2.35,141,ligteke01
335,Ted Lilly*,27,5,22,24,0.478,4.68,96,71,5,2,1,0,430.2,423,242,224,67,154,7,375,21,8,22,1872,96,1.34,8.8,1.4,3.2,7.8,2.44,96,lillyte01
336,Jose Lima,30,10,71,77,0.48,5.13,276,175,37,8,1,5,1211.1,1361,729,690,200,288,20,795,41,2,34,5217,88,1.361,10.1,1.5,2.1,5.9,2.76,88,limajo01
337,Mike Lincoln,28,5,10,22,0.313,5.16,148,19,29,0,0,5,246,290,150,141,36,90,8,144,8,0,10,1092,91,1.545,10.6,1.3,3.3,5.3,1.6,91,lincomi01
338,Scott Linebrink,26,4,3,2,0.6,4.14,94,6,18,0,0,0,139,148,70,64,15,63,8,107,12,0,12,624,104,1.518,9.6,1,4.1,6.9,1.7,104,linebsc01
339,Doug Linton,38,7,17,20,0.459,5.78,112,35,23,0,0,0,305.1,360,210,196,50,125,7,206,13,1,13,1384,80,1.588,10.6,1.5,3.7,6.1,1.65,80,lintodo01
340,Graeme Lloyd*,36,10,30,36,0.455,4.04,568,0,175,0,0,17,533,560,274,239,51,161,36,304,23,0,23,2293,115,1.353,9.5,0.9,2.7,5.1,1.89,115,lloydgr01
341,Esteban Loaiza,31,9,90,82,0.523,4.58,269,236,10,10,4,1,1480,1666,820,753,178,413,27,965,60,8,20,6417,101,1.405,10.1,1.1,2.5,5.9,2.34,101,loaizes01
342,Carlton Loewer,29,4,10,18,0.357,6.12,48,41,2,3,1,0,238.1,302,169,162,32,76,2,118,4,0,8,1068,74,1.586,11.4,1.2,2.9,4.5,1.55,74,loeweca01
343,Kyle Lohse,24,3,31,26,0.544,4.67,84,80,2,3,2,0,472,494,259,245,70,144,3,318,22,1,23,2035,97,1.352,9.4,1.3,2.7,6.1,2.21,97,lohseky01
344,Aaron Looper,26,1,0,0,,5.14,6,0,3,0,0,0,7,7,4,4,1,2,0,6,1,0,0,29,88,1.286,9,1.3,2.6,7.7,3,88,loopeaa01
345,Braden Looper,28,6,19,17,0.528,3.7,372,0,173,0,0,46,391.1,390,181,161,31,155,19,246,10,2,11,1688,114,1.393,9,0.7,3.6,5.7,1.59,114,loopebr01
346,Albie Lopez,31,11,47,58,0.448,4.94,297,92,63,8,5,4,841.1,938,511,462,112,343,28,558,18,2,34,3713,95,1.523,10,1.2,3.7,6,1.63,95,lopezal02
347,Aquilino Lopez,28,1,1,3,0.25,3.42,72,0,34,0,0,14,73.2,58,31,28,5,34,5,64,5,1,2,316,138,1.249,7.1,0.6,4.2,7.8,1.88,138,lopezaq01
348,Javier Lopez*,25,1,4,1,0.8,3.7,75,0,11,0,0,1,58.1,58,25,24,5,12,2,40,4,3,1,242,135,1.2,8.9,0.8,1.9,6.2,3.33,135,lopezja02
349,Rodrigo Lopez,27,3,22,22,0.5,4.81,65,60,0,4,1,0,368.1,400,208,197,52,118,10,256,15,2,4,1592,91,1.406,9.8,1.3,2.9,6.3,2.17,91,lopezro02
350,Mark Loretta,31,1,0,0,,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,5,,2,9,0,9,18,2,,loretma01
351,Shane Loux,23,2,1,4,0.2,7.71,14,7,1,0,0,0,44.1,56,40,38,8,15,1,15,5,0,2,204,56,1.602,11.4,1.6,3,3,1,56,louxsh01
352,Derek Lowe,30,7,58,47,0.552,3.57,363,87,155,2,1,85,907.1,859,393,360,65,261,27,607,42,1,25,3784,132,1.234,8.5,0.6,2.6,6,2.33,132,lowede01
353,Sean Lowe,32,7,23,15,0.605,4.95,248,22,47,0,0,3,440,485,261,242,51,194,17,288,27,1,16,1967,95,1.543,9.9,1,4,5.9,1.48,95,lowese01
354,Noah Lowry*,22,1,0,0,,0,4,0,3,0,0,0,6.1,1,0,0,0,2,0,5,1,0,0,24,,0.474,1.4,0,2.8,7.1,2.5,,lowryno01
355,Brandon Lyon,23,3,10,14,0.417,4.99,75,21,31,0,0,9,184,214,111,102,26,53,7,115,5,1,2,813,93,1.451,10.5,1.3,2.6,5.6,2.17,93,lyonbr01
356,Mike MacDougal,26,3,4,7,0.364,4.28,77,3,62,0,0,27,88.1,87,51,42,6,43,1,74,9,0,10,390,115,1.472,8.9,0.6,4.4,7.5,1.72,115,macdomi01
357,Greg Maddux,37,18,289,163,0.639,2.89,575,571,3,103,34,0,3968.2,3625,1460,1275,234,838,154,2765,109,26,53,16117,143,1.125,8.2,0.5,1.9,6.3,3.3,143,maddugr01
358,Ryan Madson,22,1,0,0,,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,,0,0,0,0,0,,,madsory01
359,Ron Mahay*,32,7,12,5,0.706,4.21,149,3,32,0,0,2,192.1,170,101,90,30,97,10,159,2,0,15,832,111,1.388,8,1.4,4.5,7.4,1.64,111,mahayro01
360,Pat Mahomes,32,11,42,39,0.519,5.47,308,63,74,0,0,5,709,738,461,431,116,392,25,452,11,1,29,3163,84,1.594,9.4,1.5,5,5.7,1.15,84,mahompa01
361,Mark Malaska*,25,1,2,1,0.667,2.81,22,0,3,0,0,0,16,13,7,5,0,12,3,17,1,0,0,70,160,1.563,7.3,0,6.8,9.6,1.42,160,malasma01
362,Jim Mann,28,4,0,1,0,4.83,25,0,15,0,0,0,31.2,33,19,17,5,13,1,25,7,0,0,144,95,1.453,9.4,1.4,3.7,7.1,1.92,95,mannji01
363,David Manning,30,1,0,2,0,16.2,2,2,0,0,0,0,6.2,11,13,12,1,8,0,2,0,0,2,38,28,2.85,14.9,1.4,10.8,2.7,0.25,28,mannida01
364,Julio Manon,30,1,1,2,0.333,4.13,23,0,7,0,0,1,28.1,26,13,13,3,17,1,15,1,0,0,125,110,1.518,8.3,1,5.4,4.8,0.88,110,manonju01
365,Matt Mantei,29,8,13,15,0.464,3.56,269,0,182,0,0,89,285.2,209,119,113,24,170,7,361,18,0,14,1234,126,1.327,6.6,0.8,5.4,11.4,2.12,126,mantema01
366,Josias Manzanillo,35,10,10,12,0.455,4.56,241,1,76,0,0,5,309.2,292,174,157,40,138,18,273,15,0,16,1351,98,1.389,8.5,1.2,4,7.9,1.98,98,manzajo01
367,Mike Maroth*,25,2,15,31,0.326,5.23,54,54,0,1,0,0,322,367,199,187,41,86,3,145,10,0,11,1385,82,1.407,10.3,1.1,2.4,4.1,1.69,82,marotmi01
368,Jason Marquis,24,4,14,15,0.483,4.45,96,40,26,0,0,1,307.2,306,171,152,40,138,10,218,10,2,8,1348,98,1.443,9,1.2,4,6.4,1.58,98,marquja01
369,Damaso Marte*,28,4,5,5,0.5,2.97,167,0,53,0,0,21,185,144,65,61,16,70,11,201,10,1,5,755,156,1.157,7,0.8,3.4,9.8,2.87,156,marteda01
370,Tom Martin*,33,7,9,7,0.563,4.92,202,0,43,0,0,2,183,190,105,100,20,88,11,138,5,0,7,814,89,1.519,9.3,1,4.3,6.8,1.57,89,martito02
371,Luis Martinez*,23,1,0,3,0,9.92,4,4,0,0,0,0,16.1,25,18,18,3,15,2,10,0,1,3,86,44,2.449,13.8,1.7,8.3,5.5,0.67,44,martilu01
372,Pedro Martinez,31,12,166,67,0.712,2.58,355,288,23,41,15,3,2079,1553,667,597,149,554,21,2426,99,4,51,8286,175,1.013,6.7,0.6,2.4,10.5,4.38,175,martipe02
373,Julio Mateo,25,2,4,0,1,3.38,62,0,24,0,0,1,106.2,89,42,40,16,25,1,86,6,1,2,432,128,1.069,7.5,1.4,2.1,7.3,3.44,128,mateoju01
374,Mike Matthews*,29,4,11,9,0.55,4.14,189,10,41,0,0,1,208.2,197,101,96,22,101,14,158,11,2,13,908,101,1.428,8.5,0.9,4.4,6.8,1.56,101,matthmi01
375,Dave Maurer*,28,3,1,1,0.5,6,19,0,4,0,0,0,21,26,16,14,4,9,1,17,2,0,2,98,74,1.667,11.1,1.7,3.9,7.3,1.89,74,maureda01
376,Darrell May*,31,5,16,20,0.444,4.69,106,57,14,4,2,0,408.1,425,230,213,71,134,6,259,4,0,9,1762,104,1.369,9.4,1.6,3,5.7,1.93,104,mayda02
377,Joe Mays,27,5,42,55,0.433,4.69,162,120,13,9,5,0,790.1,849,436,412,104,262,7,428,15,0,37,3420,102,1.406,9.7,1.2,3,4.9,1.63,102,maysjo01
378,Seth McClung,22,1,4,1,0.8,5.35,12,5,2,0,0,0,38.2,33,23,23,6,25,1,25,3,0,2,167,83,1.5,7.7,1.4,5.8,5.8,1,83,mccluse01
379,Brian Meadows,27,6,39,51,0.433,5.24,150,122,11,3,0,1,738.1,896,457,430,110,204,26,329,19,2,19,3248,83,1.49,10.9,1.3,2.5,4,1.61,83,meadobr01
380,Chris Mears,25,1,1,3,0.25,5.44,29,3,16,0,0,5,41.1,50,28,25,5,11,0,21,3,0,2,178,80,1.476,10.9,1.1,2.4,4.6,1.91,80,mearsch01
381,Gil Meche,24,3,27,21,0.563,4.43,63,62,0,2,1,0,357.2,335,182,176,46,160,3,237,6,0,10,1523,103,1.384,8.4,1.2,4,6,1.48,103,mechegi01
382,Jim Mecir,33,9,28,26,0.519,3.86,357,0,96,0,0,10,436,398,202,187,34,189,24,367,14,1,18,1867,121,1.346,8.2,0.7,3.9,7.6,1.94,121,mecirji01
383,Ramiro Mendoza,31,8,57,39,0.594,4.32,314,62,63,2,2,16,765.1,864,398,367,78,174,22,449,34,2,13,3298,106,1.356,10.2,0.9,2,5.3,2.58,106,mendora01
384,Frank Menechino,32,1,0,0,,36,1,0,1,0,0,0,1,6,4,4,1,0,0,0,0,0,0,8,17,6,54,9,0,0,,17,menecfr01
385,Hector Mercado*,29,4,5,4,0.556,4.55,112,3,25,0,0,1,124.2,117,67,63,15,75,3,127,4,1,10,559,95,1.54,8.4,1.1,5.4,9.2,1.69,95,mercahe01
386,Jose Mercedes,32,8,33,39,0.458,4.75,145,79,18,5,1,0,583,617,336,308,75,223,8,310,21,4,13,2530,97,1.441,9.5,1.2,3.4,4.8,1.39,97,mercejo02
387,Kent Mercker*,35,14,66,64,0.508,4.27,491,150,115,2,1,20,1168.2,1163,614,554,135,542,39,798,26,13,48,5123,101,1.459,9,1,4.2,6.1,1.47,101,merckke01
388,Jose Mesa,37,15,70,91,0.435,4.32,762,95,473,6,2,249,1299.2,1364,675,624,120,544,43,896,44,4,65,5708,101,1.468,9.4,0.8,3.8,6.2,1.65,101,mesajo01
389,Bart Miadich,27,2,0,0,,6.75,12,0,4,0,0,0,12,11,9,9,2,9,0,14,1,0,2,53,70,1.667,8.3,1.5,6.8,10.5,1.56,70,miadiba01
390,Dan Miceli,32,11,35,42,0.455,4.59,505,9,193,0,0,33,572.2,566,320,292,78,250,32,512,16,4,36,2505,96,1.425,8.9,1.2,3.9,8,2.05,96,micelda01
391,Chris Michalak*,32,3,8,11,0.421,4.66,53,18,10,0,0,1,156.1,186,88,81,21,69,7,77,14,6,2,710,99,1.631,10.7,1.2,4,4.4,1.12,99,michach01
392,Jason Middlebrook,28,3,4,4,0.5,5.33,24,8,7,0,0,0,77.2,75,46,46,8,36,3,55,2,1,3,337,74,1.429,8.7,0.9,4.2,6.4,1.53,74,middlja01
393,Justin Miller,25,1,9,5,0.643,5.54,25,18,2,0,0,0,102.1,103,70,63,12,66,2,68,11,0,6,469,83,1.651,9.1,1.1,5.8,6,1.03,83,milleju01
394,Matt Miller,31,1,0,0,,2.08,4,0,2,0,0,0,4.1,5,1,1,0,2,0,5,0,0,0,18,256,1.615,10.4,0,4.2,10.4,2.5,256,millema02
395,Trever Miller*,30,5,7,8,0.467,5.2,184,5,46,0,0,5,188.2,216,119,109,23,98,6,130,15,0,8,878,88,1.664,10.3,1.1,4.7,6.2,1.33,88,milletr02
396,Wade Miller,26,5,51,32,0.614,3.93,112,108,2,5,1,0,679.1,623,327,297,80,262,14,585,23,0,17,2863,115,1.303,8.3,1.1,3.5,7.8,2.23,115,millewa04
397,Kevin Millwood,28,7,89,58,0.605,3.78,203,195,3,11,5,0,1226.1,1128,559,515,124,371,27,1009,25,2,27,5124,114,1.222,8.3,0.9,2.7,7.4,2.72,114,millwke01
398,Eric Milton*,27,6,57,51,0.528,4.76,166,165,0,10,4,0,987.1,1000,557,522,149,269,2,715,20,0,14,4196,101,1.285,9.1,1.4,2.5,6.5,2.66,101,miltoer01
399,Sergio Mitre,22,1,0,1,0,8.31,3,2,1,0,0,0,8.2,15,8,8,1,4,1,3,0,0,0,43,54,2.192,15.6,1,4.2,3.1,0.75,54,mitrese01
400,Brian Moehler,31,8,50,56,0.472,4.57,144,143,0,10,6,0,866,986,479,440,110,244,8,469,17,1,14,3742,103,1.42,10.2,1.1,2.5,4.9,1.92,103,moehlbr01
401,Gabe Molina,28,4,2,2,0.5,6.58,46,0,15,0,0,0,52,61,43,38,9,33,1,28,1,0,4,244,70,1.808,10.6,1.6,5.7,4.8,0.85,70,molinga01
402,Orber Moreno,26,2,0,0,,6.75,14,0,7,0,0,0,16,14,12,12,2,9,0,12,0,0,0,70,71,1.438,7.9,1.1,5.1,6.8,1.33,71,morenor01
403,Matt Morris,28,6,72,42,0.632,3.28,174,143,12,13,6,4,982.2,954,395,358,72,285,16,738,35,4,19,4096,128,1.261,8.7,0.7,2.6,6.8,2.59,128,morrima01
404,Damian Moss*,26,3,22,18,0.55,4.22,69,59,4,0,0,0,353.2,327,185,166,45,190,10,198,17,5,26,1546,100,1.462,8.3,1.1,4.8,5,1.04,100,mossda01
405,Guillermo Mota,29,5,11,14,0.44,3.53,252,0,66,0,0,1,300.2,255,128,118,28,108,14,230,8,2,6,1247,120,1.207,7.6,0.8,3.2,6.9,2.13,120,motagu01
406,Tony Mounce*,28,1,1,5,0.167,7.11,11,11,0,0,0,0,50.2,65,42,40,9,25,0,30,5,0,1,238,71,1.776,11.5,1.6,4.4,5.3,1.2,71,mouncto01
407,Jamie Moyer*,40,17,185,132,0.584,4.07,472,420,13,26,8,0,2737.2,2785,1342,1238,314,780,49,1657,88,10,44,11585,108,1.302,9.2,1,2.6,5.4,2.12,108,moyerja01
408,Mark Mulder*,25,4,64,34,0.653,3.77,117,117,0,17,7,0,777.1,767,352,326,74,215,12,528,22,1,24,3241,118,1.263,8.9,0.9,2.5,6.1,2.46,118,muldema01
409,Terry Mulholland*,40,17,119,131,0.476,4.37,592,317,93,46,10,5,2390.1,2602,1287,1160,269,630,58,1246,63,2,59,10248,93,1.352,9.8,1,2.4,4.7,1.98,93,mulhote01
410,Scott Mullen*,28,4,4,5,0.444,4.66,75,1,17,0,0,0,67.2,76,38,35,9,35,2,35,3,0,2,313,108,1.64,10.1,1.2,4.7,4.7,1,108,mullesc01
411,Peter Munro,28,4,9,12,0.429,4.76,99,21,19,0,0,0,215.2,260,127,114,19,88,5,126,13,0,7,973,97,1.614,10.9,0.8,3.7,5.3,1.43,97,munrope01
412,Mike Mussina,34,13,199,110,0.644,3.53,386,386,0,53,21,0,2668.2,2497,1112,1047,278,597,22,2126,34,1,56,10851,129,1.159,8.4,0.9,2,7.2,3.56,129,mussimi01
413,Brett Myers,22,2,18,14,0.563,4.38,44,44,0,2,1,0,265,278,137,129,31,105,9,177,15,1,11,1155,91,1.445,9.4,1.1,3.6,6,1.69,91,myersbr01
414,Mike Myers*,34,9,12,20,0.375,4.37,609,0,149,0,0,14,376.2,362,195,183,41,187,23,327,33,1,7,1665,112,1.458,8.6,1,4.5,7.8,1.75,112,myersmi01
415,Rodney Myers,34,8,7,5,0.583,5.11,166,1,42,0,0,1,237.2,264,151,135,28,110,6,160,13,1,12,1064,84,1.574,10,1.1,4.2,6.1,1.45,84,myersro01
416,Aaron Myette,25,5,6,12,0.333,8.16,42,30,5,0,0,0,150,182,140,136,26,98,1,128,20,0,9,735,58,1.867,10.9,1.6,5.9,7.7,1.31,58,myettaa01
417,Charles Nagy,36,14,129,105,0.551,4.51,318,297,9,31,6,0,1954.2,2188,1061,980,217,586,37,1242,51,4,45,8454,101,1.419,10.1,1,2.7,5.7,2.12,101,nagych01
418,Micheal Nakamura,26,1,0,0,,7.82,12,0,7,0,0,1,12.2,20,11,11,4,2,0,14,1,0,0,62,60,1.737,14.2,2.8,1.4,9.9,7,60,nakammi01
419,Shane Nance*,25,2,0,2,0,4.7,30,0,6,0,0,0,30.2,38,19,16,6,14,1,30,1,0,1,145,92,1.696,11.2,1.8,4.1,8.8,2.14,92,nancesh01
420,Joe Nathan,28,4,24,10,0.706,4.12,121,29,14,0,0,1,266.1,225,134,122,36,142,7,200,8,1,11,1149,104,1.378,7.6,1.2,4.8,6.8,1.41,104,nathajo01
421,Denny Neagle*,34,13,124,92,0.574,4.24,392,286,23,20,7,3,1890.1,1887,948,891,250,594,44,1415,53,6,47,8031,105,1.312,9,1.2,2.8,6.7,2.38,105,neaglde01
422,Blaine Neal,25,3,3,0,1,5.01,54,0,12,0,0,0,59.1,77,36,33,3,28,3,46,1,0,6,280,83,1.77,11.7,0.5,4.2,7,1.64,83,nealbl01
423,Jeff Nelson,36,12,46,39,0.541,3.32,714,0,210,0,0,31,721.2,581,295,266,48,382,58,771,60,2,33,3118,136,1.334,7.2,0.6,4.8,9.6,2.02,136,nelsoje01
424,Joe Nelson,28,1,0,0,,36,2,0,0,0,0,0,2,7,9,8,1,2,0,0,1,0,0,16,14,4.5,31.5,4.5,9,0,0,14,nelsojo01
425,Michael Neu,25,1,0,0,,3.64,32,0,26,0,0,1,42,43,18,17,2,26,2,20,2,0,4,194,123,1.643,9.2,0.4,5.6,4.3,0.77,123,neumi01
426,C.J. Nitkowski*,30,8,16,31,0.34,5.33,288,44,41,0,0,3,442.2,474,293,262,53,245,21,319,30,7,15,2024,87,1.624,9.6,1.1,5,6.5,1.3,87,nitkoc.01
427,Hideo Nomo,34,9,114,90,0.559,3.85,283,281,0,16,9,0,1787.1,1526,825,765,213,811,28,1802,32,17,102,7570,107,1.308,7.7,1.1,4.1,9.1,2.22,107,nomohi01
428,Phil Norton*,27,2,0,1,0,5.06,23,2,4,0,0,0,26.2,23,16,15,5,16,0,13,0,0,1,115,88,1.463,7.8,1.7,5.4,4.4,0.81,88,nortoph01
429,Vladimir Núñez,28,6,17,29,0.37,4.68,208,27,77,0,0,21,382.2,370,224,199,47,164,14,280,11,3,16,1657,91,1.395,8.7,1.1,3.9,6.6,1.71,91,nunezvl01
