Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
286,Steve Kline*,27,4,15,19,0.441,3.84,289,1,85,0,0,15,276.1,279,130,118,30,124,19,246,11,1,15,1213,118,1.458,9.1,1,4,8,1.98,118,klinest02
287,Billy Koch,25,2,9,8,0.529,2.97,124,0,110,0,0,64,142.1,133,54,47,11,48,9,117,5,0,1,598,168,1.272,8.4,0.7,3,7.4,2.44,168,kochbi01
288,Ryan Kohlmeier,23,1,0,1,0,2.39,25,0,22,0,0,13,26.1,30,9,7,1,15,2,17,0,0,0,120,200,1.709,10.3,0.3,5.1,5.8,1.13,200,kohlmry01
289,Brandon Kolb,26,1,0,1,0,4.5,11,0,5,0,0,0,14,16,8,7,0,11,1,12,0,0,3,66,97,1.929,10.3,0,7.1,7.7,1.09,97,kolbbr01
290,Danny Kolb,25,2,2,1,0.667,5.97,17,0,6,0,0,0,31.2,38,23,21,2,17,0,15,1,0,2,148,86,1.737,10.8,0.6,4.8,4.3,0.88,86,kolbda01
291,Marc Kroon,27,3,0,2,0,7.84,20,0,7,0,0,0,20.2,22,19,18,2,16,0,20,2,1,3,101,55,1.839,9.6,0.9,7,8.7,1.25,55,kroonma01
292,Yovanny Lara,24,1,0,0,,6.35,6,0,2,0,0,0,5.2,5,4,4,0,8,0,3,0,0,0,29,80,2.294,7.9,0,12.7,4.8,0.38,80,larayo01
293,Andy Larkin,26,3,3,11,0.214,8.86,39,15,11,0,0,1,105.2,139,112,104,18,75,5,69,5,0,5,522,49,2.025,11.8,1.5,6.4,5.9,0.92,49,larkian01
294,Brett Laxton,26,2,0,2,0,7.86,9,3,1,0,0,0,26.1,35,27,23,1,17,2,23,4,0,4,129,64,1.975,12,0.3,5.8,7.9,1.35,64,laxtobr01
295,David Lee,27,2,3,2,0.6,4.45,43,0,14,0,0,1,54.2,53,30,27,7,35,1,44,5,1,3,247,132,1.61,8.7,1.2,5.8,7.2,1.26,132,leeda01
296,Sang-Hoon Lee*,29,1,0,0,,3.09,9,0,1,0,0,0,11.2,11,4,4,2,4,0,6,2,0,0,49,169,1.286,8.5,1.5,3.1,4.6,1.5,169,leesa01
297,Al Leiter*,34,14,106,79,0.573,3.73,264,234,7,13,7,2,1502.2,1312,670,623,113,759,24,1307,73,15,49,6476,117,1.378,7.9,0.7,4.5,7.8,1.72,117,leiteal01
298,Mark Leiter,37,10,63,72,0.467,4.6,315,146,85,15,1,26,1148.1,1173,648,587,149,416,41,866,73,9,43,5005,92,1.384,9.2,1.2,3.3,6.8,2.08,92,leitema01
299,Curt Leskanic,32,8,40,23,0.635,4.59,429,11,149,0,0,32,547.1,530,293,279,59,272,14,490,13,6,39,2393,113,1.465,8.7,1,4.5,8.1,1.8,113,leskacu01
300,Al Levine,32,5,6,9,0.4,4.25,172,6,46,0,0,2,284,299,150,134,34,117,10,132,8,0,11,1244,115,1.465,9.5,1.1,3.7,4.2,1.13,115,levinal01
301,Allen Levrault,22,1,0,1,0,4.5,5,1,2,0,0,0,12,10,7,6,0,7,0,9,0,0,0,51,104,1.417,7.5,0,5.3,6.8,1.29,104,levraal01
302,Cory Lidle,28,3,12,8,0.6,4.42,90,14,26,0,0,2,183.1,208,103,90,20,51,7,120,6,0,8,793,103,1.413,10.2,1,2.5,5.9,2.35,103,lidleco01
303,Jon Lieber,30,7,60,69,0.465,4.32,217,170,10,13,2,2,1137,1224,620,546,148,258,26,886,23,11,12,4839,102,1.303,9.7,1.2,2,7,3.43,102,liebejo01
304,Kerry Ligtenberg,29,3,6,5,0.545,3.08,149,0,84,0,0,43,140.1,106,50,48,17,52,8,149,0,0,3,568,141,1.126,6.8,1.1,3.3,9.6,2.87,141,ligteke01
305,Ted Lilly*,24,2,0,1,0,7.11,16,3,2,0,0,0,31.2,38,26,25,8,14,0,39,3,1,2,149,66,1.642,10.8,2.3,4,11.1,2.79,66,lillyte01
306,Jose Lima,27,7,53,56,0.486,4.87,210,122,31,6,1,5,904,998,515,489,146,203,17,646,25,0,26,3873,93,1.329,9.9,1.5,2,6.4,3.18,93,limajo01
307,Mike Lincoln,25,2,3,13,0.188,7.7,26,19,1,0,0,0,97,138,84,83,21,39,0,42,3,0,5,462,66,1.825,12.8,1.9,3.6,3.9,1.08,66,lincomi01
308,Scott Linebrink,23,1,0,0,,6,11,0,4,0,0,0,12,18,8,8,4,8,0,6,3,0,0,63,85,2.167,13.5,3,6,4.5,0.75,85,linebsc01
309,Doug Linton,35,6,17,20,0.459,5.86,105,35,16,0,0,0,296.1,353,207,193,48,121,7,199,13,1,13,1349,79,1.6,10.7,1.5,3.7,6,1.64,79,lintodo01
310,Felipe Lira,28,6,26,46,0.361,5.25,159,79,21,4,3,1,572.1,645,365,334,83,220,17,345,28,2,22,2564,93,1.511,10.1,1.3,3.5,5.4,1.57,93,lirafe01
311,Graeme Lloyd*,33,7,16,22,0.421,3.62,366,0,112,0,0,11,358,351,168,144,37,107,28,198,14,0,19,1514,132,1.279,8.8,0.9,2.7,5,1.85,132,lloydgr01
312,Esteban Loaiza,28,6,49,52,0.485,4.72,174,147,9,5,2,1,912.1,1039,530,478,116,279,21,561,37,6,15,3988,98,1.445,10.2,1.1,2.8,5.5,2.01,98,loaizes01
313,Carlton Loewer,26,2,9,14,0.391,5.68,41,34,2,3,1,0,212.1,254,140,134,27,65,1,106,3,0,7,934,80,1.502,10.8,1.1,2.8,4.5,1.63,80,loeweca01
314,Rich Loiselle,28,5,9,17,0.346,3.76,184,3,120,0,0,48,206,213,99,86,19,107,20,169,8,0,9,932,119,1.553,9.3,0.8,4.7,7.4,1.58,119,loiseri01
315,Braden Looper,25,3,8,5,0.615,4.1,149,0,48,0,0,2,153.2,172,88,70,11,68,12,83,6,2,8,697,107,1.562,10.1,0.6,4,4.9,1.22,107,loopebr01
316,Albie Lopez,28,8,33,33,0.5,4.73,219,55,46,5,2,4,557.1,605,327,293,78,233,21,368,14,1,24,2450,102,1.504,9.8,1.3,3.8,5.9,1.58,102,lopezal02
317,Rodrigo Lopez,24,1,0,3,0,8.76,6,6,0,0,0,0,24.2,40,24,24,5,13,0,17,0,0,0,120,49,2.149,14.6,1.8,4.7,6.2,1.31,49,lopezro02
318,Andrew Lorraine*,27,6,6,10,0.375,6.18,54,25,7,2,1,0,163,196,120,112,24,77,4,103,2,1,4,749,75,1.675,10.8,1.3,4.3,5.7,1.34,75,lorraan01
319,Derek Lowe,27,4,15,22,0.405,3.67,231,19,105,0,0,61,392.2,374,176,160,29,112,14,288,14,1,13,1640,133,1.238,8.6,0.7,2.6,6.6,2.57,133,lowede01
320,Sean Lowe,29,4,8,7,0.533,5.19,124,10,24,0,0,0,189,206,116,109,23,100,4,125,11,0,7,851,94,1.619,9.8,1.1,4.8,6,1.25,94,lowese01
321,Larry Luebbers,30,3,5,10,0.333,4.96,36,23,4,1,0,1,143.1,147,91,79,16,66,5,63,4,1,6,625,87,1.486,9.2,1,4.1,4,0.95,87,luebbla01
322,David Lundquist,27,1,1,1,0.5,8.59,17,0,7,0,0,0,22,28,21,21,3,12,0,18,1,0,0,106,58,1.818,11.5,1.2,4.9,7.4,1.5,58,lundqda01
323,John Mabry,29,1,0,0,,27,1,0,1,0,0,0,0.2,3,2,2,0,1,0,0,0,0,0,6,25,6,40.5,0,13.5,0,0,25,mabryjo01
324,Greg Maddux,34,15,240,135,0.64,2.83,471,467,3,99,31,0,3318,2986,1195,1042,176,733,130,2350,90,26,47,13469,145,1.121,8.1,0.5,2,6.4,3.21,145,maddugr01
325,Mike Maddux,38,15,39,37,0.513,4.05,472,48,149,2,1,20,861.2,873,428,388,67,284,40,564,32,8,41,3685,102,1.343,9.1,0.7,3,5.9,1.99,102,maddumi01
326,Calvin Maduro,25,3,3,8,0.273,7.22,34,17,6,0,0,0,109.2,125,90,88,21,60,6,60,7,2,8,506,61,1.687,10.3,1.7,4.9,4.9,1,61,madurca01
327,Mike Magnante*,35,10,23,29,0.442,4.11,387,19,100,0,0,3,533.2,578,272,244,36,210,29,313,18,3,21,2339,109,1.477,9.7,0.6,3.5,5.3,1.49,109,magnami01
328,Ron Mahay*,29,4,7,2,0.778,4.35,86,3,22,0,0,2,111.2,110,62,54,17,54,2,83,2,0,10,492,107,1.469,8.9,1.4,4.4,6.7,1.54,107,mahayro01
329,Pat Mahomes,29,8,34,31,0.523,5.55,227,56,57,0,0,5,546.2,568,362,337,94,308,12,355,10,1,24,2444,84,1.602,9.4,1.5,5.1,5.8,1.15,84,mahompa01
330,Oswaldo Mairena*,24,1,0,0,,18,2,0,1,0,0,0,2,7,4,4,1,2,0,0,0,0,0,14,30,4.5,31.5,4.5,9,0,0,30,maireos01
331,Jim Mann,25,1,0,0,,10.13,2,0,2,0,0,0,2.2,6,3,3,1,1,0,0,0,0,0,15,50,2.625,20.3,3.4,3.4,0,0,50,mannji01
332,Matt Mantei,26,5,6,9,0.4,3.7,180,0,125,0,0,58,197,138,85,81,13,136,6,255,15,0,10,861,119,1.391,6.3,0.6,6.2,11.6,1.88,119,mantema01
333,Josias Manzanillo,32,7,7,8,0.467,4.41,148,1,45,0,0,3,206.1,191,111,101,24,103,15,177,9,0,12,902,101,1.425,8.3,1,4.5,7.7,1.72,101,manzajo01
334,Jason Marquis,21,1,1,0,1,5.01,15,0,7,0,0,0,23.1,23,16,13,4,12,1,17,1,0,1,103,93,1.5,8.9,1.5,4.6,6.6,1.42,93,marquja01
335,Damaso Marte*,25,1,0,1,0,9.35,5,0,2,0,0,0,8.2,16,9,9,3,6,0,3,0,0,0,47,55,2.538,16.6,3.1,6.2,3.1,0.5,55,marteda01
336,Tom Martin*,30,4,7,5,0.583,4.61,106,0,26,0,0,2,113.1,126,59,58,10,53,5,74,2,0,6,508,98,1.579,10,0.8,4.2,5.9,1.4,98,martito02
337,Pedro Martinez,28,9,125,56,0.691,2.68,278,211,23,35,15,3,1576.1,1178,520,470,124,442,20,1818,69,4,39,6294,168,1.028,6.7,0.7,2.5,10.4,4.11,168,martipe02
338,Ramon Martinez,32,13,135,86,0.611,3.62,297,293,1,37,20,0,1880,1675,865,757,166,779,41,1418,64,7,32,7998,106,1.305,8,0.8,3.7,6.8,1.82,106,martira02
339,Willie Martinez,22,1,0,0,,3,1,0,0,0,0,0,3,1,1,1,0,1,0,1,0,0,0,11,181,0.667,3,0,3,3,1,181,martiwi01
340,Onan Masaoka*,22,2,3,5,0.375,4.23,83,0,15,0,0,1,93.2,78,45,44,10,62,4,88,3,0,5,416,102,1.495,7.5,1,6,8.5,1.42,102,masaoon01
341,T.J. Mathews,30,6,31,25,0.554,3.8,320,0,110,0,0,15,379.1,348,183,160,43,147,21,315,12,0,9,1628,117,1.305,8.3,1,3.5,7.5,2.14,117,mathet.01
342,Mike Matthews*,26,1,0,0,,11.57,14,0,4,0,0,0,9.1,15,12,12,2,10,2,8,1,0,0,54,42,2.679,14.5,1.9,9.6,7.7,0.8,42,matthmi01
343,Dave Maurer*,25,1,1,0,1,3.68,14,0,1,0,0,0,14.2,15,8,6,2,5,1,13,2,0,1,64,119,1.364,9.2,1.2,3.1,8,2.6,119,maureda01
344,Darrell May*,28,3,2,2,0.5,6.31,41,4,10,0,0,0,67,84,49,47,12,31,2,49,1,0,2,315,74,1.716,11.3,1.6,4.2,6.6,1.58,74,mayda02
345,Brent Mayne,32,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5,,2,9,0,9,0,0,,maynebr01
346,Joe Mays,24,2,13,26,0.333,4.94,80,48,9,4,2,0,331.1,372,197,182,44,134,3,217,4,0,17,1469,104,1.527,10.1,1.2,3.6,5.9,1.62,104,maysjo01
347,Allen McDill*,28,3,0,0,,9.45,23,0,3,0,0,0,20,25,22,21,6,11,0,12,2,0,1,96,52,1.8,11.3,2.7,5,5.4,1.09,52,mcdilal01
348,Chuck McElroy*,32,12,36,27,0.571,3.74,605,2,173,0,0,17,664.1,637,313,276,52,316,40,557,9,0,25,2876,117,1.435,8.6,0.7,4.3,7.5,1.76,117,mcelrch01
349,Kevin McGlinchy,23,2,7,3,0.7,2.75,74,0,27,0,0,0,78.2,77,29,24,7,36,8,76,1,0,2,340,165,1.436,8.8,0.8,4.1,8.7,2.11,165,mcglike01
350,Tony McKnight,23,1,4,1,0.8,3.86,6,6,0,1,0,0,35,35,19,15,4,9,0,23,2,0,2,156,130,1.257,9,1,2.3,5.9,2.56,130,mcknito01
351,Greg McMichael,33,8,31,29,0.517,3.25,453,0,164,0,0,53,523.1,483,215,189,42,193,48,459,9,4,32,2213,131,1.292,8.3,0.7,3.3,7.9,2.38,131,mcmicgr01
352,Rusty Meacham,32,7,22,14,0.611,4.3,194,9,78,0,0,9,307.2,342,164,147,36,83,13,185,11,1,9,1332,106,1.381,10,1.1,2.4,5.4,2.23,106,meachru01
353,Brian Meadows,24,3,35,38,0.479,5.31,95,94,0,3,0,0,549,670,342,324,83,167,14,239,16,2,12,2436,81,1.525,11,1.4,2.7,3.9,1.43,81,meadobr01
354,Gil Meche,21,2,12,8,0.6,4.25,31,30,0,1,1,0,171.1,148,85,81,16,97,1,107,3,0,3,738,113,1.43,7.8,0.8,5.1,5.6,1.1,113,mechegi01
355,Jim Mecir,30,6,18,11,0.621,3.62,201,0,65,0,0,5,268.1,236,116,108,21,118,12,228,8,0,11,1134,133,1.319,7.9,0.7,4,7.6,1.93,133,mecirji01
356,Ramiro Mendoza,28,5,38,26,0.594,4.27,159,55,30,2,2,6,506.1,575,260,240,51,115,13,282,25,2,9,2192,108,1.363,10.2,0.9,2,5,2.45,108,mendora01
357,Frank Menechino,29,1,0,0,,36,1,0,1,0,0,0,1,6,4,4,1,0,0,0,0,0,0,8,17,6,54,9,0,0,,17,menecfr01
358,Hector Mercado*,26,1,0,0,,4.5,12,0,4,0,0,0,14,12,7,7,2,8,0,13,0,0,2,60,108,1.429,7.7,1.3,5.1,8.4,1.63,108,mercahe01
359,Jose Mercedes,29,6,25,22,0.532,4.34,107,48,17,3,1,0,391.2,392,208,189,55,155,5,184,11,2,7,1671,109,1.397,9,1.3,3.6,4.2,1.19,109,mercejo02
360,Kent Mercker*,32,12,63,61,0.508,4.31,366,150,92,2,1,19,1069.1,1062,565,512,117,488,33,713,24,12,43,4673,100,1.45,8.9,1,4.1,6,1.46,100,merckke01
361,Jose Mesa,34,12,58,75,0.436,4.42,556,95,303,6,2,138,1096.2,1163,579,539,104,454,32,728,37,3,51,4813,100,1.474,9.5,0.9,3.7,6,1.6,100,mesajo01
362,Dan Miceli,29,8,31,31,0.5,4.71,388,9,157,0,0,31,449,447,256,235,57,206,27,401,14,2,28,1970,92,1.454,9,1.1,4.1,8,1.95,92,micelda01
363,Chris Michalak*,29,1,0,0,,11.81,5,0,2,0,0,0,5.1,9,7,7,1,4,0,5,0,0,0,29,38,2.438,15.2,1.7,6.8,8.4,1.25,38,michach01
364,Travis Miller*,27,5,6,14,0.3,5.11,153,14,27,0,0,1,214.2,272,142,122,22,91,8,166,2,0,15,987,98,1.691,11.4,0.9,3.8,7,1.82,98,milletr01
365,Trever Miller*,27,4,5,6,0.455,5.43,105,5,28,0,0,2,136,170,89,82,16,70,3,86,10,0,6,645,83,1.765,11.3,1.1,4.6,5.7,1.23,83,milletr02
366,Wade Miller,23,2,6,7,0.462,5.54,21,17,2,2,0,0,115.1,121,77,71,18,47,1,97,3,0,1,505,89,1.457,9.4,1.4,3.7,7.6,2.06,89,millewa04
367,Alan Mills,33,11,38,31,0.551,3.99,459,5,145,0,0,15,622,557,291,276,77,384,43,447,19,0,32,2746,111,1.513,8.1,1.1,5.6,6.5,1.16,111,millsal01
368,Kevin Millwood,25,4,50,31,0.617,3.78,112,105,3,5,1,0,666.1,611,307,280,69,198,8,578,12,1,16,2784,117,1.214,8.3,0.9,2.7,7.8,2.92,117,millwke01
369,Eric Milton*,24,3,28,35,0.444,4.96,99,99,0,6,2,0,578.2,590,347,319,88,177,2,430,12,0,8,2479,101,1.325,9.2,1.4,2.8,6.7,2.43,101,miltoer01
370,Dave Mlicki,32,8,51,59,0.464,4.41,206,148,18,6,2,1,979,1033,530,480,123,364,24,680,40,2,35,4305,98,1.427,9.5,1.1,3.3,6.3,1.87,98,mlickda01
371,Brian Moehler,28,5,47,51,0.48,4.5,127,127,0,10,6,0,781.1,880,425,391,95,224,8,431,16,1,14,3368,105,1.413,10.1,1.1,2.6,5,1.92,105,moehlbr01
372,Mike Mohler*,31,8,14,27,0.341,4.91,334,20,95,0,0,10,403.1,414,242,220,42,223,25,274,17,2,20,1808,93,1.579,9.2,0.9,5,6.1,1.23,93,mohlemi01
373,Gabe Molina,25,2,1,2,0.333,7.58,31,0,11,0,0,0,38,50,37,32,7,26,1,23,1,0,4,187,63,2,11.8,1.7,6.2,5.4,0.88,63,molinga01
374,Steve Montgomery,29,4,2,8,0.2,4.98,72,0,22,0,0,3,90.1,88,52,50,20,56,7,67,0,0,7,401,97,1.594,8.8,2,5.6,6.7,1.2,97,montgst01
375,Trey Moore*,27,2,3,10,0.231,5.61,21,19,1,0,0,0,96.1,133,68,60,12,38,4,59,5,1,3,455,80,1.775,12.4,1.1,3.6,5.5,1.55,80,mooretr01
376,David Moraga*,24,1,0,0,,40.5,4,0,2,0,0,0,2.2,10,12,12,1,2,0,2,1,0,1,22,16,4.5,33.8,3.4,6.8,6.8,1,16,moragda01
377,Orber Moreno,23,1,0,0,,5.63,7,0,3,0,0,0,8,4,5,5,1,6,0,7,0,0,0,34,92,1.25,4.5,1.1,6.8,7.9,1.17,92,morenor01
378,Mike Morgan,40,20,139,185,0.429,4.22,537,410,38,46,10,8,2700.1,2857,1389,1265,261,912,72,1366,70,5,100,11548,97,1.396,9.5,0.9,3,4.6,1.5,97,morgami01
379,Jim Morris*,36,2,0,0,,4.8,21,0,6,0,0,0,15,13,12,8,2,9,1,13,1,0,1,69,107,1.467,7.8,1.2,5.4,7.8,1.44,107,morrija03
380,Matt Morris,25,3,22,17,0.564,3.05,81,50,12,5,1,4,383.2,362,147,130,23,128,9,262,12,3,8,1594,140,1.277,8.5,0.5,3,6.1,2.05,140,morrima01
381,Danny Mota,24,1,0,0,,8.44,4,0,3,0,0,0,5.1,10,5,5,1,1,0,3,0,0,1,28,65,2.063,16.9,1.7,1.7,5.1,3,65,motada01
382,Guillermo Mota,26,2,3,5,0.375,4.01,80,0,25,0,0,0,85.1,81,45,38,8,37,3,51,4,2,2,369,116,1.383,8.5,0.8,3.9,5.4,1.38,116,motagu01
383,Jamie Moyer*,37,14,131,111,0.541,4.3,372,320,13,20,6,0,2082.1,2201,1086,995,243,620,38,1262,61,10,40,8906,104,1.355,9.5,1.1,2.7,5.5,2.04,104,moyerja01
384,Mark Mulder*,22,1,9,10,0.474,5.44,27,27,0,0,0,0,154,191,106,93,22,69,3,88,4,0,6,705,86,1.688,11.2,1.3,4,5.1,1.28,86,muldema01
385,Terry Mulholland*,37,14,112,124,0.475,4.28,469,307,54,46,10,5,2146.2,2306,1136,1022,225,555,48,1124,49,2,56,9161,95,1.333,9.7,0.9,2.3,4.7,2.03,95,mulhote01
386,Scott Mullen*,25,1,0,0,,4.35,11,0,5,0,0,0,10.1,10,5,5,2,3,0,7,0,0,0,44,120,1.258,8.7,1.7,2.6,6.1,2.33,120,mullesc01
387,Bobby Munoz,32,6,11,18,0.379,5.18,85,31,19,1,0,1,236.1,271,156,136,24,98,7,132,8,3,10,1067,83,1.561,10.3,0.9,3.7,5,1.35,83,munozbo01
388,Mike Munoz*,34,12,18,20,0.474,5.19,453,0,109,0,0,11,364.1,408,227,210,34,174,22,240,4,0,18,1633,96,1.597,10.1,0.8,4.3,5.9,1.38,96,munozmi01
389,Peter Munro,25,2,1,3,0.25,6,40,5,11,0,0,0,81,108,60,54,7,39,0,54,5,0,4,377,83,1.815,12,0.8,4.3,6,1.38,83,munrope01
390,Dan Murray,26,2,0,0,,5.76,15,0,4,0,0,0,29.2,33,21,19,11,16,0,25,2,0,3,137,89,1.652,10,3.3,4.9,7.6,1.56,89,murrada02
391,Heath Murray*,27,2,1,6,0.143,6.16,39,11,2,0,0,0,83.1,110,58,57,10,47,7,41,5,2,2,396,67,1.884,11.9,1.1,5.1,4.4,0.87,67,murrahe01
392,Mike Mussina,31,10,147,81,0.645,3.53,288,288,0,45,15,0,2009.2,1895,836,789,210,467,15,1535,22,1,39,8201,130,1.175,8.5,0.9,2.1,6.9,3.29,130,mussimi01
393,Mike Myers*,31,6,6,13,0.316,4.31,403,0,103,0,0,10,263.1,253,137,126,33,125,15,239,19,1,6,1153,114,1.435,8.6,1.1,4.3,8.2,1.91,114,myersmi01
394,Rodney Myers,31,5,5,2,0.714,4.89,111,1,19,0,0,0,160,172,93,87,20,76,6,115,5,1,8,710,90,1.55,9.7,1.1,4.3,6.5,1.51,90,myersro01
395,Aaron Myette,22,2,0,2,0,5.4,6,3,1,0,0,0,18.1,17,11,11,2,18,1,12,2,0,2,92,94,1.909,8.3,1,8.8,5.9,0.67,94,myettaa01
396,Charles Nagy,33,11,123,93,0.569,4.32,279,277,1,31,6,0,1823.1,1995,950,876,197,550,35,1184,49,4,42,7847,105,1.396,9.8,1,2.7,5.8,2.15,105,nagych01
397,Joe Nathan,25,2,12,6,0.667,4.7,39,29,2,0,0,1,183.2,173,108,96,29,109,4,115,5,0,7,821,91,1.535,8.5,1.4,5.3,5.6,1.06,91,nathajo01
398,Joey Nation*,21,1,0,2,0,6.94,2,2,0,0,0,0,11.2,12,9,9,2,8,0,8,2,0,0,55,67,1.714,9.3,1.5,6.2,6.2,1,67,natiojo01
399,Jaime Navarro,33,12,116,126,0.479,4.72,361,309,16,32,8,2,2055.1,2313,1206,1078,214,690,44,1113,67,6,92,9021,90,1.461,10.1,0.9,3,4.9,1.61,90,navarja01
400,Denny Neagle*,31,10,105,69,0.603,3.92,320,221,23,19,7,3,1520,1478,709,662,183,459,36,1144,35,5,40,6386,110,1.274,8.8,1.1,2.7,6.8,2.49,110,neaglde01
401,Jeff Nelson,33,9,35,32,0.522,3.29,534,0,154,0,0,17,555.1,464,229,203,37,287,51,560,47,1,23,2406,140,1.352,7.5,0.6,4.7,9.1,1.95,140,nelsoje01
402,Robb Nen,30,8,35,35,0.5,3.08,496,4,412,0,0,226,563.2,485,219,193,43,218,27,619,5,3,33,2370,136,1.247,7.7,0.7,3.5,9.9,2.84,136,nenro01
403,Alan Newman*,30,2,2,2,0.5,7.94,19,0,6,0,0,0,17,28,15,15,3,10,0,20,1,1,2,86,64,2.235,14.8,1.6,5.3,10.6,2,64,newmaal02
404,Chris Nichting,34,2,0,0,,7.02,20,0,4,0,0,0,33.1,49,26,26,1,18,2,13,3,0,4,168,71,2.01,13.2,0.3,4.9,3.5,0.72,71,nichtch01
405,Doug Nickle,25,1,0,0,,13.5,4,0,3,0,0,0,2.2,5,4,4,0,2,0,0,1,0,0,15,39,2.625,16.9,0,6.8,0,0,39,nickldo01
406,C.J. Nitkowski*,27,5,15,27,0.357,5.42,209,44,25,0,0,3,368.1,392,251,222,46,190,12,258,25,7,14,1668,86,1.58,9.6,1.1,4.6,6.3,1.36,86,nitkoc.01
407,Hideo Nomo,31,6,69,61,0.531,3.97,183,181,0,12,5,0,1150.2,991,546,508,137,516,15,1212,26,17,79,4898,104,1.31,7.8,1.1,4,9.5,2.35,104,nomohi01
408,Phil Norton*,24,1,0,1,0,9.35,2,2,0,0,0,0,8.2,14,10,9,5,7,0,6,0,0,0,47,51,2.423,14.5,5.2,7.3,6.2,0.86,51,nortoph01
409,Vladimir Núñez,25,3,7,16,0.304,5.68,65,24,17,0,0,1,182.1,190,132,115,23,90,8,133,6,2,13,810,78,1.536,9.4,1.1,4.4,6.6,1.48,78,nunezvl01
410,Brian O'Connor*,23,1,0,0,,5.11,6,1,2,0,0,0,12.1,12,11,7,2,11,0,7,1,0,4,62,93,1.865,8.8,1.5,8,5.1,0.64,93,o'conbr02
411,Tomo Ohka,24,2,4,8,0.333,3.61,21,14,4,0,0,0,82.1,91,37,33,9,32,0,48,2,0,3,362,141,1.494,9.9,1,3.5,5.2,1.5,141,ohkato01
412,Will Ohman*,22,1,1,0,1,8.1,6,0,2,0,0,0,3.1,4,3,3,0,4,1,2,0,0,1,17,62,2.4,10.8,0,10.8,5.4,0.5,62,ohmanwi01
413,Omar Olivares,32,11,71,77,0.48,4.53,304,217,27,15,2,3,1481.2,1555,802,746,142,643,22,784,70,6,43,6472,96,1.483,9.4,0.9,3.9,4.8,1.22,96,olivaom01
414,Darren Oliver*,29,8,56,49,0.533,4.88,204,149,12,8,3,2,942,1044,564,511,107,408,21,564,53,10,35,4218,99,1.541,10,1,3.9,5.4,1.38,99,oliveda02
415,Gregg Olson,33,13,40,38,0.513,3.28,594,0,437,0,0,217,647.1,572,251,236,42,310,40,564,12,7,42,2769,130,1.363,8,0.6,4.3,7.8,1.82,130,olsongr01
416,Steve Ontiveros,39,10,34,31,0.523,3.67,207,73,65,6,2,19,661.2,622,308,270,60,207,13,382,17,6,29,2773,113,1.253,8.5,0.8,2.8,5.2,1.85,113,ontivst02
417,Jesse Orosco*,43,21,84,75,0.528,3.03,1096,4,473,0,0,141,1218.1,973,464,410,102,541,81,1107,31,11,31,5106,131,1.243,7.2,0.8,4,8.2,2.05,131,oroscje01
418,Ramon Ortiz,27,2,10,9,0.526,5.52,27,27,0,2,0,0,159.2,146,104,98,25,80,0,117,4,6,9,690,90,1.415,8.2,1.4,4.5,6.6,1.46,90,ortizra02
419,Russ Ortiz,26,3,36,25,0.59,4.5,88,78,3,3,0,0,491.2,471,277,246,63,283,7,406,17,0,24,2187,94,1.534,8.6,1.2,5.2,7.4,1.43,94,ortizru01
420,Donovan Osborne*,31,7,47,45,0.511,3.92,143,138,2,4,2,0,840,851,415,366,96,231,17,535,16,1,19,3535,102,1.288,9.1,1,2.5,5.7,2.32,102,osbordo01
421,Keith Osik,31,2,0,0,,40.5,2,0,2,0,0,0,2,7,9,9,1,2,0,2,3,0,1,18,15,4.5,31.5,4.5,9,9,1,15,osikke01
422,Antonio Osuna,27,6,24,21,0.533,3.28,265,0,89,0,0,10,327,261,131,119,32,141,18,346,9,4,9,1360,123,1.229,7.2,0.9,3.9,9.5,2.45,123,osunaan01
423,Vicente Padilla,22,2,4,8,0.333,4.24,60,0,18,0,0,2,68,79,38,32,4,31,7,51,1,0,1,310,113,1.618,10.5,0.5,4.1,6.8,1.65,113,padilvi01
424,Lance Painter*,32,8,24,16,0.6,5.14,269,28,48,1,0,3,403,441,244,230,56,153,12,300,14,2,20,1767,95,1.474,9.8,1.3,3.4,6.7,1.96,95,paintla01
425,Vicente Palacios,36,8,17,20,0.459,4.43,134,44,26,2,2,7,372,348,190,183,44,158,9,270,7,7,22,1576,88,1.36,8.4,1.1,3.8,6.5,1.71,88,palacvi01
426,Jose Paniagua,26,5,14,17,0.452,4.16,168,14,44,0,0,9,249,242,121,115,23,134,8,196,24,3,15,1100,112,1.51,8.7,0.8,4.8,7.1,1.46,112,paniajo01
427,Chan Ho Park,27,7,65,43,0.602,3.88,185,141,9,7,1,0,949.2,818,448,409,101,469,13,880,50,8,38,4100,106,1.355,7.8,1,4.4,8.3,1.88,106,parkch01
428,Jim Parque*,25,3,29,26,0.527,4.79,85,83,0,1,0,0,473.2,553,288,252,58,199,3,299,27,10,5,2139,102,1.588,10.5,1.1,3.8,5.7,1.5,102,parquji01
429,Jose Parra,27,3,6,11,0.353,6.62,53,19,8,0,0,0,153.2,198,124,113,31,62,1,95,7,2,7,716,74,1.692,11.6,1.8,3.6,5.6,1.53,74,parrajo01
