Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
143,Juan Cruz,29,8,29,31,0.483,4,297,38,83,0,0,1,515,446,263,229,53,266,15,535,42,2,13,2249,111,1.383,7.8,0.9,4.6,9.3,2.01,111,cruzju02
144,Johnny Cueto,22,1,9,14,0.391,4.81,31,31,0,0,0,0,174,178,101,93,29,68,1,158,14,1,6,769,91,1.414,9.2,1.5,3.5,8.2,2.32,91,cuetojo01
145,Casey Daigle,27,2,2,3,0.4,6.46,20,10,1,0,0,0,61.1,77,46,44,10,33,3,24,2,1,1,282,72,1.793,11.3,1.5,4.8,3.5,0.73,72,daiglca01
146,John Danks*,23,2,18,22,0.45,4.23,59,59,0,0,0,0,334,342,166,157,43,111,5,268,8,0,10,1426,110,1.356,9.2,1.2,3,7.2,2.41,110,danksjo01
147,Dave Davidson*,24,1,0,0,,22.5,2,0,1,0,0,0,2,6,6,5,1,2,0,0,2,0,0,17,23,4,27,4.5,9,0,0,23,davidda01
148,Kyle Davies,24,4,26,35,0.426,5.63,84,77,2,1,0,0,400,464,270,250,54,195,9,283,11,2,23,1830,78,1.648,10.4,1.2,4.4,6.4,1.45,78,davieky01
149,Doug Davis*,32,10,81,83,0.494,4.34,255,235,4,7,3,0,1428.1,1496,746,688,147,633,25,1063,35,9,48,6293,106,1.491,9.4,0.9,4,6.7,1.68,106,davisdo02
150,Jason Davis,28,7,22,26,0.458,4.82,144,56,25,1,0,1,461,523,286,247,50,178,9,269,23,6,28,2054,91,1.521,10.2,1,3.5,5.3,1.51,91,davisja02
151,Frankie De La Cruz,24,2,0,0,,13.21,12,1,5,0,0,0,15.2,25,28,23,3,15,1,9,0,0,4,85,35,2.553,14.4,1.7,8.6,5.2,0.6,35,delaceu01
152,Jorge De La Rosa*,27,5,25,31,0.446,5.55,125,64,18,0,0,0,404,446,267,249,49,221,14,324,13,3,33,1848,83,1.651,9.9,1.1,4.9,7.2,1.47,83,rosajo01
153,Valerio De Los Santos*,35,9,9,13,0.409,4.57,235,4,45,0,0,1,256,225,137,130,37,127,15,207,11,1,15,1107,96,1.375,7.9,1.3,4.5,7.3,1.63,96,delosva01
154,Manny Delcarmen,26,4,3,2,0.6,3.49,177,0,34,0,0,3,180.2,159,74,70,11,69,4,167,8,0,0,767,135,1.262,7.9,0.5,3.4,8.3,2.42,135,delcama01
155,Jesus Delgado,24,1,0,0,,4.5,2,0,1,0,0,0,2,1,1,1,0,3,0,0,0,0,1,10,113,2,4.5,0,13.5,0,0,113,delgaje01
156,Ryan Dempster,31,11,76,81,0.484,4.55,420,195,185,9,2,87,1425,1417,767,721,152,707,36,1194,62,1,45,6300,95,1.491,8.9,1,4.5,7.5,1.69,95,dempsry01
157,Matt DeSalvo,27,2,1,3,0.25,7.89,9,6,0,0,0,0,29.2,45,27,26,2,20,0,12,3,0,2,153,58,2.191,13.7,0.6,6.1,3.6,0.6,58,desalma01
158,Elmer Dessens,37,12,48,62,0.436,4.56,360,140,50,2,1,5,1094.2,1235,602,555,136,322,38,663,19,4,21,4738,99,1.422,10.2,1.1,2.6,5.5,2.06,99,desseel01
159,Ross Detwiler*,22,1,0,0,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,,0,0,0,0,9,,,detwiro01
160,Joey Devine,24,4,7,2,0.778,2.48,67,0,17,0,0,1,65.1,44,22,18,3,37,6,69,1,1,5,271,172,1.24,6.1,0.4,5.1,9.5,1.86,172,devinjo01
161,Jose Diaz,28,2,0,0,,9.39,5,0,2,0,0,0,7.2,11,9,8,2,9,0,5,2,0,3,44,54,2.609,12.9,2.3,10.6,5.9,0.56,54,diazjo01
162,R.A. Dickey,33,6,21,27,0.438,5.57,109,47,20,1,1,2,378.1,445,249,234,61,147,11,229,13,4,24,1698,85,1.565,10.6,1.5,3.5,5.4,1.56,85,dicker.01
163,Mark DiFelice,31,1,1,0,1,2.84,15,0,5,0,0,0,19,17,7,6,4,4,0,20,0,0,1,78,151,1.105,8.1,1.9,1.9,9.5,5,151,difelma01
164,Tim Dillard,24,1,0,0,,4.4,13,0,5,0,0,0,14.1,17,12,7,2,6,2,5,0,0,1,65,98,1.605,10.7,1.3,3.8,3.1,0.83,98,dillati01
165,Lenny DiNardo*,28,5,10,15,0.4,4.93,89,29,26,0,0,0,235.2,275,152,129,24,100,7,124,8,0,6,1051,90,1.591,10.5,0.9,3.8,4.7,1.24,90,dinarle01
166,Scott Dohmann,30,5,9,8,0.529,5.32,164,0,55,0,0,1,172.2,180,105,102,28,96,10,166,4,0,8,774,90,1.598,9.4,1.5,5,8.7,1.73,90,dohmasc01
167,Freddy Dolsi,25,1,1,5,0.167,3.97,42,0,13,0,0,2,47.2,50,21,21,3,28,5,29,3,1,4,218,113,1.636,9.4,0.6,5.3,5.5,1.04,113,dolsifr01
168,Brendan Donnelly,36,7,26,9,0.743,3.12,318,0,74,0,0,4,329.1,278,124,114,28,120,10,318,17,0,13,1386,143,1.209,7.6,0.8,3.3,8.7,2.65,143,donnebr01
169,Octavio Dotel,34,10,43,36,0.544,3.76,500,34,206,0,0,83,708,563,320,296,92,311,27,865,35,3,31,2997,122,1.234,7.2,1.2,4,11,2.78,122,doteloc01
170,Scott Downs*,32,7,21,20,0.512,4.01,264,50,40,1,1,7,462.2,473,231,206,51,181,21,355,20,2,18,2006,112,1.414,9.2,1,3.5,6.9,1.96,112,downssc01
171,Justin Duchscherer,30,7,31,24,0.564,3.14,219,27,62,1,1,14,426.2,370,161,149,44,109,14,329,22,1,8,1739,139,1.123,7.8,0.9,2.3,6.9,3.02,139,duchsju01
172,Brandon Duckworth,32,8,23,34,0.404,5.28,134,84,15,0,0,1,511,552,326,300,63,228,23,376,34,0,31,2294,79,1.526,9.7,1.1,4,6.6,1.65,79,duckwbr01
173,Zach Duke*,25,4,26,39,0.4,4.39,99,98,0,3,2,0,592.1,725,321,289,53,163,11,303,19,4,11,2587,98,1.499,11,0.8,2.5,4.6,1.86,98,dukeza01
174,Phil Dumatrait*,26,2,3,8,0.273,7.08,27,17,4,0,0,0,96.2,121,78,76,13,54,2,61,3,0,1,455,61,1.81,11.3,1.2,5,5.7,1.13,61,dumatph01
175,Chad Durbin,30,9,30,41,0.423,5.29,185,75,25,3,0,2,552.2,616,358,325,83,228,15,328,29,0,26,2464,88,1.527,10,1.4,3.7,5.3,1.44,88,durbich01
176,Adam Eaton,30,9,68,63,0.519,4.8,197,193,2,3,0,0,1129.2,1188,644,603,157,421,30,820,52,1,33,4932,86,1.424,9.5,1.3,3.4,6.5,1.95,86,eatonad01
177,Mike Ekstrom,24,1,0,2,0,7.45,8,0,1,0,0,0,9.2,14,8,8,2,7,1,6,0,0,0,47,53,2.172,13,1.9,6.5,5.6,0.86,53,ekstrmi01
178,Scott Elarton,32,10,56,61,0.479,5.29,232,170,19,4,1,3,1065.1,1107,675,626,192,418,13,698,40,1,39,4681,87,1.431,9.4,1.6,3.5,5.9,1.67,87,elartsc01
179,Scott Elbert*,22,1,0,1,0,12,10,0,1,0,0,0,6,9,8,8,2,4,0,8,1,0,0,31,37,2.167,13.5,3,6,12,2,37,elbersc01
180,Alan Embree*,38,15,37,43,0.463,4.55,846,4,211,0,0,25,749.1,716,411,379,92,281,33,679,19,3,22,3207,96,1.331,8.6,1.1,3.4,8.2,2.42,96,embreal01
181,Kelvim Escobar,32,11,101,90,0.529,4.15,410,201,132,10,4,59,1502,1457,753,693,137,607,28,1305,46,1,54,6460,112,1.374,8.7,0.8,3.6,7.8,2.15,112,escobke01
182,Geno Espineli*,25,1,2,0,1,5.06,15,0,5,0,0,0,16,17,10,9,5,8,2,8,0,0,2,69,88,1.563,9.6,2.8,4.5,4.5,1,88,espinge01
183,Shawn Estes*,35,13,101,93,0.521,4.71,283,281,0,14,8,0,1678.1,1708,950,879,158,858,36,1210,57,9,79,7403,90,1.529,9.2,0.8,4.6,6.5,1.41,90,estessh01
184,Marco Estrada,24,1,0,0,,7.82,11,0,3,0,0,0,12.2,17,13,11,4,5,1,10,2,0,0,63,57,1.737,12.1,2.8,3.6,7.1,2,57,estrama01
185,Dana Eveland*,24,4,11,13,0.458,5.23,70,35,4,1,0,1,232.1,259,136,135,16,116,7,176,18,1,10,1052,81,1.614,10,0.6,4.5,6.8,1.52,81,evelada01
186,Scott Eyre*,36,12,26,29,0.473,4.36,575,32,104,0,0,4,619.1,632,331,300,80,316,27,515,14,0,39,2753,104,1.531,9.2,1.2,4.6,7.5,1.63,104,eyresc01
187,Willie Eyre,29,2,5,6,0.455,5.23,75,2,30,0,0,1,127.1,153,78,74,16,54,8,68,7,0,9,582,87,1.626,10.8,1.1,3.8,4.8,1.26,87,eyrewi01
188,Brian Falkenborg,30,6,3,5,0.375,5.59,64,0,17,0,0,0,75.2,91,50,47,10,36,3,62,5,0,4,350,77,1.678,10.8,1.2,4.3,7.4,1.72,77,falkebr01
189,Kyle Farnsworth,32,10,30,48,0.385,4.47,612,26,168,1,1,27,735,704,400,365,112,328,29,738,18,8,33,3205,98,1.404,8.6,1.4,4,9,2.25,98,farnsky01
190,Ryan Feierabend*,22,3,2,11,0.154,7.22,25,19,2,0,0,0,106,147,85,85,20,44,2,64,5,2,5,492,61,1.802,12.5,1.7,3.7,5.4,1.45,61,feierry01
191,Scott Feldman,25,4,7,13,0.35,4.97,101,25,20,0,0,0,241,256,149,133,29,100,8,127,17,4,6,1055,91,1.477,9.6,1.1,3.7,4.7,1.27,91,feldmsc01
192,Pedro Feliciano*,31,6,13,9,0.591,3.38,279,0,50,0,0,4,250.1,235,103,94,21,111,16,226,15,2,8,1094,127,1.382,8.4,0.8,4,8.1,2.04,127,felicpe01
193,Nelson Figueroa,34,6,10,20,0.333,4.64,90,39,8,0,0,0,306.2,316,169,158,45,129,13,188,15,0,14,1351,92,1.451,9.3,1.3,3.8,5.5,1.46,92,figuene01
194,Randy Flores*,32,6,9,4,0.692,4.78,265,3,42,0,0,4,207,244,127,110,21,89,10,168,14,0,11,951,93,1.609,10.6,0.9,3.9,7.3,1.89,93,florera01
195,Gavin Floyd,25,5,25,18,0.581,4.98,73,62,4,2,1,0,385,400,242,213,67,153,11,269,26,1,15,1709,93,1.436,9.4,1.6,3.6,6.3,1.76,93,floydga01
196,Josh Fogg,31,8,62,67,0.481,5.08,219,193,8,2,1,0,1113.1,1261,682,629,158,377,53,600,57,2,17,4894,88,1.471,10.2,1.3,3,4.9,1.59,88,foggjo01
197,Casey Fossum*,30,8,40,53,0.43,5.47,234,120,35,0,0,2,782,869,534,475,114,315,14,604,63,5,28,3518,83,1.514,10,1.3,3.6,7,1.92,83,fossuca01
198,Keith Foulke,35,11,41,37,0.526,3.33,619,8,406,0,0,191,786.2,652,300,291,94,194,24,718,44,2,14,3201,140,1.075,7.5,1.1,2.2,8.2,3.7,140,foulkke01
199,Chad Fox,37,9,10,12,0.455,3.6,217,0,50,0,0,6,227.2,195,98,91,22,131,12,262,9,2,23,1009,121,1.432,7.7,0.9,5.2,10.4,2,121,foxch02
200,Jeff Francis*,27,5,51,44,0.537,4.74,130,130,0,2,2,0,778.1,855,429,410,98,264,32,536,32,1,5,3393,101,1.438,9.9,1.1,3.1,6.2,2.03,101,francje01
201,Frank Francisco,28,4,9,8,0.529,3.72,170,0,43,0,0,5,181.1,148,80,75,16,94,8,198,5,1,18,780,126,1.335,7.3,0.8,4.7,9.8,2.11,126,francfr01
202,Ryan Franklin,35,9,51,67,0.432,4.19,390,106,92,6,3,18,1047.1,1080,523,488,155,312,28,565,46,6,13,4466,104,1.329,9.3,1.3,2.7,4.9,1.81,104,frankry01
203,Jason Frasor,30,5,12,20,0.375,4.03,281,0,100,0,0,21,297.1,261,138,133,27,136,11,268,10,3,16,1269,113,1.335,7.9,0.8,4.1,8.1,1.97,113,frasoja01
204,Brian Fuentes*,32,8,17,27,0.386,3.41,438,0,246,0,0,115,422,343,172,160,41,179,17,480,40,1,24,1792,142,1.237,7.3,0.9,3.8,10.2,2.68,142,fuentbr01
205,Kazuo Fukumori,31,1,0,0,,20.25,4,0,0,0,0,0,4,11,9,9,2,4,1,1,0,0,2,26,24,3.75,24.8,4.5,9,2.3,0.25,24,fukumka01
206,Jeff Fulchino,28,2,0,1,0,8.79,13,0,7,0,0,0,14.1,21,15,14,2,9,0,12,1,0,1,74,51,2.093,13.2,1.3,5.7,7.5,1.33,51,fulchje01
207,Kason Gabbard*,26,3,9,7,0.563,4.53,34,31,1,1,1,0,163,156,89,82,13,96,5,103,8,1,10,718,102,1.546,8.6,0.7,5.3,5.7,1.07,102,gabbaka01
208,Eric Gagne,32,10,33,26,0.559,3.47,402,48,269,0,0,187,643.2,518,268,248,76,226,13,718,33,1,18,2664,119,1.156,7.2,1.1,3.2,10,3.18,119,gagneer01
209,Armando Galarraga,26,2,13,7,0.65,3.84,33,29,2,0,0,0,187.1,160,89,80,30,68,2,132,6,0,6,786,116,1.217,7.7,1.4,3.3,6.3,1.94,116,galarar01
210,Sean Gallagher,22,2,5,7,0.417,5.54,31,21,4,0,0,1,130,137,88,80,16,70,2,108,7,0,2,596,79,1.592,9.5,1.1,4.8,7.5,1.54,79,gallase01
211,Yovani Gallardo,22,2,9,5,0.643,3.35,24,21,1,0,0,0,134.1,125,53,50,11,45,2,121,2,0,3,563,132,1.266,8.4,0.7,3,8.1,2.69,132,gallayo01
212,Freddy Garcia,31,10,118,77,0.605,4.07,266,265,0,12,4,0,1716.2,1669,822,777,206,554,30,1264,57,8,74,7277,111,1.295,8.8,1.1,2.9,6.6,2.28,111,garcifr03
213,Jaime Garcia*,21,1,1,1,0.5,5.63,10,1,4,0,0,0,16,14,10,10,4,8,0,8,1,0,3,69,77,1.375,7.9,2.3,4.5,4.5,1,77,garcija02
214,Lee Gardner,33,4,4,5,0.444,3.01,86,0,25,0,0,2,101.2,110,47,34,9,32,4,68,6,0,1,451,147,1.397,9.7,0.8,2.8,6,2.13,147,gardnle01
215,Jon Garland,28,9,106,89,0.544,4.47,278,255,9,9,6,1,1625.1,1719,886,807,205,532,20,851,47,0,34,6945,104,1.385,9.5,1.1,2.9,4.7,1.6,104,garlajo01
216,Matt Garza,24,3,19,22,0.463,4.02,56,54,1,3,2,0,317.2,328,160,142,33,114,6,233,10,2,8,1371,109,1.391,9.3,0.9,3.2,6.6,2.04,109,garzama01
217,Chad Gaudin,25,6,28,25,0.528,4.45,185,50,37,1,0,2,449,475,246,222,49,207,17,326,18,5,8,1992,97,1.519,9.5,1,4.1,6.5,1.57,97,gaudich01
218,Geoff Geary,31,6,15,7,0.682,3.67,271,0,65,0,0,1,331.1,334,157,135,30,113,22,218,21,2,10,1423,123,1.349,9.1,0.8,3.1,5.9,1.93,123,gearyge01
219,Josh Geer,25,1,2,1,0.667,2.67,5,5,0,0,0,0,27,29,8,8,2,9,2,16,0,0,0,117,144,1.407,9.7,0.7,3,5.3,1.78,144,geerjo01
220,Franklyn German,28,6,9,7,0.563,4.25,155,0,52,0,0,7,158.2,155,82,75,17,119,12,114,11,2,15,740,103,1.727,8.8,1,6.8,6.5,0.96,103,germafr01
221,Justin Germano,25,4,8,16,0.333,5.27,47,35,7,0,0,0,205,226,131,120,25,70,6,119,10,0,5,900,76,1.444,9.9,1.1,3.1,5.2,1.7,76,germaju01
222,Dan Giese,31,2,1,5,0.167,3.76,28,3,9,0,0,0,52.2,47,27,22,7,16,1,36,1,0,1,223,119,1.196,8,1.2,2.7,6.2,2.25,119,gieseda01
223,Matt Ginter,30,7,5,7,0.417,5.43,96,19,27,0,0,1,232,269,154,140,31,75,9,132,17,0,8,1027,82,1.483,10.4,1.2,2.9,5.1,1.76,82,gintema01
224,Tom Glavine*,42,22,305,203,0.6,3.54,682,682,0,56,25,0,4413.1,4298,1900,1734,356,1500,145,2607,66,7,65,18604,118,1.314,8.8,0.7,3.1,5.3,1.74,118,glavito02
225,Gary Glover,31,8,29,26,0.527,5.03,263,47,70,0,0,3,516.2,554,307,289,74,184,17,324,21,0,22,2261,90,1.428,9.7,1.3,3.2,5.6,1.76,90,glovega01
226,Jimmy Gobble*,26,6,22,23,0.489,5.23,235,43,50,1,0,4,423.2,467,265,246,64,163,12,275,13,1,23,1879,90,1.487,9.9,1.4,3.5,5.8,1.69,90,gobblji01
227,Edgar Gonzalez,25,6,14,21,0.4,5.97,80,35,10,0,0,0,257.2,315,178,171,52,85,12,168,15,2,17,1158,79,1.552,11,1.8,3,5.9,1.98,79,gonzaed01
228,Enrique Gonzalez,25,3,4,7,0.364,5.96,27,18,5,0,0,0,111.2,122,79,74,14,37,0,67,4,0,1,488,79,1.424,9.8,1.1,3,5.4,1.81,79,gonzaen01
229,Gio Gonzalez*,22,1,1,4,0.2,7.68,10,7,3,0,0,0,34,32,34,29,9,25,1,34,3,0,1,163,54,1.676,8.5,2.4,6.6,9,1.36,54,gonzagi01
230,Mike Gonzalez*,30,6,9,12,0.429,2.62,222,0,110,0,0,44,206.1,157,66,60,15,96,7,240,5,0,8,865,166,1.226,6.8,0.7,4.2,10.5,2.5,166,gonzami02
231,Brian Gordon,29,1,0,0,,2.25,3,0,0,0,0,0,4,4,1,1,0,0,0,1,0,0,0,16,215,1,9,0,0,2.3,,215,gordobr01
232,Tom Gordon,40,20,138,125,0.525,3.94,887,203,346,18,4,158,2106.1,1886,1012,923,176,974,57,1928,38,5,110,9048,114,1.358,8.1,0.8,4.2,8.2,1.98,114,gordoto01
233,Tom Gorzelanny*,25,4,22,25,0.468,4.78,67,65,0,1,1,0,374.2,394,206,199,42,172,5,245,16,2,13,1663,91,1.511,9.5,1,4.1,5.9,1.42,91,gorzeto01
234,Mike Gosling*,27,4,3,4,0.429,4.79,43,9,12,0,0,0,92,109,57,49,13,61,11,61,4,0,3,437,96,1.848,10.7,1.3,6,6,1,96,goslimi01
235,John Grabow*,29,6,17,15,0.531,4.19,345,0,68,0,0,6,316,317,159,147,36,139,16,285,7,2,13,1383,103,1.443,9,1,4,8.1,2.05,103,grabojo02
236,Jeff Gray,26,1,0,0,,7.71,5,0,2,0,0,0,4.2,8,4,4,1,1,0,4,1,0,0,24,57,1.929,15.4,1.9,1.9,7.7,4,57,grayje02
237,Sean Green,29,3,9,7,0.563,4.32,160,0,34,0,0,1,179,191,94,86,7,83,8,130,11,1,9,801,101,1.531,9.6,0.4,4.2,6.5,1.57,101,greense01
238,Kevin Gregg,30,6,18,21,0.462,4,271,8,158,0,0,62,407.2,376,194,181,37,163,10,366,19,1,37,1756,110,1.322,8.3,0.8,3.6,8.1,2.25,110,greggke01
239,Zack Greinke,24,5,34,45,0.43,4.28,144,103,8,3,0,1,658.2,707,331,313,83,174,11,508,28,5,16,2814,105,1.338,9.7,1.1,2.4,6.9,2.92,105,greinza01
240,Jason Grilli,31,7,16,15,0.516,4.66,186,16,48,1,0,1,311,316,170,161,31,134,11,213,19,0,16,1361,98,1.447,9.1,0.9,3.9,6.2,1.59,98,grillja01
241,Eddie Guardado*,37,16,45,59,0.433,4.3,860,25,390,0,0,187,906.1,855,455,433,130,333,38,778,14,2,24,3845,109,1.311,8.5,1.3,3.3,7.7,2.34,109,guarded01
242,Matt Guerrier,29,5,9,17,0.346,3.66,240,3,63,0,0,3,324.2,326,141,132,41,109,15,221,9,0,17,1385,120,1.34,9,1.1,3,6.1,2.03,120,guerrma02
243,Carlos Guevara,26,1,1,0,1,5.84,10,0,6,0,0,0,12.1,13,9,8,2,9,2,11,0,0,3,60,67,1.784,9.5,1.5,6.6,8,1.22,67,guevaca01
244,Jeremy Guthrie,29,5,17,17,0.5,3.89,78,57,7,1,0,0,403,383,185,174,52,128,5,267,14,1,15,1690,117,1.268,8.6,1.2,2.9,6,2.09,117,guthrje01
245,J.C. Gutierrez,24,1,1,1,0.5,5.91,7,3,1,0,0,0,21.1,25,14,14,3,6,2,16,0,0,1,93,76,1.453,10.5,1.3,2.5,6.8,2.67,76,gutieju01
246,Angel Guzman,26,3,0,7,0,6,33,14,5,0,0,0,96,110,66,64,12,50,1,96,9,1,12,444,78,1.667,10.3,1.1,4.7,9,1.92,78,guzmaan01
247,Charlie Haeger,24,3,1,2,0.333,6.35,19,1,10,0,0,1,34,37,31,24,5,26,2,24,3,0,0,166,75,1.853,9.8,1.3,6.9,6.4,0.92,75,haegech01
248,Roy Halladay,31,11,131,66,0.665,3.52,281,255,6,40,11,1,1807.2,1763,788,706,150,420,22,1287,51,7,41,7470,131,1.208,8.8,0.7,2.1,6.4,3.06,131,hallaro01
249,Cole Hamels*,24,3,38,23,0.623,3.43,84,84,0,4,2,0,543,473,227,207,72,144,15,518,7,0,10,2215,131,1.136,7.8,1.2,2.4,8.6,3.6,131,hamelco01
250,Jason Hammel,25,3,7,15,0.318,5.9,73,28,23,0,0,2,207.1,244,141,136,30,96,5,140,5,2,13,938,76,1.64,10.6,1.3,4.2,6.1,1.46,76,hammeja01
251,Justin Hampson*,28,3,5,4,0.556,3.38,79,1,20,0,0,0,96,98,38,36,5,31,6,62,4,0,1,405,121,1.344,9.2,0.5,2.9,5.8,2,121,hampsju01
252,Mike Hampton*,35,14,141,105,0.573,4.01,388,334,9,21,9,1,2152,2239,1086,958,187,854,42,1310,47,13,74,9314,109,1.437,9.4,0.8,3.6,5.5,1.53,109,hamptmi01
253,Joel Hanrahan,26,2,11,6,0.647,4.72,81,11,34,0,0,9,135.1,132,75,71,18,80,7,136,1,0,9,611,91,1.567,8.8,1.2,5.3,9,1.7,91,hanrajo01
254,Devern Hansack,30,3,2,2,0.5,3.7,9,3,3,1,1,0,24.1,21,13,10,4,7,0,18,0,0,0,100,132,1.151,7.8,1.5,2.6,6.7,2.57,132,hansade01
255,Craig Hansen,24,3,4,9,0.308,6.39,90,0,27,0,0,3,87.1,92,71,62,9,59,2,65,6,0,7,416,73,1.729,9.5,0.9,6.1,6.7,1.1,73,hansecr01
256,J.A. Happ*,25,2,1,1,0.5,4.54,9,5,1,0,0,0,35.2,35,18,18,6,16,1,31,1,0,1,159,98,1.43,8.8,1.5,4,7.8,1.94,98,happja01
257,Aaron Harang,30,7,69,66,0.511,4.25,192,188,1,11,5,0,1177.2,1221,587,556,157,326,26,981,35,3,37,5013,105,1.314,9.3,1.2,2.5,7.5,3.01,105,haranaa01
258,Rich Harden,26,6,41,20,0.672,3.23,109,101,2,2,1,0,612.2,481,237,220,47,262,10,612,10,1,19,2527,137,1.213,7.1,0.7,3.8,9,2.34,137,harderi01
259,Dan Haren,27,6,65,52,0.556,3.72,163,154,2,6,1,0,997.1,983,454,412,113,232,18,812,32,0,41,4158,118,1.218,8.9,1,2.1,7.3,3.5,118,harenda01
260,Matt Harrison*,22,1,9,3,0.75,5.49,15,15,0,1,1,0,83.2,100,57,51,12,31,2,42,2,2,2,372,81,1.566,10.8,1.3,3.3,4.5,1.35,81,harrima01
261,Kevin Hart,25,2,2,2,0.5,4.89,29,0,6,0,0,0,38.2,46,25,21,2,22,3,36,3,0,1,184,95,1.759,10.7,0.5,5.1,8.4,1.64,95,hartke01
262,LaTroy Hawkins,35,14,59,77,0.434,4.64,688,98,225,2,0,76,1134,1264,631,585,135,381,25,748,16,7,60,4932,102,1.451,10,1.1,3,5.9,1.96,102,hawkila01
263,Dirk Hayhurst,27,1,0,2,0,9.72,10,3,3,0,0,0,16.2,27,18,18,2,10,1,14,0,0,4,84,40,2.22,14.6,1.1,5.4,7.6,1.4,40,hayhudi01
264,Aaron Heilman,29,6,22,33,0.4,4.24,305,25,85,1,1,9,450.1,413,231,212,46,185,17,395,26,1,15,1937,100,1.328,8.3,0.9,3.7,7.9,2.14,100,heilmaa01
265,Mark Hendrickson*,34,7,50,63,0.442,5.07,215,154,9,5,2,0,977.2,1133,610,551,119,286,23,545,21,4,27,4285,89,1.451,10.4,1.1,2.6,5,1.91,89,hendrma01
266,Sean Henn*,27,4,2,6,0.25,7.56,40,5,10,0,0,0,66.2,84,61,56,12,52,2,47,4,0,2,333,59,2.04,11.3,1.6,7,6.3,0.9,59,hennse01
267,Brad Hennessey,28,5,17,23,0.425,4.69,148,44,47,1,0,20,360.2,390,201,188,44,147,7,192,18,1,10,1595,94,1.489,9.7,1.1,3.7,4.8,1.31,94,hennebr01
268,Clay Hensley,28,4,15,18,0.455,4.09,106,40,16,1,1,0,323.2,305,161,147,22,150,14,206,5,1,10,1387,98,1.406,8.5,0.6,4.2,5.7,1.37,98,henslcl01
269,Matt Herges,38,10,40,34,0.541,3.94,537,4,187,0,0,34,656.1,701,321,287,61,249,44,447,32,2,16,2876,110,1.447,9.6,0.8,3.4,6.1,1.8,110,hergema01
270,Felix Hernandez,22,4,39,36,0.52,3.8,104,104,0,5,2,0,666.1,663,304,281,65,216,13,593,19,2,29,2809,114,1.319,9,0.9,2.9,8,2.75,114,hernafe02
271,Fernando Hernandez,23,1,1,0,1,18,3,0,1,0,0,0,3,4,6,6,0,5,0,2,1,0,0,19,26,3,12,0,15,6,0.4,26,hernafe03
272,Liván Hernández,33,13,147,139,0.514,4.37,382,381,0,45,7,0,2551,2806,1335,1240,296,873,66,1613,67,12,34,11071,98,1.442,9.9,1,3.1,5.7,1.85,98,hernali01
273,Roberto Hernandez,27,3,28,25,0.528,4.19,92,61,12,3,2,0,410.1,413,204,191,32,162,5,253,27,3,16,1768,106,1.401,9.1,0.7,3.6,5.5,1.56,106,carmofa01
274,Runelvys Hernandez,30,5,25,36,0.41,5.5,82,82,0,1,1,0,454.2,515,294,278,61,188,1,246,20,3,11,2025,85,1.546,10.2,1.2,3.7,4.9,1.31,85,hernaru03
275,Danny Herrera*,23,1,0,0,,7.36,7,0,0,0,0,0,7.1,10,7,6,1,3,2,8,2,0,0,37,62,1.773,12.3,1.2,3.7,9.8,2.67,62,herreda01
276,Yoslán Herrera,27,1,1,1,0.5,9.82,5,5,0,0,0,0,18.1,35,20,20,1,12,0,10,1,0,1,100,43,2.564,17.2,0.5,5.9,4.9,0.83,43,herreyo01
277,Rich Hill*,28,4,18,17,0.514,4.37,64,57,2,2,1,0,337.2,291,173,164,48,137,5,309,16,1,5,1433,106,1.268,7.8,1.3,3.7,8.2,2.26,106,hillri01
278,Shawn Hill,27,4,7,15,0.318,4.93,37,37,0,0,0,0,206.1,234,125,113,17,67,6,130,10,1,5,909,87,1.459,10.2,0.7,2.9,5.7,1.94,87,hillsh01
279,Mike Hinckley*,25,1,0,0,,0,14,0,2,0,0,0,13.2,8,1,0,0,3,0,9,1,1,0,49,,0.805,5.3,0,2,5.9,3,,hinckmi01
280,Alex Hinshaw*,25,1,2,1,0.667,3.4,48,0,12,0,0,0,39.2,31,16,15,5,29,4,47,3,0,5,179,130,1.513,7,1.1,6.6,10.7,1.62,130,hinshal01
281,Jason Hirsh,26,3,8,11,0.421,5.32,32,29,1,1,0,0,165.2,166,105,98,32,74,7,110,5,1,9,735,89,1.449,9,1.7,4,6,1.49,89,hirshja01
282,Luke Hochevar,24,2,6,13,0.316,5.21,26,23,1,0,0,0,141.2,154,88,82,13,51,1,77,8,0,8,620,84,1.447,9.8,0.8,3.2,4.9,1.51,84,hochelu01
283,Jim Hoey,25,2,3,5,0.375,8.13,35,0,3,0,0,0,34.1,39,32,31,3,23,1,24,3,1,1,164,57,1.806,10.2,0.8,6,6.3,1.04,57,hoeyja02
284,Trevor Hoffman,40,16,56,66,0.459,2.78,930,0,774,0,0,554,988,762,336,305,90,274,53,1055,8,0,45,3973,145,1.049,6.9,0.8,2.5,9.6,3.85,145,hoffmtr01
285,J.P. Howell*,25,4,11,15,0.423,4.9,97,33,9,0,0,3,255.1,256,154,139,27,113,1,228,16,0,16,1129,91,1.445,9,1,4,8,2.02,91,howeljp01
