Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
285,Runelvys Hernandez,27,3,19,23,0.452,5,57,57,0,0,0,0,325.2,338,188,181,35,129,0,181,14,1,8,1419,94,1.434,9.3,1,3.6,5,1.4,94,hernaru03
286,Rich Hill*,25,1,0,2,0,9.13,10,4,1,0,0,0,23.2,25,24,24,3,17,1,21,1,0,0,115,49,1.775,9.5,1.1,6.5,8,1.24,49,hillri01
287,Shawn Hill,24,1,1,2,0.333,16,3,3,0,0,0,0,9,17,16,16,1,7,0,10,1,0,0,51,29,2.667,17,1,7,10,1.43,29,hillsh01
288,Trevor Hoffman,37,13,49,53,0.48,2.76,756,0,632,0,0,436,822.1,627,280,252,74,237,45,915,7,0,43,3310,146,1.051,6.9,0.8,2.6,10,3.86,146,hoffmtr01
289,Mike Holtz*,32,7,16,20,0.444,4.68,350,0,66,0,0,3,238.1,242,143,124,25,127,17,221,14,0,18,1078,100,1.548,9.1,0.9,4.8,8.3,1.74,100,holtzmi01
290,Joe Horgan*,28,2,4,1,0.8,5.48,55,0,13,0,0,2,46,54,33,28,5,26,3,35,4,0,1,222,83,1.739,10.6,1,5.1,6.8,1.35,83,horgajo01
291,D.J. Houlton,25,1,6,9,0.4,5.16,35,19,4,0,0,0,129,145,79,74,21,52,3,90,8,0,2,578,80,1.527,10.1,1.5,3.6,6.3,1.73,80,houltdj01
292,J.P. Howell*,22,1,3,5,0.375,6.19,15,15,0,0,0,0,72.2,73,55,50,9,39,0,54,6,0,7,328,71,1.541,9,1.1,4.8,6.7,1.38,71,howeljp01
293,Bob Howry,31,8,25,26,0.49,3.58,434,0,180,0,0,52,460.1,398,201,183,51,168,22,391,20,1,15,1924,130,1.23,7.8,1,3.3,7.6,2.33,130,howrybo01
294,Luke Hudson,28,3,10,11,0.476,4.92,31,25,1,0,0,0,139,124,83,76,18,81,3,98,13,0,12,612,87,1.475,8,1.2,5.2,6.3,1.21,87,hudsolu01
295,Tim Hudson,29,7,106,48,0.688,3.33,212,212,0,18,8,0,1432.2,1328,588,530,114,447,38,1014,56,3,43,5967,134,1.239,8.3,0.7,2.8,6.4,2.27,134,hudsoti01
296,Travis Hughes,27,2,1,1,0.5,6.28,16,0,1,0,0,0,14.1,22,10,10,4,10,1,12,1,0,0,74,69,2.233,13.8,2.5,6.3,7.5,1.2,69,hughetr01
297,Kazuhisa Ishii*,31,4,39,34,0.534,4.44,105,102,0,2,2,0,564,508,310,278,70,354,12,435,17,2,22,2496,90,1.528,8.1,1.1,5.6,6.9,1.23,90,ishiika01
298,Jason Isringhausen,32,10,36,36,0.5,3.6,448,52,331,3,1,216,741,678,329,296,53,301,32,607,21,2,41,3163,117,1.321,8.2,0.6,3.7,7.4,2.02,117,isrinja01
299,Edwin Jackson,21,3,6,4,0.6,5.5,19,14,1,0,0,0,75.1,79,48,46,11,39,2,48,2,1,5,338,75,1.566,9.4,1.3,4.7,5.7,1.23,75,jacksed01
300,Chuck James*,23,1,0,0,,1.59,2,0,0,0,0,0,5.2,4,1,1,0,3,0,5,0,0,1,23,283,1.235,6.4,0,4.8,7.9,1.67,283,jamesch03
301,Kevin Jarvis,35,11,34,47,0.42,5.97,178,114,20,4,3,1,752.2,897,541,499,146,251,22,440,21,0,19,3357,74,1.525,10.7,1.7,3,5.3,1.75,74,jarvike01
302,Bobby Jenks,24,1,1,1,0.5,2.75,32,0,18,0,0,6,39.1,34,15,12,3,15,3,50,1,0,4,168,165,1.246,7.8,0.7,3.4,11.4,3.33,165,jenksbo01
303,Jason Jennings,26,5,49,43,0.533,5.02,124,124,0,3,1,0,729,826,436,407,86,340,27,480,26,1,32,3278,98,1.599,10.2,1.1,4.2,5.9,1.41,98,jennija01
304,Ryan Jensen,29,4,17,12,0.586,5.06,57,42,8,1,0,0,252.2,279,150,142,36,103,5,152,12,0,5,1116,79,1.512,9.9,1.3,3.7,5.4,1.48,79,jensery01
305,Jason Johnson,31,9,52,86,0.377,4.88,215,199,3,6,1,0,1212.2,1329,726,658,162,451,22,736,50,2,54,5339,91,1.468,9.9,1.2,3.3,5.5,1.63,91,johnsja02
306,Josh Johnson,21,1,0,0,,3.65,4,1,0,0,0,0,12.1,11,5,5,0,10,0,10,1,0,0,55,112,1.703,8,0,7.3,7.3,1,112,johnsjo09
307,Randy Johnson*,41,18,263,136,0.659,3.11,523,513,5,96,37,2,3593.2,2819,1405,1243,333,1349,25,4372,168,29,98,14784,143,1.16,7.1,0.8,3.4,10.9,3.24,143,johnsra05
308,Tyler Johnson*,24,1,0,0,,0,5,0,1,0,0,0,2.2,3,0,0,0,3,0,4,0,0,0,13,,2.25,10.1,0,10.1,13.5,1.33,,johnsty01
309,Mike Johnston*,26,2,0,3,0,5.7,25,0,6,0,0,0,23.2,33,20,15,4,15,1,20,2,0,0,117,77,2.028,12.5,1.5,5.7,7.6,1.33,77,johnsmi03
310,Greg Jones,28,2,0,0,,5.18,24,0,13,0,0,0,33,36,19,19,5,16,0,34,2,0,5,151,86,1.576,9.8,1.4,4.4,9.3,2.13,86,jonesgr01
311,Todd Jones,37,13,51,52,0.495,3.91,812,1,472,0,0,226,905,888,428,393,81,391,50,793,31,1,34,3920,112,1.413,8.8,0.8,3.9,7.9,2.03,112,jonesto02
312,Jimmy Journell,27,2,0,1,0,7.43,12,0,5,0,0,0,13.1,16,13,11,1,16,0,13,0,0,1,71,59,2.4,10.8,0.7,10.8,8.8,0.81,59,journji01
313,Jorge Julio,26,5,11,24,0.314,4.2,281,0,189,0,0,83,291.2,275,156,136,42,133,15,257,10,0,26,1280,105,1.399,8.5,1.3,4.1,7.9,1.93,105,juliojo01
314,Jason Karnuth,29,2,0,0,,2.7,7,0,3,0,0,0,6.2,8,2,2,1,4,0,1,1,0,0,31,176,1.8,10.8,1.4,5.4,1.4,0.25,176,karnuja01
315,Steve Karsay,33,10,31,39,0.443,3.98,348,40,146,1,0,41,594,623,283,263,55,196,37,453,22,0,24,2566,115,1.379,9.4,0.8,3,6.9,2.31,115,karsast01
316,Scott Kazmir*,21,2,12,12,0.5,4.06,40,39,0,0,0,0,219.1,205,112,99,16,121,3,215,12,1,10,970,108,1.486,8.4,0.7,5,8.8,1.78,108,kazmisc01
317,Randy Keisler*,29,4,4,4,0.5,7.01,40,17,7,0,0,0,123.1,139,104,96,26,77,2,90,2,1,2,583,63,1.751,10.1,1.9,5.6,6.6,1.17,63,keislra01
318,Joe Kennedy*,26,5,35,51,0.407,4.91,144,123,10,7,2,1,763,848,460,416,95,267,19,478,45,3,25,3366,93,1.461,10,1.1,3.1,5.6,1.79,93,kennejo04
319,Logan Kensing,22,2,0,3,0,10.24,8,3,2,0,0,0,19.1,30,22,22,7,12,0,11,1,0,2,97,41,2.172,14,3.3,5.6,5.1,0.92,41,kensilo01
320,Masao Kida,36,5,1,1,0.5,5.83,65,2,24,0,0,1,95.2,114,66,62,9,39,3,68,6,0,10,432,82,1.599,10.7,0.8,3.7,6.4,1.74,82,kidama01
321,Byung-Hyun Kim,26,7,36,40,0.474,3.76,339,38,190,0,0,86,567.2,471,258,237,56,247,24,570,56,5,27,2437,125,1.265,7.5,0.9,3.9,9,2.31,125,kimby01
322,Sun-Woo Kim,27,5,13,12,0.52,5.01,110,37,21,1,1,0,323.1,372,192,180,39,119,20,203,26,0,17,1447,91,1.519,10.4,1.1,3.3,5.7,1.71,91,kimsu01
323,Ray King*,31,7,18,18,0.5,3.12,447,0,78,0,0,1,320.1,274,127,111,21,136,16,229,12,1,11,1340,137,1.28,7.7,0.6,3.8,6.4,1.68,137,kingra01
324,Matt Kinney,28,5,19,27,0.413,5.29,103,58,17,1,0,0,389.2,442,249,229,60,174,7,297,12,2,26,1763,84,1.581,10.2,1.4,4,6.9,1.71,84,kinnema01
325,Steve Kline*,32,9,29,34,0.46,3.4,656,1,195,0,0,36,584.2,538,244,221,55,251,42,443,23,4,24,2497,128,1.349,8.3,0.8,3.9,6.8,1.76,128,klinest02
326,Brandon Knight,29,2,0,0,,10.71,11,0,7,0,0,0,19.1,29,24,23,7,8,0,14,0,0,1,93,43,1.914,13.5,3.3,3.7,6.5,1.75,43,knighbr01
327,Danny Kolb,30,7,9,21,0.3,4.21,234,0,128,0,0,72,235.1,242,119,110,15,112,12,149,7,0,19,1044,108,1.504,9.3,0.6,4.3,5.7,1.33,108,kolbda01
328,Dae-Sung Koo*,35,1,0,0,,3.91,33,0,4,0,0,0,23,22,12,10,2,13,1,23,2,0,0,106,107,1.522,8.6,0.8,5.1,9,1.77,107,kooda01
329,Mike Koplove,28,5,15,7,0.682,3.77,215,0,56,0,0,2,245.2,220,115,103,19,99,19,170,18,1,8,1044,121,1.299,8.1,0.7,3.6,6.2,1.72,121,koplomi01
330,John Koronka*,24,1,1,2,0.333,7.47,4,3,1,0,0,0,15.2,19,13,13,2,8,0,10,0,2,1,76,60,1.723,10.9,1.1,4.6,5.7,1.25,60,koronjo01
331,Hung-Chih Kuo*,23,1,0,1,0,6.75,9,0,0,0,0,0,5.1,5,4,4,1,5,1,10,0,1,0,26,65,1.875,8.4,1.7,8.4,16.9,2,65,kuoho01
332,John Lackey,26,4,47,38,0.553,4.15,117,116,0,5,3,0,719.2,759,362,332,76,230,11,563,33,4,47,3097,105,1.374,9.5,1,2.9,7,2.45,105,lackejo01
333,Brian Lawrence,29,5,49,61,0.445,4.1,162,146,5,7,3,0,934,980,463,426,97,255,33,579,45,2,12,3984,94,1.322,9.4,0.9,2.5,5.6,2.27,94,lawrebr02
334,Brandon League,22,2,2,0,1,5.8,23,0,4,0,0,0,40.1,45,27,26,8,21,1,19,2,0,5,180,79,1.636,10,1.8,4.7,4.2,0.9,79,leagubr01
335,Wil Ledezma*,24,3,9,14,0.391,5.73,59,26,14,0,0,0,187,215,129,119,25,77,3,108,7,3,7,835,76,1.561,10.3,1.2,3.7,5.2,1.4,76,ledezwi01
336,Cliff Lee*,26,4,35,17,0.673,4.38,76,76,0,1,0,0,443.2,429,234,216,59,161,4,354,13,1,13,1894,98,1.33,8.7,1.2,3.3,7.2,2.2,98,leecl02
337,Justin Lehr,27,2,2,2,0.5,4.54,50,0,20,0,0,0,67.1,67,38,34,7,32,4,39,3,1,3,298,98,1.47,9,0.9,4.3,5.2,1.22,98,lehrju01
338,Jon Leicester,26,2,5,3,0.625,4.8,38,1,8,0,0,0,50.2,51,30,27,9,24,0,42,2,0,1,221,93,1.48,9.1,1.6,4.3,7.5,1.75,93,leicejo01
339,Al Leiter*,39,19,162,132,0.551,3.8,419,382,9,16,10,2,2391,2152,1101,1010,198,1163,53,1974,117,20,63,10334,112,1.386,8.1,0.7,4.4,7.4,1.7,112,leiteal01
340,Anthony Lerew,22,1,0,0,,5.63,7,0,4,0,0,0,8,9,5,5,1,5,2,5,0,0,0,37,79,1.75,10.1,1.1,5.6,5.6,1,79,lerewan01
341,Al Levine,37,10,24,33,0.421,3.96,416,7,127,0,0,10,575.1,597,287,253,70,236,20,278,16,0,25,2510,118,1.448,9.3,1.1,3.7,4.3,1.18,118,levinal01
342,Colby Lewis,25,3,12,13,0.48,6.83,44,33,4,0,0,0,176.2,218,137,134,28,109,3,127,8,1,8,833,73,1.851,11.1,1.4,5.6,6.5,1.17,73,lewisco01
343,Brad Lidge,28,4,17,12,0.586,2.71,234,1,120,0,0,72,259,187,84,78,19,104,14,369,16,2,15,1057,160,1.124,6.5,0.7,3.6,12.8,3.55,160,lidgebr01
344,Cory Lidle,33,8,70,62,0.53,4.52,246,169,26,11,5,2,1152,1219,638,579,129,298,30,708,43,1,42,4894,98,1.317,9.5,1,2.3,5.5,2.38,98,lidleco01
345,Jon Lieber,35,11,117,104,0.529,4.2,334,287,10,22,3,2,1905.1,2042,990,889,241,370,40,1372,38,12,26,8040,104,1.266,9.6,1.1,1.7,6.5,3.71,104,liebejo01
346,Kerry Ligtenberg,34,8,17,20,0.459,3.82,386,0,176,0,0,48,390.2,357,173,166,46,158,29,357,4,1,12,1661,116,1.318,8.2,1.1,3.6,8.2,2.26,116,ligteke01
347,Ted Lilly*,29,7,44,45,0.494,4.67,153,128,5,4,2,0,754.1,729,413,391,116,301,10,639,30,14,30,3283,98,1.365,8.7,1.4,3.6,7.6,2.12,98,lillyte01
348,Jose Lima,32,12,89,98,0.476,5.21,344,231,40,9,1,5,1550.1,1758,950,898,264,383,27,968,51,2,42,6699,86,1.381,10.2,1.5,2.2,5.6,2.53,86,limajo01
349,Mike Lincoln,30,6,13,24,0.351,5.16,161,19,30,0,0,5,263.1,300,162,151,37,96,8,158,9,0,10,1163,90,1.504,10.3,1.3,3.3,5.4,1.65,90,lincomi01
350,Scott Linebrink,28,6,18,6,0.75,3,240,6,42,0,0,1,296.2,264,109,99,27,112,14,260,15,0,18,1238,136,1.267,8,0.8,3.4,7.9,2.32,136,linebsc01
351,Francisco Liriano*,21,1,1,2,0.333,5.7,6,4,2,0,0,0,23.2,19,15,15,4,7,0,33,0,0,0,93,79,1.099,7.2,1.5,2.7,12.5,4.71,79,liriafr01
352,Pedro Liriano,24,2,0,0,,6.17,16,0,5,0,0,0,23.1,25,21,16,6,9,0,16,2,0,1,107,73,1.457,9.6,2.3,3.5,6.2,1.78,73,liriape01
353,Esteban Loaiza,33,11,112,99,0.531,4.6,334,297,11,12,5,1,1880,2110,1037,960,228,539,35,1255,68,8,30,8147,99,1.409,10.1,1.1,2.6,6,2.33,99,loaizes01
354,Kameron Loe,23,2,9,6,0.6,3.56,50,9,13,0,0,1,98.2,95,48,39,7,37,6,48,3,0,2,421,130,1.338,8.7,0.6,3.4,4.4,1.3,130,loeka01
355,Kyle Lohse,26,5,49,52,0.485,4.72,150,144,4,4,3,0,844.2,945,472,443,120,264,13,515,38,2,33,3687,96,1.431,10.1,1.3,2.8,5.5,1.95,96,lohseky01
356,Braden Looper,30,8,25,29,0.463,3.57,503,0,287,0,0,103,534,541,240,212,43,193,25,333,18,2,13,2305,119,1.375,9.1,0.7,3.3,5.6,1.73,119,loopebr01
357,Aquilino Lopez,30,3,2,5,0.286,3.72,101,0,45,0,0,14,111.1,95,51,46,12,54,9,99,7,1,3,483,128,1.338,7.7,1,4.4,8,1.83,128,lopezaq01
358,Javier Lopez*,27,3,6,4,0.6,6.09,171,0,27,0,0,3,115.1,129,79,78,8,49,9,72,8,3,4,516,81,1.543,10.1,0.6,3.8,5.6,1.47,81,lopezja02
359,Rodrigo Lopez,29,5,51,43,0.543,4.56,137,118,3,5,2,0,748.1,796,405,379,101,235,13,495,24,4,13,3224,97,1.378,9.6,1.2,2.8,6,2.11,97,lopezro02
360,Mark Loretta,33,1,0,0,,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,5,,2,9,0,9,18,2,,loretma01
361,Shane Loux,25,2,1,4,0.2,7.71,14,7,1,0,0,0,44.1,56,40,38,8,15,1,15,5,0,2,204,56,1.602,11.4,1.6,3,3,1,56,louxsh01
362,Derek Lowe,32,9,84,74,0.532,3.83,431,155,155,4,3,85,1312,1306,644,559,108,387,30,858,55,3,31,5557,121,1.29,9,0.7,2.7,5.9,2.22,121,lowede01
363,Noah Lowry*,24,3,19,13,0.594,3.71,53,47,3,2,1,0,303,285,133,125,31,106,2,249,8,0,4,1282,116,1.29,8.5,0.9,3.1,7.4,2.35,116,lowryno01
364,Brandon Lyon,25,4,10,16,0.385,5.19,107,21,53,0,0,23,213.1,258,136,123,32,63,9,132,7,2,3,957,89,1.505,10.9,1.4,2.7,5.6,2.1,89,lyonbr01
365,Mike MacDougal,28,5,10,14,0.417,3.97,158,3,123,0,0,49,170,172,91,75,14,76,3,160,13,1,18,749,119,1.459,9.1,0.7,4,8.5,2.11,119,macdomi01
366,Greg Maddux,39,20,318,189,0.627,3.01,643,639,3,108,35,0,4406.1,4082,1675,1476,298,907,162,3052,125,26,63,17925,138,1.132,8.3,0.6,1.9,6.2,3.36,138,maddugr01
367,Bobby Madritsch*,29,2,6,4,0.6,3.41,16,12,4,1,0,0,92.1,78,36,35,4,34,2,61,4,1,2,377,132,1.213,7.6,0.4,3.3,5.9,1.79,132,madribo01
368,Ryan Madson,24,3,15,8,0.652,3.25,131,1,24,0,0,1,166,152,67,60,17,44,10,134,11,1,13,683,137,1.181,8.2,0.9,2.4,7.3,3.05,137,madsory01
369,Ron Mahay*,34,9,15,7,0.682,4.15,239,3,53,0,0,3,295,277,152,136,43,142,16,243,4,0,19,1289,114,1.42,8.5,1.3,4.3,7.4,1.71,114,mahayro01
370,Paul Maholm*,23,1,3,1,0.75,2.18,6,6,0,0,0,0,41.1,31,10,10,2,17,0,26,3,0,0,168,194,1.161,6.8,0.4,3.7,5.7,1.53,194,maholpa01
371,John Maine,24,2,2,4,0.333,6.6,11,9,1,0,0,0,43.2,46,34,32,9,27,0,25,1,1,1,203,67,1.672,9.5,1.9,5.6,5.2,0.93,67,mainejo01
372,Gary Majewski,25,2,4,5,0.444,3.11,95,0,31,0,0,2,107,108,47,37,4,42,7,62,9,0,1,471,134,1.402,9.1,0.3,3.5,5.2,1.48,134,majewga01
373,Julio Manon,32,1,1,2,0.333,4.13,23,0,7,0,0,1,28.1,26,13,13,3,17,1,15,1,0,0,125,110,1.518,8.3,1,5.4,4.8,0.88,110,manonju01
374,Matt Mantei,31,10,14,18,0.438,4.07,315,0,196,0,0,93,322.2,249,154,146,30,200,9,396,23,0,19,1414,110,1.392,6.9,0.8,5.6,11,1.98,110,mantema01
375,Shaun Marcum,23,1,0,0,,0,5,0,3,0,0,0,8,6,0,0,0,4,0,4,0,0,0,32,,1.25,6.8,0,4.5,4.5,1,,marcush01
376,Mike Maroth*,27,4,40,58,0.408,4.82,121,121,0,3,1,0,748,846,434,401,96,196,5,368,26,1,26,3202,90,1.393,10.2,1.2,2.4,4.4,1.88,90,marotmi01
377,Jason Marquis,26,6,42,36,0.538,4.15,161,104,26,3,1,1,716,727,371,330,95,277,13,456,25,5,24,3090,103,1.402,9.1,1.2,3.5,5.7,1.65,103,marquja01
378,Damaso Marte*,30,6,14,14,0.5,3.2,307,0,92,0,0,31,304,245,114,108,31,137,19,323,16,2,9,1271,145,1.257,7.3,0.9,4.1,9.6,2.36,145,marteda01
379,Tom Martin*,35,9,9,9,0.5,4.88,282,0,55,0,0,3,230.2,245,130,125,28,109,14,168,8,0,8,1032,89,1.535,9.6,1.1,4.3,6.6,1.54,89,martito02
380,Pedro Martinez,33,14,197,84,0.701,2.72,419,352,23,46,17,3,2513,1905,835,759,194,662,24,2861,119,4,57,10032,166,1.021,6.8,0.7,2.4,10.2,4.32,166,martipe02
381,Julio Mateo,27,4,8,8,0.5,3.56,162,1,40,0,0,2,252.2,224,104,100,39,58,10,181,18,1,5,1044,121,1.116,8,1.4,2.1,6.4,3.12,121,mateoju01
382,Mike Matthews*,31,6,14,10,0.583,4.54,230,10,47,0,0,1,243.2,237,129,123,29,121,16,175,13,3,19,1073,92,1.469,8.8,1.1,4.5,6.5,1.45,92,matthmi01
383,Darrell May*,33,7,26,43,0.377,5.16,161,97,23,7,3,0,660.2,746,411,379,123,212,11,414,6,0,11,2896,92,1.45,10.2,1.7,2.9,5.6,1.95,92,mayda02
384,Joe Mays,29,6,48,65,0.425,4.85,193,146,14,10,6,0,946.1,1052,545,510,127,303,8,487,18,0,41,4110,97,1.432,10,1.2,2.9,4.6,1.61,97,maysjo01
385,Macay McBride*,22,1,1,0,1,5.79,23,0,4,0,0,1,14,18,11,9,0,7,0,22,0,0,2,68,75,1.786,11.6,0,4.5,14.1,3.14,75,mcbrima01
386,Brandon McCarthy,21,1,3,2,0.6,4.03,12,10,0,0,0,0,67,62,30,30,13,17,0,48,2,1,1,277,112,1.179,8.3,1.7,2.3,6.4,2.82,112,mccarbr01
387,Seth McClung,24,2,11,12,0.478,6.26,46,22,5,0,0,0,148,139,108,103,26,87,2,117,10,0,8,667,70,1.527,8.5,1.6,5.3,7.1,1.34,70,mccluse01
388,Dustin McGowan,23,1,1,3,0.25,6.35,13,7,2,0,0,0,45.1,49,34,32,7,17,0,34,7,0,7,205,71,1.456,9.7,1.4,3.4,6.8,2,71,mcgowdu01
389,Marty McLeary,30,1,0,0,,14.73,3,0,2,0,0,0,3.2,7,6,6,2,2,0,4,0,0,0,20,29,2.455,17.2,4.9,4.9,9.8,2,29,mcleama01
390,Brian Meadows,29,8,44,56,0.44,5.04,283,122,35,3,0,2,891,1056,539,499,125,244,40,419,19,2,27,3897,86,1.459,10.7,1.3,2.5,4.2,1.72,86,meadobr01
391,Gil Meche,26,5,44,36,0.55,4.7,115,111,2,3,2,0,628.2,627,347,328,85,279,4,419,13,0,18,2726,95,1.441,9,1.2,4,6,1.5,95,mechegi01
392,Jim Mecir,35,11,29,35,0.453,3.77,474,0,126,0,0,12,527,482,240,221,41,225,28,450,23,1,19,2263,122,1.342,8.2,0.7,3.8,7.7,2,122,mecirji01
393,Brandon Medders,25,1,4,1,0.8,1.78,27,0,10,0,0,0,30.1,21,6,6,2,11,0,31,1,0,1,122,250,1.055,6.2,0.6,3.3,9.2,2.82,250,meddebr01
394,Ramiro Mendoza,33,10,59,40,0.596,4.3,342,62,76,2,2,16,797,891,412,381,82,181,23,463,35,3,14,3422,107,1.345,10.1,0.9,2,5.2,2.56,107,mendora01
395,Kent Mercker*,37,16,72,66,0.522,4.17,640,150,145,2,1,24,1283.1,1266,656,594,147,588,45,894,32,14,53,5611,104,1.445,8.9,1,4.1,6.3,1.52,104,merckke01
396,Cla Meredith,22,1,0,0,,27,3,0,0,0,0,0,2.1,6,7,7,1,4,0,0,1,0,1,18,19,4.286,23.1,3.9,15.4,0,0,19,meredcl01
397,Jose Mesa,39,17,77,101,0.433,4.29,887,95,586,6,2,319,1425.2,1503,731,679,133,590,49,970,48,4,68,6260,101,1.468,9.5,0.8,3.7,6.1,1.64,101,mesajo01
398,Randy Messenger,23,1,0,0,,5.35,29,0,8,0,0,0,37,39,22,22,5,30,7,29,0,0,1,178,75,1.865,9.5,1.2,7.3,7.1,0.97,75,messera01
399,Dan Meyer*,23,1,0,0,,0,2,0,1,0,0,0,2,2,0,0,0,1,1,1,0,0,0,8,,1.5,9,0,4.5,4.5,1,,meyerda02
400,Dan Miceli,34,13,42,50,0.457,4.51,598,9,211,0,0,35,668.2,659,366,335,89,290,44,614,19,4,40,2927,98,1.419,8.9,1.2,3.9,8.3,2.12,98,micelda01
401,Chris Michalak*,34,3,8,11,0.421,4.66,53,18,10,0,0,1,156.1,186,88,81,21,69,7,77,14,6,2,710,99,1.631,10.7,1.2,4,4.4,1.12,99,michach01
402,Justin Miller,27,3,12,9,0.571,5.89,45,33,2,0,0,0,186.1,209,132,122,29,108,5,117,16,1,9,856,80,1.701,10.1,1.4,5.2,5.7,1.08,80,milleju01
403,Matt Miller,33,3,5,1,0.833,2.62,84,0,19,0,0,2,89.1,69,29,26,2,35,11,83,9,2,2,362,167,1.164,7,0.2,3.5,8.4,2.37,167,millema02
404,Trever Miller*,32,7,10,11,0.476,4.66,305,5,74,0,0,6,282,309,163,146,30,142,16,208,25,0,12,1292,97,1.599,9.9,1,4.5,6.6,1.46,97,milletr02
405,Wade Miller,28,7,62,43,0.59,3.98,143,139,2,5,1,0,859,795,415,380,99,353,14,723,26,0,24,3660,114,1.336,8.3,1,3.7,7.6,2.05,114,millewa04
406,Kevin Millwood,30,9,107,75,0.588,3.76,258,250,3,12,5,0,1559.1,1465,712,652,158,474,32,1280,36,2,33,6551,114,1.243,8.5,0.9,2.7,7.4,2.7,114,millwke01
407,Eric Milton*,29,8,79,72,0.523,4.99,234,233,0,10,4,0,1374.2,1433,808,762,232,396,10,999,28,0,25,5913,94,1.331,9.4,1.5,2.6,6.5,2.52,94,miltoer01
408,Sergio Mitre,24,3,4,10,0.286,6.12,36,18,10,1,1,0,120.2,148,83,82,18,47,4,77,7,1,10,555,72,1.616,11,1.3,3.5,5.7,1.64,72,mitrese01
409,Brian Moehler,33,9,56,68,0.452,4.57,181,168,4,10,6,0,1024.1,1184,561,520,126,286,17,564,22,1,15,4438,100,1.435,10.4,1.1,2.5,5,1.97,100,moehlbr01
410,Matt Morris,30,8,101,62,0.62,3.61,237,206,12,18,8,4,1377.1,1368,612,552,129,378,22,986,49,6,23,5764,117,1.268,8.9,0.8,2.5,6.4,2.61,117,morrima01
411,Guillermo Mota,31,7,22,24,0.478,3.61,386,0,108,0,0,7,464.1,395,199,186,41,177,27,375,13,2,15,1933,116,1.232,7.7,0.8,3.4,7.3,2.12,116,motagu01
412,Jamie Moyer*,42,19,205,152,0.574,4.16,538,485,14,28,8,0,3139.2,3227,1568,1450,381,895,54,1884,107,10,48,13341,106,1.313,9.3,1.1,2.6,5.4,2.11,106,moyerja01
413,Mark Mulder*,27,6,97,50,0.66,3.87,182,182,0,25,10,0,1208,1202,561,520,118,368,14,779,43,1,43,5061,114,1.3,9,0.9,2.7,5.8,2.12,114,muldema01
414,Terry Mulholland*,42,19,124,142,0.466,4.4,680,332,128,46,10,5,2572.2,2826,1393,1259,292,680,65,1324,70,3,64,11043,94,1.363,9.9,1,2.4,4.6,1.95,94,mulhote01
415,Arnie Munoz*,23,1,0,1,0,10.05,11,1,3,0,0,0,14.1,20,16,16,4,12,1,11,1,0,2,75,48,2.233,12.6,2.5,7.5,6.9,0.92,48,munozar01
416,Scott Munter,25,1,2,0,1,2.56,45,0,7,0,0,0,38.2,40,15,11,1,12,1,11,1,0,1,159,168,1.345,9.3,0.2,2.8,2.6,0.92,168,muntesc01
417,Mike Mussina,36,15,224,127,0.638,3.64,443,443,0,56,23,0,3013,2874,1296,1219,323,684,23,2400,43,1,63,12314,124,1.181,8.6,1,2,7.2,3.51,124,mussimi01
418,Brett Myers,24,4,42,33,0.56,4.47,110,109,1,5,2,0,656.1,667,344,326,93,235,15,501,32,5,20,2838,95,1.374,9.1,1.3,3.2,6.9,2.13,95,myersbr01
419,Mike Myers*,36,11,20,22,0.476,4.3,749,0,175,0,0,14,456.2,437,231,218,49,223,30,380,37,1,9,2008,113,1.445,8.6,1,4.4,7.5,1.7,113,myersmi01
420,Clint Nageotte,24,2,1,6,0.143,7.3,15,5,4,0,0,0,40.2,54,34,33,3,28,1,25,5,0,3,204,62,2.016,12,0.7,6.2,5.5,0.89,62,nageocl01
421,Joe Nathan,30,6,32,16,0.667,3.44,263,29,135,0,0,88,408.2,319,170,156,44,187,11,383,10,1,18,1709,128,1.238,7,1,4.1,8.4,2.05,128,nathajo01
422,Blaine Neal,27,5,5,4,0.556,5.08,113,0,27,0,0,0,124,161,74,70,13,51,8,93,3,0,7,574,83,1.71,11.7,0.9,3.7,6.8,1.82,83,nealbl01
423,Jeff Nelson,38,14,48,44,0.522,3.41,792,0,234,0,0,33,782,630,328,296,54,423,58,827,64,3,36,3387,133,1.347,7.3,0.6,4.9,9.5,1.96,133,nelsoje01
424,Joe Nelson,30,2,0,0,,25.07,5,0,1,0,0,0,4.2,11,14,13,1,5,0,5,3,0,0,33,21,3.429,21.2,1.9,9.6,9.6,1,21,nelsojo01
425,Dustin Nippert,24,1,1,0,1,5.52,3,3,0,0,0,0,14.2,10,9,9,1,13,0,11,1,0,1,68,82,1.568,6.1,0.6,8,6.8,0.85,82,nippedu01
426,C.J. Nitkowski*,32,10,18,32,0.36,5.37,336,44,55,0,0,3,479,519,318,286,57,263,21,347,36,7,20,2201,86,1.633,9.8,1.1,4.9,6.5,1.32,86,nitkoc.01
427,Hideo Nomo,36,11,123,109,0.53,4.21,320,318,0,16,9,0,1972,1758,984,923,248,904,31,1915,38,17,108,8435,98,1.35,8,1.1,4.1,8.7,2.12,98,nomohi01
