Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
143,Kyle Davies,22,2,10,13,0.435,6.38,35,28,2,1,0,0,151,188,111,107,22,82,5,113,4,0,7,715,68,1.788,11.2,1.3,4.9,6.7,1.38,68,davieky01
144,Doug Davis*,30,8,62,63,0.496,4.35,196,176,4,7,3,0,1089.2,1125,570,527,113,474,14,807,26,8,31,4781,104,1.467,9.3,0.9,3.9,6.7,1.7,104,davisdo02
145,Jason Davis,26,5,18,22,0.45,4.68,106,52,14,1,0,1,390,443,235,203,44,136,7,237,18,4,21,1724,94,1.485,10.2,1,3.1,5.5,1.74,94,davisja02
146,Kane Davis,31,4,4,9,0.308,5.53,96,2,15,0,0,0,114,118,77,70,19,66,6,86,4,1,6,526,91,1.614,9.3,1.5,5.2,6.8,1.3,91,daviska01
147,Zach Day,28,5,21,27,0.438,4.66,86,60,9,2,2,1,372.2,389,207,193,35,172,18,189,19,0,22,1648,96,1.505,9.4,0.8,4.2,4.6,1.1,96,dayza01
148,Jorge De La Rosa*,25,3,7,11,0.389,5.88,71,18,17,0,0,0,144,158,102,94,16,106,5,114,3,1,15,688,77,1.833,9.9,1,6.6,7.1,1.08,77,rosajo01
149,Valerio De Los Santos*,33,8,9,12,0.429,4.54,233,2,45,0,0,1,248,219,132,125,36,116,15,197,11,1,15,1067,96,1.351,7.9,1.3,4.2,7.1,1.7,96,delosva01
150,Mike DeJean,35,10,30,33,0.476,4.3,565,1,220,0,0,52,623.1,649,327,298,59,292,50,446,30,0,40,2765,112,1.51,9.4,0.9,4.2,6.4,1.53,112,dejeami01
151,Francisco Del Rosario,25,1,1,2,0.333,6.65,17,1,4,0,0,0,23,24,17,17,4,16,2,21,1,0,3,108,70,1.739,9.4,1.6,6.3,8.2,1.31,70,rosarfr01
152,Manny Delcarmen,24,2,2,0,1,4.76,60,0,13,0,0,0,62.1,76,35,33,2,24,2,54,3,0,0,284,100,1.604,11,0.3,3.5,7.8,2.25,100,delcama01
153,Chris Demaria,25,2,1,1,0.5,7.15,18,0,9,0,0,0,22.2,24,21,18,7,14,0,22,2,0,1,107,65,1.676,9.5,2.8,5.6,8.7,1.57,65,demarch01
154,Ryan Dempster,29,9,57,68,0.456,4.83,321,162,127,8,2,59,1151.2,1184,656,618,130,601,31,952,54,0,38,5162,89,1.55,9.3,1,4.7,7.4,1.58,89,dempsry01
155,Elmer Dessens,35,10,46,59,0.438,4.41,339,135,42,2,1,5,1056.2,1180,560,518,129,306,38,639,19,4,21,4556,103,1.406,10.1,1.1,2.6,5.4,2.09,103,desseel01
156,Joey Devine,22,2,0,1,0,11.12,15,0,2,0,0,0,11.1,14,14,14,3,14,2,13,1,1,4,62,42,2.471,11.1,2.4,11.1,10.3,0.93,42,devinjo01
157,Jose Diaz,26,1,0,0,,10.8,4,0,1,0,0,0,6.2,10,8,8,2,8,0,3,1,0,2,38,46,2.7,13.5,2.7,10.8,4.1,0.38,46,diazjo01
158,R.A. Dickey,31,5,16,19,0.457,5.72,77,33,11,1,1,2,266,321,184,169,46,96,7,171,11,3,13,1198,87,1.568,10.9,1.6,3.2,5.8,1.78,87,dicker.01
159,Lenny DiNardo*,26,3,1,3,0.25,5.53,43,7,9,0,0,0,81.1,108,58,50,8,37,3,53,3,0,3,382,87,1.783,12,0.9,4.1,5.9,1.43,87,dinarle01
160,Scott Dohmann,28,3,4,8,0.333,5.74,121,0,41,0,0,1,125.1,133,82,80,23,71,8,128,4,0,8,572,85,1.628,9.6,1.7,5.1,9.2,1.8,85,dohmasc01
161,Brendan Donnelly,34,5,23,8,0.742,2.87,276,0,67,0,0,4,295,239,103,94,26,105,10,295,13,0,11,1227,154,1.166,7.3,0.8,3.2,9,2.81,154,donnebr01
162,Octavio Dotel,32,8,37,31,0.544,3.75,395,34,171,0,0,71,610.1,482,270,254,76,270,20,732,26,3,25,2571,122,1.232,7.1,1.1,4,10.8,2.71,122,doteloc01
163,Scott Downs*,30,5,17,15,0.531,4.8,117,50,13,1,1,1,334,372,201,178,45,130,11,241,15,1,13,1477,95,1.503,10,1.2,3.5,6.5,1.85,95,downssc01
164,Ryan Drese,30,6,34,39,0.466,5.31,105,96,3,4,0,0,565.2,673,363,334,49,213,12,301,31,0,20,2528,88,1.566,10.7,0.8,3.4,4.8,1.41,88,dresery01
165,Travis Driskill,34,4,11,13,0.458,5.26,55,19,14,0,0,1,190,226,119,111,29,60,3,119,9,0,9,847,84,1.505,10.7,1.4,2.8,5.6,1.98,84,drisktr01
166,Eric DuBose*,30,5,9,15,0.375,5.21,52,27,7,1,0,0,188.1,181,116,109,25,92,2,115,10,2,6,826,87,1.45,8.6,1.2,4.4,5.5,1.25,87,duboser01
167,Justin Duchscherer,28,5,18,13,0.581,3.35,180,5,60,0,0,14,268.2,245,107,100,30,67,9,221,14,1,7,1107,134,1.161,8.2,1,2.2,7.4,3.3,134,duchsju01
168,Brandon Duckworth,30,6,17,26,0.395,5.43,101,74,9,0,0,0,426.1,463,276,257,58,186,21,335,30,0,24,1916,76,1.522,9.8,1.2,3.9,7.1,1.8,76,duckwbr01
169,Zach Duke*,23,2,18,17,0.514,3.72,48,48,0,2,1,0,300,334,136,124,20,91,8,175,9,1,9,1276,118,1.417,10,0.6,2.7,5.3,1.92,118,dukeza01
170,Scott Dunn,28,2,1,0,1,10.97,10,0,1,0,0,0,10.2,24,13,13,2,5,0,6,2,0,4,62,44,2.719,20.3,1.7,4.2,5.1,1.2,44,dunnsc01
171,Chad Durbin,28,7,17,30,0.362,6.14,78,56,6,3,0,0,337.1,402,254,230,57,144,4,199,17,0,21,1538,78,1.619,10.7,1.5,3.8,5.3,1.38,78,durbich01
172,J.D. Durbin,24,1,0,1,0,7.36,4,1,2,0,0,0,7.1,12,6,6,0,6,0,6,0,0,1,38,67,2.455,14.7,0,7.4,7.4,1,67,durbijd01
173,Adam Eaton,28,7,54,45,0.545,4.4,146,144,2,3,0,0,861,865,456,421,112,306,21,666,35,1,25,3720,91,1.36,9,1.2,3.2,7,2.18,91,eatonad01
174,Joey Eischen*,36,10,11,9,0.55,3.67,324,0,83,0,0,3,296.1,297,148,121,25,139,29,244,21,2,22,1317,118,1.471,9,0.8,4.2,7.4,1.76,118,eischjo01
175,Scott Elarton,30,8,54,56,0.491,5.13,215,161,15,4,1,3,1013,1038,624,577,180,388,11,670,37,1,35,4426,90,1.408,9.2,1.6,3.4,6,1.73,90,elartsc01
176,Alan Embree*,36,13,34,36,0.486,4.58,708,4,164,0,0,8,619.2,590,345,315,79,232,23,571,17,3,20,2653,96,1.327,8.6,1.1,3.4,8.3,2.46,96,embreal01
177,John Ennis,26,2,0,0,,7.65,13,1,5,0,0,1,20,25,18,17,3,8,0,14,0,1,1,93,59,1.65,11.3,1.4,3.6,6.3,1.75,59,ennisjo01
178,Scott Erickson,38,15,142,136,0.511,4.59,389,364,10,51,17,0,2360.2,2586,1306,1203,228,865,32,1252,103,3,68,10284,98,1.462,9.9,0.9,3.3,4.8,1.45,98,ericksc01
179,Kelvim Escobar,30,10,83,83,0.5,4.26,380,171,132,7,3,59,1306.1,1275,674,619,126,541,26,1145,43,1,45,5648,110,1.39,8.8,0.9,3.7,7.9,2.12,110,escobke01
180,Shawn Estes*,33,12,99,90,0.524,4.71,274,273,0,14,8,0,1634.2,1658,924,856,152,840,36,1191,55,9,77,7205,91,1.528,9.1,0.8,4.6,6.6,1.42,91,estessh01
181,Seth Etherton,29,4,9,7,0.563,6.3,23,23,0,0,0,0,115.2,133,83,81,27,48,1,63,4,1,3,529,75,1.565,10.3,2.1,3.7,4.9,1.31,75,etherse01
182,Dana Eveland*,22,2,1,4,0.2,6.98,36,5,4,0,0,1,59.1,79,46,46,6,34,5,55,6,0,3,287,64,1.904,12,0.9,5.2,8.3,1.62,64,evelada01
183,Scott Eyre*,34,10,19,28,0.404,4.39,482,32,84,0,0,4,541.1,550,293,264,75,274,20,438,11,0,35,2407,103,1.522,9.1,1.2,4.6,7.3,1.6,103,eyresc01
184,Willie Eyre,27,1,1,0,1,5.31,42,0,20,0,0,0,59.1,75,36,35,8,22,4,26,6,0,4,275,85,1.635,11.4,1.2,3.3,3.9,1.18,85,eyrewi01
185,Brian Falkenborg,28,4,1,1,0.5,6.23,23,0,7,0,0,0,34.2,43,27,24,4,16,1,27,4,0,3,164,69,1.702,11.2,1,4.2,7,1.69,69,falkebr01
186,Kyle Farnsworth,30,8,26,44,0.371,4.44,487,26,146,1,1,26,614.2,574,333,303,88,279,23,629,15,5,28,2678,99,1.388,8.4,1.3,4.1,9.2,2.25,99,farnsky01
187,Jeff Fassero*,43,16,121,124,0.494,4.11,720,242,146,17,2,25,2033.2,2083,1042,929,214,724,50,1643,37,8,86,8810,107,1.38,9.2,0.9,3.2,7.3,2.27,107,fasseje01
188,Ryan Feierabend*,20,1,0,1,0,3.71,4,2,2,0,0,0,17,15,7,7,3,7,0,11,0,2,1,73,122,1.294,7.9,1.6,3.7,5.8,1.57,122,feierry01
189,Scott Feldman,23,2,0,3,0,3.38,44,0,8,0,0,0,50.2,51,20,19,4,12,1,34,4,0,0,212,138,1.243,9.1,0.7,2.1,6,2.83,138,feldmsc01
190,Pedro Feliciano*,29,4,8,3,0.727,3.25,115,0,24,0,0,0,133,131,53,48,11,54,4,115,7,1,5,582,133,1.391,8.9,0.7,3.7,7.8,2.13,133,felicpe01
191,Jared Fernandez,34,5,4,7,0.364,5.05,37,17,10,0,0,0,108.2,126,70,61,10,48,3,61,7,0,7,494,88,1.601,10.4,0.8,4,5.1,1.27,88,fernaja01
192,Nate Field,30,5,4,5,0.444,4.88,88,0,34,0,0,3,86.2,89,51,47,13,46,7,70,3,0,6,389,100,1.558,9.2,1.4,4.8,7.3,1.52,100,fieldna01
193,Nelson Figueroa,32,5,7,17,0.292,4.65,74,33,6,0,0,0,261.1,268,143,135,42,103,12,152,13,0,14,1140,92,1.42,9.2,1.4,3.5,5.2,1.48,92,figuene01
194,Randy Flores*,30,4,5,4,0.556,4.92,152,3,28,0,0,2,126.1,139,80,69,17,54,7,104,10,0,7,567,91,1.528,9.9,1.2,3.8,7.4,1.93,91,florera01
195,Ron Flores*,26,2,1,2,0.333,2.82,36,0,15,0,0,1,38.1,36,12,12,4,10,2,26,0,0,2,156,159,1.2,8.5,0.9,2.3,6.1,2.6,159,florero01
196,Gavin Floyd,23,3,7,5,0.583,6.96,24,19,0,1,1,0,108.2,125,90,84,20,64,5,75,11,1,5,517,66,1.739,10.4,1.7,5.3,6.2,1.17,66,floydga01
197,Josh Fogg,29,6,50,51,0.495,4.89,167,150,5,2,1,0,869.1,970,514,472,118,291,45,461,38,2,13,3787,90,1.451,10,1.2,3,4.8,1.58,90,foggjo01
198,Bartolome Fortunato,31,2,2,0,1,6.21,20,0,6,0,0,1,29,31,20,20,5,17,0,25,1,0,2,130,72,1.655,9.6,1.6,5.3,7.8,1.47,72,fortuba01
199,Casey Fossum*,28,6,32,44,0.421,5.2,163,110,19,0,0,2,664.2,716,437,384,95,270,12,523,54,5,24,2975,87,1.483,9.7,1.3,3.7,7.1,1.94,87,fossuca01
200,Keith Foulke,33,10,41,34,0.547,3.3,588,8,397,0,0,190,755.2,624,286,277,87,181,22,695,43,2,13,3068,142,1.065,7.4,1,2.2,8.3,3.84,142,foulkke01
201,Chad Fox,35,8,10,11,0.476,3.57,214,0,49,0,0,6,224.1,193,96,89,21,128,12,261,9,2,22,995,122,1.431,7.7,0.8,5.1,10.5,2.04,122,foxch02
202,Jeff Francis*,25,3,30,25,0.545,4.91,72,72,0,1,1,0,419.1,457,242,229,52,152,21,277,22,0,4,1835,99,1.452,9.8,1.1,3.3,5.9,1.82,99,francje01
203,Frank Francisco,26,2,5,2,0.714,3.53,53,0,9,0,0,0,58.2,44,23,23,6,30,2,66,3,1,5,248,142,1.261,6.8,0.9,4.6,10.1,2.2,142,francfr01
204,Ryan Franklin,33,7,41,57,0.418,4.35,247,106,45,6,3,0,888.2,924,461,430,137,271,24,470,40,6,8,3803,100,1.345,9.4,1.4,2.7,4.8,1.73,100,frankry01
205,Wayne Franklin*,32,7,14,16,0.467,5.54,143,40,21,1,1,0,323,332,215,199,57,168,8,216,18,5,3,1455,79,1.548,9.3,1.6,4.7,6,1.29,79,frankwa01
206,Jason Frasor,28,3,10,13,0.435,3.82,181,0,61,0,0,18,193,178,86,82,20,81,6,167,7,2,8,819,121,1.342,8.3,0.9,3.8,7.8,2.06,121,frasoja01
207,Emiliano Fruto,22,1,2,2,0.5,5.5,23,0,6,0,0,1,36,34,24,22,4,24,1,34,2,0,4,165,81,1.611,8.5,1,6,8.5,1.42,81,frutoem01
208,Brian Fuentes*,30,6,13,17,0.433,3.62,307,0,160,0,0,65,298,250,124,120,32,134,16,342,32,1,21,1281,135,1.289,7.6,1,4,10.3,2.55,135,fuentbr01
209,Jeff Fulchino,26,1,0,0,,0,1,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,2,,3,0,0,27,0,0,,fulchje01
210,Aaron Fultz*,32,7,21,12,0.636,4.37,414,1,101,0,0,3,442.2,436,231,215,48,169,25,366,17,3,11,1899,102,1.367,8.9,1,3.4,7.4,2.17,102,fultzaa01
211,Kason Gabbard*,24,1,1,3,0.25,3.51,7,4,1,0,0,0,25.2,24,11,10,0,16,0,15,0,1,1,111,137,1.558,8.4,0,5.6,5.3,0.94,137,gabbaka01
212,Eric Gagne,30,8,25,21,0.543,3.27,298,48,212,0,0,161,545.1,423,218,198,62,183,11,629,30,1,16,2239,125,1.111,7,1,3,10.4,3.44,125,gagneer01
213,Mike Gallo*,29,4,4,3,0.571,4.11,160,0,23,0,0,0,116,129,54,53,19,47,12,69,11,0,7,513,107,1.517,10,1.5,3.6,5.4,1.47,107,gallomi01
214,Freddy Garcia,29,8,116,71,0.62,4.01,252,251,0,12,4,0,1643.2,1584,775,732,191,529,27,1202,51,8,69,6952,112,1.286,8.7,1,2.9,6.6,2.27,112,garcifr03
215,Jose Garcia,21,1,0,0,,4.91,5,0,1,0,0,0,11,10,6,6,1,5,0,8,0,0,0,48,91,1.364,8.2,0.8,4.1,6.5,1.6,91,garcijo01
216,Lee Gardner,31,2,1,1,0.5,4.35,17,0,5,0,0,0,20.2,24,20,10,5,10,0,12,3,0,0,102,104,1.645,10.5,2.2,4.4,5.2,1.2,104,gardnle01
217,Jon Garland,26,7,82,68,0.547,4.44,214,191,9,6,5,1,1220.1,1263,656,602,163,416,13,663,35,0,29,5198,105,1.376,9.3,1.2,3.1,4.9,1.59,105,garlajo01
218,Matt Garza,22,1,3,6,0.333,5.76,10,9,0,0,0,0,50,62,33,32,6,23,0,38,0,0,1,232,78,1.7,11.2,1.1,4.1,6.8,1.65,78,garzama01
219,Chad Gaudin,23,4,8,7,0.533,4.51,101,10,23,0,0,2,159.2,178,88,80,17,80,6,101,7,2,3,724,99,1.616,10,1,4.5,5.7,1.26,99,gaudich01
220,Geoff Geary,29,4,10,2,0.833,3.78,159,0,47,0,0,1,200,217,95,84,19,60,11,135,10,1,7,865,121,1.385,9.8,0.9,2.7,6.1,2.25,121,gearyge01
221,Franklyn German,26,5,8,4,0.667,4.6,138,0,43,0,0,7,137,137,77,70,17,106,11,99,11,2,14,647,94,1.774,9,1.1,7,6.5,0.93,94,germafr01
222,Justin Germano,23,2,1,3,0.25,8.04,9,6,0,0,0,0,28,39,28,25,3,17,1,24,1,0,0,140,52,2,12.5,1,5.5,7.7,1.41,52,germaju01
223,Matt Ginter,28,6,4,4,0.5,5.46,92,15,27,0,0,1,211,244,142,128,28,72,8,120,17,0,6,940,82,1.498,10.4,1.2,3.1,5.1,1.67,82,gintema01
224,Tom Glavine*,40,20,290,191,0.603,3.46,635,635,0,55,24,0,4149.2,4012,1758,1596,322,1399,139,2481,61,7,63,17468,120,1.304,8.7,0.7,3,5.4,1.77,120,glavito02
225,Gary Glover,29,6,21,18,0.538,5.03,149,47,37,0,0,1,385,403,230,215,55,135,8,236,18,0,16,1681,90,1.397,9.4,1.3,3.2,5.5,1.75,90,glovega01
226,Jimmy Gobble*,24,4,18,20,0.474,5.24,122,43,28,1,0,2,338.1,372,211,197,53,117,5,198,9,0,11,1487,90,1.445,9.9,1.4,3.1,5.3,1.69,90,gobblji01
227,Edgar Gonzalez,23,4,5,14,0.263,6.85,31,17,2,0,0,0,107.2,147,83,82,26,36,6,74,8,1,8,500,69,1.7,12.3,2.2,3,6.2,2.06,69,gonzaed01
228,Enrique Gonzalez,23,1,3,7,0.3,5.67,22,18,1,0,0,0,106.1,114,71,67,14,34,0,66,4,0,1,462,83,1.392,9.6,1.2,2.9,5.6,1.94,83,gonzaen01
229,Geremi Gonzalez,31,6,30,35,0.462,4.93,131,83,11,4,2,0,572.2,588,340,314,73,238,15,354,24,6,11,2513,89,1.442,9.2,1.1,3.7,5.6,1.49,89,gonzaje01
230,Mike Gonzalez*,28,4,7,9,0.438,2.37,168,0,76,0,0,28,155.2,116,42,41,9,74,4,183,4,0,8,653,184,1.221,6.7,0.5,4.3,10.6,2.47,184,gonzami02
231,Tom Gordon,38,18,130,119,0.522,3.91,809,203,328,18,4,150,2036.2,1815,972,885,166,944,56,1870,36,5,105,8739,115,1.355,8,0.7,4.2,8.3,1.98,115,gordoto01
232,Tom Gorzelanny*,23,2,2,6,0.25,4.52,14,12,0,0,0,0,67.2,60,37,34,4,34,2,43,4,0,3,299,99,1.389,8,0.5,4.5,5.7,1.26,99,gorzeto01
233,Mike Gosling*,25,3,1,4,0.2,4.73,20,9,5,0,0,0,59,67,35,31,8,33,3,29,3,0,2,273,96,1.695,10.2,1.2,5,4.4,0.88,96,goslimi01
234,John Grabow*,27,4,8,10,0.444,4.64,208,0,36,0,0,1,188.1,201,107,97,21,83,12,181,5,0,6,833,94,1.508,9.6,1,4,8.6,2.18,94,grabojo02
235,Danny Graves,32,11,43,44,0.494,4.05,518,30,360,2,1,182,808.1,857,416,364,96,271,48,429,26,2,27,3487,109,1.395,9.5,1.1,3,4.8,1.58,109,graveda01
236,Sean Green,27,1,0,0,,4.5,24,0,11,0,0,0,32,34,16,16,2,13,1,15,2,0,2,139,99,1.469,9.6,0.6,3.7,4.2,1.15,99,greense01
237,Kevin Gregg,28,4,11,8,0.579,4.31,125,8,44,0,0,1,255,262,130,122,27,86,5,221,9,1,24,1105,103,1.365,9.2,1,3,7.8,2.57,103,greggke01
238,Zack Greinke,22,3,14,28,0.333,4.98,60,57,1,2,0,0,334.1,383,192,185,50,82,5,219,21,3,5,1456,92,1.391,10.3,1.3,2.2,5.9,2.67,92,greinza01
239,Jason Grilli,29,5,8,9,0.471,5.41,69,16,19,1,0,0,156.1,168,97,94,24,64,3,82,12,0,7,686,84,1.484,9.7,1.4,3.7,4.7,1.28,84,grillja01
240,Jason Grimsley,38,15,42,58,0.42,4.77,552,72,127,3,1,4,936.2,954,549,496,83,498,46,622,47,2,96,4208,97,1.55,9.2,0.8,4.8,6,1.25,97,grimsja01
241,Kevin Gryboski,32,5,12,8,0.6,4.07,238,0,39,0,0,2,183.1,203,100,83,15,105,20,103,11,0,11,835,106,1.68,10,0.7,5.2,5.1,0.98,106,gryboke01
242,Eddie Guardado*,35,14,41,55,0.427,4.26,781,25,374,0,0,183,836.1,789,418,396,124,310,36,737,13,2,23,3556,110,1.314,8.5,1.3,3.3,7.9,2.38,110,guarded01
243,Matt Guerrier,27,3,1,4,0.2,3.65,91,3,32,0,0,1,160.1,171,71,65,20,51,5,94,4,0,9,690,124,1.385,9.6,1.1,2.9,5.3,1.84,124,guerrma02
244,Jeremy Guthrie,27,3,0,0,,6.08,16,1,4,0,0,0,37,42,25,25,5,23,1,24,3,0,4,171,74,1.757,10.2,1.2,5.6,5.8,1.04,74,guthrje01
245,Angel Guzman,24,1,0,6,0,7.39,15,10,1,0,0,0,56,68,48,46,9,37,1,60,6,1,8,272,63,1.875,10.9,1.4,5.9,9.6,1.62,63,guzmaan01
246,Charlie Haeger,22,1,1,1,0.5,3.44,7,1,4,0,0,1,18.1,12,10,7,0,13,0,19,0,0,0,79,141,1.364,5.9,0,6.4,9.3,1.46,141,haegech01
247,John Halama*,34,9,56,48,0.538,4.65,262,119,58,2,2,0,911,1048,531,471,113,277,18,492,37,7,20,3996,97,1.454,10.4,1.1,2.7,4.9,1.78,97,halamjo01
248,Roy Halladay,29,9,95,48,0.664,3.62,216,191,6,24,8,1,1336.1,1311,599,537,117,333,16,942,36,7,33,5556,130,1.23,8.8,0.8,2.2,6.3,2.83,130,hallaro01
249,Brad Halsey*,25,3,14,19,0.424,4.84,88,40,8,0,0,0,286.1,340,180,154,35,99,10,160,16,1,9,1284,92,1.533,10.7,1.1,3.1,5,1.62,92,halsebr01
250,Cole Hamels*,22,1,9,8,0.529,4.08,23,23,0,0,0,0,132.1,117,66,60,19,48,4,145,3,0,5,558,115,1.247,8,1.3,3.3,9.9,3.02,115,hamelco01
251,Jason Hammel,23,1,0,6,0,7.77,9,9,0,0,0,0,44,61,38,38,7,21,0,32,1,2,3,208,59,1.864,12.5,1.4,4.3,6.5,1.52,59,hammeja01
252,Chris Hammond*,40,14,66,62,0.516,4.14,441,136,67,5,3,3,1123.2,1163,572,517,105,387,32,712,31,9,31,4821,100,1.379,9.3,0.8,3.1,5.7,1.84,100,hammoch01
253,Justin Hampson*,26,1,1,0,1,7.5,5,1,0,0,0,0,12,19,10,10,3,5,0,9,1,0,1,60,67,2,14.3,2.3,3.8,6.8,1.8,67,hampsju01
254,Mike Hampton*,33,13,138,101,0.577,3.97,375,321,9,21,9,1,2074,2156,1041,916,177,826,36,1272,46,13,74,8983,110,1.438,9.4,0.8,3.6,5.5,1.54,110,hamptmi01
255,Tim Hamulack*,29,2,0,3,0,7.43,39,0,14,0,0,0,36.1,43,34,30,10,23,2,36,2,1,2,175,61,1.817,10.7,2.5,5.7,8.9,1.57,61,hamulti01
256,Josh Hancock,28,5,9,6,0.6,4.25,94,12,24,0,0,1,165,161,88,78,28,54,4,101,2,1,8,709,104,1.303,8.8,1.5,2.9,5.5,1.87,104,hancojo01
257,Devern Hansack,28,1,1,1,0.5,2.7,2,2,0,1,1,0,10,6,3,3,2,1,0,8,0,0,0,36,181,0.7,5.4,1.8,0.9,7.2,8,181,hansade01
258,Craig Hansen,22,2,2,2,0.5,6.59,42,0,12,0,0,0,41,52,34,30,6,16,0,33,4,0,1,192,73,1.659,11.4,1.3,3.5,7.2,2.06,73,hansecr01
259,Aaron Harang,28,5,47,43,0.522,4.28,128,125,1,8,3,0,761.2,803,383,362,94,224,18,610,25,2,23,3272,103,1.348,9.5,1.1,2.6,7.2,2.72,103,haranaa01
260,Rich Harden,24,4,30,16,0.652,3.67,77,72,0,2,1,0,439,367,192,179,33,190,7,404,7,1,16,1832,122,1.269,7.5,0.7,3.9,8.3,2.13,122,harderi01
261,Dan Haren,25,4,34,35,0.493,4.12,96,87,2,5,0,0,558.2,565,277,256,70,137,13,414,23,0,20,2342,106,1.257,9.1,1.1,2.2,6.7,3.02,106,harenda01
262,Tim Harikkala,34,5,7,8,0.467,5.91,72,1,19,0,0,0,96,97,64,63,15,36,6,46,3,1,1,414,84,1.385,9.1,1.4,3.4,4.3,1.28,84,harikti01
263,Travis Harper,30,7,22,29,0.431,4.94,240,14,61,1,1,2,411.2,451,248,226,61,136,24,271,26,1,17,1806,91,1.426,9.9,1.3,3,5.9,1.99,91,harpetr01
264,Jeff Harris,31,2,2,5,0.286,4.26,14,8,2,0,0,0,57,51,29,27,9,20,2,26,3,0,0,239,100,1.246,8.1,1.4,3.2,4.1,1.3,100,harrije02
265,Chad Harville,29,6,4,9,0.308,5.22,175,0,63,0,0,2,181,188,115,105,26,103,7,147,8,3,20,820,86,1.608,9.3,1.3,5.1,7.3,1.43,86,harvich01
266,LaTroy Hawkins,33,12,54,71,0.432,4.75,569,98,200,2,0,75,1016.2,1159,581,537,126,343,20,671,16,7,55,4455,100,1.477,10.3,1.1,3,5.9,1.96,100,hawkila01
267,Aaron Heilman,27,4,12,18,0.4,4.34,146,25,34,1,1,5,288.1,266,147,139,28,119,8,252,12,1,11,1229,98,1.335,8.3,0.9,3.7,7.9,2.12,98,heilmaa01
268,Rick Helling,35,12,93,81,0.534,4.68,301,234,22,10,4,0,1526.1,1540,842,793,247,562,24,1058,48,4,48,6564,101,1.377,9.1,1.5,3.3,6.2,1.88,101,helliri01
269,Ben Hendrickson,25,2,1,10,0.091,7.41,14,12,1,0,0,0,58.1,79,50,48,6,29,1,37,4,0,5,280,60,1.851,12.2,0.9,4.5,5.7,1.28,60,hendrbe01
270,Mark Hendrickson*,32,5,39,47,0.453,4.98,140,120,1,5,2,0,721.1,843,448,399,87,209,12,372,15,4,19,3163,91,1.458,10.5,1.1,2.6,4.6,1.78,91,hendrma01
271,Sean Henn*,25,2,0,4,0,8.27,7,4,0,0,0,0,20.2,29,21,19,5,16,0,10,1,0,0,105,54,2.177,12.6,2.2,7,4.4,0.63,54,hennse01
272,Brad Hennessey,26,3,12,16,0.429,4.54,62,40,9,0,0,1,252,261,140,127,29,109,5,131,14,1,7,1112,97,1.468,9.3,1,3.9,4.7,1.2,97,hennebr01
273,Clay Hensley,26,2,12,13,0.48,3.3,61,30,7,1,1,0,234.2,207,94,86,15,93,9,150,3,0,5,976,122,1.278,7.9,0.6,3.6,5.8,1.61,122,henslcl01
274,Matt Herges,36,8,32,29,0.525,3.89,444,4,168,0,0,34,543.1,588,264,235,52,210,37,371,27,1,13,2391,109,1.469,9.7,0.9,3.5,6.1,1.77,109,hergema01
275,Dustin Hermanson,33,12,73,78,0.483,4.21,357,180,107,4,2,56,1283,1285,675,600,160,460,32,874,32,6,38,5489,105,1.36,9,1.1,3.2,6.1,1.9,105,hermadu01
276,Felix Hernandez,20,2,16,18,0.471,3.96,43,43,0,2,1,0,275.1,256,131,121,28,83,2,253,8,0,14,1144,110,1.231,8.4,0.9,2.7,8.3,3.05,110,hernafe02
277,Liván Hernández,31,11,123,117,0.513,4.18,318,317,0,42,7,0,2166.2,2302,1090,1007,237,751,61,1456,59,9,28,9347,101,1.409,9.6,1,3.1,6,1.94,101,hernali01
278,Orlando Hernandez,40,8,81,60,0.574,4.19,192,187,2,9,2,2,1167,1072,577,543,154,415,14,958,62,7,25,4950,109,1.274,8.3,1.2,3.2,7.4,2.31,109,hernaor01
279,Roberto Hernandez,25,1,1,10,0.091,5.42,38,7,12,0,0,0,74.2,88,46,45,9,31,3,58,7,1,3,340,83,1.594,10.6,1.1,3.7,7,1.87,83,carmofa01
280,Roberto Hernandez,41,16,64,68,0.485,3.32,960,3,647,0,0,326,1025,943,438,378,91,437,50,914,32,1,43,4411,137,1.346,8.3,0.8,3.8,8,2.09,137,hernaro01
281,Runelvys Hernandez,28,4,25,33,0.431,5.38,78,78,0,1,1,0,435.1,483,275,260,57,177,0,231,20,3,11,1927,87,1.516,10,1.2,3.7,4.8,1.31,87,hernaru03
282,Rich Hill*,26,2,6,9,0.4,5.12,27,20,2,2,1,0,123,108,75,70,19,56,2,111,3,0,3,532,90,1.333,7.9,1.4,4.1,8.1,1.98,90,hillri01
283,Shawn Hill,25,2,2,5,0.286,6.9,9,9,0,0,0,0,45.2,60,36,35,3,19,2,26,4,0,1,214,64,1.73,11.8,0.6,3.7,5.1,1.37,64,hillsh01
284,Jason Hirsh,24,1,3,4,0.429,6.04,9,9,0,0,0,0,44.2,48,32,30,11,22,2,29,3,0,4,206,74,1.567,9.7,2.2,4.4,5.8,1.32,74,hirshja01
