Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
285,Byung-Hyun Kim,22,3,12,14,0.462,3.72,164,1,84,0,0,34,196,130,86,81,21,110,10,255,22,4,12,833,127,1.224,6,1,5.1,11.7,2.32,127,kimby01
286,Sun-Woo Kim,23,1,0,2,0,5.83,20,2,7,0,0,0,41.2,54,27,27,1,21,5,27,4,0,5,201,77,1.8,11.7,0.2,4.5,5.8,1.29,77,kimsu01
287,Ray King*,27,3,3,6,0.333,3.15,128,0,27,0,0,1,94.1,78,37,33,8,45,8,73,2,0,4,395,141,1.304,7.4,0.8,4.3,7,1.62,141,kingra01
288,Matt Kinney,24,1,2,2,0.5,5.1,8,8,0,0,0,0,42.1,41,26,24,7,25,1,24,0,0,4,186,102,1.559,8.7,1.5,5.3,5.1,0.96,102,kinnema01
289,Steve Kline*,28,5,18,22,0.45,3.41,378,1,111,0,0,24,351.1,332,146,133,33,153,26,300,15,1,16,1516,132,1.38,8.5,0.8,3.9,7.7,1.96,132,klinest02
290,Brandon Knight,25,1,0,0,,10.13,4,0,2,0,0,0,10.2,18,12,12,5,3,0,7,0,0,0,52,46,1.969,15.2,4.2,2.5,5.9,2.33,46,knighbr01
291,Eric Knott*,26,1,0,1,0,1.93,3,1,0,0,0,0,4.2,8,9,1,0,0,0,4,2,0,0,25,259,1.714,15.4,0,0,7.7,,259,knotter01
292,Gary Knotts,24,1,0,1,0,6,2,1,0,0,0,0,6,7,4,4,1,1,0,9,2,0,0,28,75,1.333,10.5,1.5,1.5,13.5,9,75,knottga01
293,Billy Koch,26,3,11,13,0.458,3.57,193,0,166,0,0,100,211.2,202,93,84,18,81,16,172,11,0,6,906,136,1.337,8.6,0.8,3.4,7.3,2.12,136,kochbi01
294,Ryan Kohlmeier,24,2,1,3,0.25,5.37,59,1,43,0,0,19,67,78,42,40,14,34,4,46,2,0,2,308,84,1.672,10.5,1.9,4.6,6.2,1.35,84,kohlmry01
295,Brandon Kolb,27,2,0,1,0,7.99,21,0,8,0,0,0,23.2,32,24,21,6,19,1,20,0,0,4,119,55,2.155,12.2,2.3,7.2,7.6,1.05,55,kolbbr01
296,Danny Kolb,26,3,2,1,0.667,5.55,34,0,7,0,0,0,47,53,31,29,4,27,1,30,1,0,5,218,91,1.702,10.1,0.8,5.2,5.7,1.11,91,kolbda01
297,Mike Koplove,24,1,0,1,0,3.6,9,0,1,0,0,0,10,8,7,4,1,9,1,14,2,0,1,50,134,1.7,7.2,0.9,8.1,12.6,1.56,134,koplomi01
298,Marc Kroon,28,3,0,2,0,7.84,20,0,7,0,0,0,20.2,22,19,18,2,16,0,20,2,1,3,101,55,1.839,9.6,0.9,7,8.7,1.25,55,kroonma01
299,Tim Laker,31,1,0,0,,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,5,,2,9,0,9,9,1,,lakerti01
300,Brian Lawrence,25,1,5,5,0.5,3.45,27,15,5,1,0,0,114.2,107,53,44,10,34,5,84,5,0,1,484,115,1.23,8.4,0.8,2.7,6.6,2.47,115,lawrebr02
301,David Lee,28,3,4,2,0.667,4.09,84,0,25,0,0,1,103.1,105,50,47,13,62,2,86,11,2,4,469,122,1.616,9.1,1.1,5.4,7.5,1.39,122,leeda01
302,Al Leiter*,35,15,117,90,0.565,3.69,293,263,7,13,7,2,1690,1490,751,692,131,805,27,1449,77,17,54,7248,117,1.358,7.9,0.7,4.3,7.7,1.8,117,leiteal01
303,Mark Leiter,38,11,65,73,0.471,4.57,335,149,88,15,1,26,1184.1,1205,664,602,155,424,43,892,75,9,46,5154,92,1.375,9.2,1.2,3.2,6.8,2.1,92,leitema01
304,Curt Leskanic,33,9,42,29,0.592,4.48,499,11,207,0,0,49,616.2,593,323,307,70,303,19,554,15,6,41,2690,114,1.453,8.7,1,4.4,8.1,1.83,114,leskacu01
305,Al Levine,33,6,14,19,0.424,3.85,236,7,67,0,0,4,359.2,370,175,154,41,145,14,172,10,0,17,1560,124,1.432,9.3,1,3.6,4.3,1.19,124,levinal01
306,Allen Levrault,23,2,6,11,0.353,5.93,37,21,2,1,0,0,142.2,156,100,94,27,66,7,89,7,1,2,644,73,1.556,9.8,1.7,4.2,5.6,1.35,73,levraal01
307,Cory Lidle,29,4,25,14,0.641,4,119,43,26,1,0,2,371.1,378,187,165,43,98,14,238,16,0,13,1555,112,1.282,9.2,1,2.4,5.8,2.43,112,lidleco01
308,Jon Lieber,31,8,80,75,0.516,4.23,251,204,10,18,3,2,1369.1,1450,724,644,173,299,30,1034,30,12,16,5797,103,1.277,9.5,1.1,2,6.8,3.46,103,liebejo01
309,Kerry Ligtenberg,30,4,9,8,0.529,3.06,202,0,108,0,0,44,200,156,72,68,21,82,16,205,0,0,6,822,143,1.19,7,0.9,3.7,9.2,2.5,143,ligteke01
310,Ted Lilly*,25,3,5,7,0.417,5.73,42,24,4,0,0,0,152.1,164,107,97,28,65,1,151,10,3,11,686,79,1.503,9.7,1.7,3.8,8.9,2.32,79,lillyte01
311,Jose Lima,28,8,59,68,0.465,4.97,242,149,34,8,1,5,1069.2,1195,629,591,181,241,20,730,34,0,30,4592,91,1.342,10.1,1.5,2,6.1,3.03,91,limajo01
312,Mike Lincoln,26,3,5,14,0.263,6.23,57,19,6,0,0,0,137.1,172,100,95,24,50,0,66,7,0,7,630,80,1.617,11.3,1.6,3.3,4.3,1.32,80,lincomi01
313,Scott Linebrink,24,2,0,0,,4.43,20,0,6,0,0,0,22.1,24,12,11,4,14,0,15,5,0,1,107,111,1.701,9.7,1.6,5.6,6,1.07,111,linebsc01
314,Doug Linton,36,6,17,20,0.459,5.86,105,35,16,0,0,0,296.1,353,207,193,48,121,7,199,13,1,13,1349,79,1.6,10.7,1.5,3.7,6,1.64,79,lintodo01
315,Felipe Lira,29,7,26,46,0.361,5.32,163,79,22,4,3,1,577.1,656,372,341,84,222,17,348,28,2,22,2592,92,1.521,10.2,1.3,3.5,5.4,1.57,92,lirafe01
316,Graeme Lloyd*,34,8,25,27,0.481,3.74,450,0,140,0,0,12,428.1,425,206,178,43,128,30,242,20,0,20,1817,126,1.291,8.9,0.9,2.7,5.1,1.89,126,lloydgr01
317,Esteban Loaiza,29,7,60,63,0.488,4.77,210,177,10,6,3,1,1102.1,1278,643,584,143,319,22,671,46,7,16,4825,97,1.449,10.4,1.2,2.6,5.5,2.1,97,loaizes01
318,Carlton Loewer,27,3,9,16,0.36,6.06,43,36,2,3,1,0,216.2,267,152,146,29,68,1,107,3,0,7,963,75,1.546,11.1,1.2,2.8,4.4,1.57,75,loeweca01
319,Kyle Lohse,22,1,4,7,0.364,5.68,19,16,2,0,0,0,90.1,102,60,57,16,29,0,64,8,0,5,402,80,1.45,10.2,1.6,2.9,6.4,2.21,80,lohseky01
320,Rich Loiselle,29,6,9,18,0.333,4.38,202,3,129,0,0,49,224,241,123,109,22,124,24,178,12,0,12,1033,102,1.629,9.7,0.9,5,7.2,1.44,102,loiseri01
321,Braden Looper,26,4,11,8,0.579,3.93,220,0,69,0,0,5,224.2,235,116,98,19,98,15,135,8,2,8,992,110,1.482,9.4,0.8,3.9,5.4,1.38,110,loopebr01
322,Albie Lopez,29,9,42,52,0.447,4.75,252,88,46,8,5,4,763,831,450,403,104,308,24,504,18,2,26,3346,100,1.493,9.8,1.2,3.6,5.9,1.64,100,lopezal02
323,Rodrigo Lopez,25,1,0,3,0,8.76,6,6,0,0,0,0,24.2,40,24,24,5,13,0,17,0,0,0,120,49,2.149,14.6,1.8,4.7,6.2,1.31,49,lopezro02
324,Mark Loretta,29,1,0,0,,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,5,,2,9,0,9,18,2,,loretma01
325,Andrew Lorraine*,28,6,6,10,0.375,6.18,54,25,7,2,1,0,163,196,120,112,24,77,4,103,2,1,4,749,75,1.675,10.8,1.3,4.3,5.7,1.34,75,lorraan01
326,Derek Lowe,28,5,20,32,0.385,3.64,298,22,155,0,0,85,484.1,477,215,196,36,141,23,370,19,1,17,2044,132,1.276,8.9,0.7,2.6,6.9,2.62,132,lowede01
327,Sean Lowe,30,5,17,11,0.607,4.56,169,21,33,0,0,3,316,329,171,160,35,132,6,196,18,0,13,1380,105,1.459,9.4,1,3.8,5.6,1.48,105,lowese01
328,Mark Lukasiewicz*,28,1,0,2,0,6.04,24,0,11,0,0,0,22.1,21,17,15,6,9,2,25,2,0,2,98,75,1.343,8.5,2.4,3.6,10.1,2.78,75,lukasma01
329,David Lundquist,28,2,1,2,0.333,7.34,34,0,16,0,0,0,41.2,48,34,34,4,19,1,37,2,1,2,192,62,1.608,10.4,0.9,4.1,8,1.95,62,lundqda01
330,Brandon Lyon,21,1,5,4,0.556,4.29,11,11,0,0,0,0,63,63,31,30,6,15,0,35,1,1,0,261,107,1.238,9,0.9,2.1,5,2.33,107,lyonbr01
331,John Mabry,30,2,0,0,,63,2,0,1,0,0,0,1,6,7,7,0,4,0,0,0,0,0,13,14,10,54,0,36,0,0,14,mabryjo01
332,Mike MacDougal,24,1,1,1,0.5,4.7,3,3,0,0,0,0,15.1,18,10,8,2,4,0,7,1,0,3,67,104,1.435,10.6,1.2,2.3,4.1,1.75,104,macdomi01
333,Scott MacRae,26,1,0,1,0,4.02,24,0,7,0,0,0,31.1,33,15,14,0,8,0,18,2,0,1,136,115,1.309,9.5,0,2.3,5.2,2.25,115,macrasc01
334,Greg Maddux,35,16,257,146,0.638,2.84,505,501,3,102,34,0,3551,3206,1281,1121,196,760,140,2523,97,26,49,14396,145,1.117,8.1,0.5,1.9,6.4,3.32,145,maddugr01
335,Calvin Maduro,26,4,8,14,0.364,5.84,56,29,9,0,0,0,203.1,208,134,132,31,96,6,111,11,2,9,892,75,1.495,9.2,1.4,4.2,4.9,1.16,75,madurca01
336,Mike Magnante*,36,11,26,30,0.464,3.99,452,19,110,0,0,3,589,628,295,261,43,223,32,336,19,3,24,2562,113,1.445,9.6,0.7,3.4,5.1,1.51,113,magnami01
337,Ron Mahay*,30,5,7,2,0.778,4.08,103,3,26,0,0,2,132.1,124,68,60,21,69,3,107,2,0,11,578,113,1.458,8.4,1.4,4.7,7.3,1.55,113,mahayro01
338,Pat Mahomes,30,9,41,37,0.526,5.57,283,60,71,0,0,5,654,683,433,405,111,363,21,416,10,1,27,2919,83,1.599,9.4,1.5,5,5.7,1.15,83,mahompa01
339,Oswaldo Mairena*,25,1,0,0,,18,2,0,1,0,0,0,2,7,4,4,1,2,0,0,0,0,0,14,30,4.5,31.5,4.5,9,0,0,30,maireos01
340,Jim Mann,26,2,0,0,,5.63,6,0,3,0,0,0,8,9,5,5,1,5,0,5,2,0,0,38,88,1.75,10.1,1.1,5.6,5.6,1,88,mannji01
341,Matt Mantei,27,6,6,9,0.4,3.66,188,0,132,0,0,60,204,144,87,83,15,140,6,267,15,0,12,892,120,1.392,6.4,0.7,6.2,11.8,1.91,120,mantema01
342,Josias Manzanillo,33,8,10,10,0.5,4.12,219,1,70,0,0,5,286,251,143,131,28,129,18,257,14,0,16,1231,109,1.329,7.9,0.9,4.1,8.1,1.99,109,manzajo01
343,Jason Marquis,22,2,6,6,0.5,3.71,53,16,16,0,0,0,152.2,136,78,63,18,71,5,115,5,2,2,659,121,1.356,8,1.1,4.2,6.8,1.62,121,marquja01
344,Damaso Marte*,26,2,0,2,0,5.6,28,0,6,0,0,0,45,50,30,28,8,18,3,42,3,0,1,201,84,1.511,10,1.6,3.6,8.4,2.33,84,marteda01
345,Tom Martin*,31,5,8,5,0.615,5.32,120,0,28,0,0,2,130.1,149,81,77,14,63,7,86,3,0,6,593,84,1.627,10.3,1,4.4,5.9,1.37,84,martito02
346,Pedro Martinez,29,10,132,59,0.691,2.66,296,229,23,36,15,3,1693,1262,553,501,129,467,20,1981,75,4,43,6750,169,1.021,6.7,0.7,2.5,10.5,4.24,169,martipe02
347,Ramon Martinez,33,14,135,88,0.605,3.67,301,297,1,37,20,0,1895.2,1691,880,772,170,795,41,1427,66,7,33,8075,105,1.311,8,0.8,3.8,6.8,1.8,105,martira02
348,T.J. Mathews,31,7,32,26,0.552,3.84,350,0,117,0,0,16,417,387,203,178,47,159,24,344,12,0,10,1792,115,1.309,8.4,1,3.4,7.4,2.16,115,mathet.01
349,Troy Mattes,25,1,3,3,0.5,6,8,8,0,0,0,0,45,51,33,30,9,21,2,26,4,0,6,207,75,1.6,10.2,1.8,4.2,5.2,1.24,75,mattetr01
350,Mike Matthews*,27,2,3,4,0.429,4.03,65,10,11,0,0,1,98.1,89,44,44,13,43,6,80,5,1,4,422,109,1.342,8.1,1.2,3.9,7.3,1.86,109,matthmi01
351,Dave Maurer*,26,2,1,0,1,5.49,17,0,2,0,0,0,19.2,23,14,12,3,9,1,17,2,0,2,91,79,1.627,10.5,1.4,4.1,7.8,1.89,79,maureda01
352,Darrell May*,29,3,2,2,0.5,6.31,41,4,10,0,0,0,67,84,49,47,12,31,2,49,1,0,2,315,74,1.716,11.3,1.6,4.2,6.6,1.58,74,mayda02
353,Joe Mays,25,3,30,39,0.435,4.21,114,82,9,8,4,0,565,577,284,264,69,198,5,340,9,0,28,2426,116,1.372,9.2,1.1,3.2,5.4,1.72,116,maysjo01
354,Allen McDill*,29,4,0,0,,7.79,38,0,11,0,0,0,34.2,38,31,30,8,18,1,28,3,0,1,160,61,1.615,9.9,2.1,4.7,7.3,1.56,61,mcdilal01
355,Chuck McElroy*,33,13,38,30,0.559,3.9,654,7,179,0,0,17,739.1,724,366,320,66,362,46,604,11,0,31,3233,112,1.469,8.8,0.8,4.4,7.4,1.67,112,mcelrch01
356,Tony McKnight,24,2,7,7,0.5,4.63,21,21,0,1,0,0,122.1,144,71,63,23,33,4,69,7,0,7,552,102,1.447,10.6,1.7,2.4,5.1,2.09,102,mcknito01
357,Rusty Meacham,33,8,23,17,0.575,4.43,218,9,83,0,0,9,343,381,188,169,39,93,13,198,13,1,11,1490,103,1.382,10,1,2.4,5.2,2.13,103,meachru01
358,Brian Meadows,25,4,36,44,0.45,5.45,105,104,0,3,0,0,599.1,743,383,363,95,179,16,260,17,2,13,2660,80,1.538,11.2,1.4,2.7,3.9,1.45,80,meadobr01
359,Gil Meche,22,2,12,8,0.6,4.25,31,30,0,1,1,0,171.1,148,85,81,16,97,1,107,3,0,3,738,113,1.43,7.8,0.8,5.1,5.6,1.1,113,mechegi01
360,Jim Mecir,31,7,20,19,0.513,3.59,255,0,79,0,0,8,331.1,290,141,132,25,144,19,289,9,0,13,1398,132,1.31,7.9,0.7,3.9,7.9,2.01,132,mecirji01
361,Ramiro Mendoza,29,6,46,30,0.605,4.18,215,57,41,2,2,12,607,664,304,282,60,138,16,352,27,2,11,2593,110,1.321,9.8,0.9,2,5.2,2.55,110,mendora01
362,Frank Menechino,30,1,0,0,,36,1,0,1,0,0,0,1,6,4,4,1,0,0,0,0,0,0,8,17,6,54,9,0,0,,17,menecfr01
363,Hector Mercado*,27,2,3,2,0.6,4.16,68,0,14,0,0,0,67,67,34,31,8,38,1,72,0,0,6,300,112,1.567,9,1.1,5.1,9.7,1.89,112,mercahe01
364,Jose Mercedes,30,7,33,39,0.458,4.82,140,79,18,5,1,0,575.2,611,333,308,75,218,8,307,21,4,12,2499,95,1.44,9.6,1.2,3.4,4.8,1.41,95,mercejo02
365,Kent Mercker*,33,12,63,61,0.508,4.31,366,150,92,2,1,19,1069.1,1062,565,512,117,488,33,713,24,12,43,4673,100,1.45,8.9,1,4.1,6,1.46,100,merckke01
366,Jose Mesa,35,13,61,78,0.439,4.3,627,95,362,6,2,180,1166,1228,605,557,108,474,34,787,39,4,53,5104,102,1.46,9.5,0.8,3.7,6.1,1.66,102,mesajo01
367,Bart Miadich,25,1,0,0,,4.5,11,0,4,0,0,0,10,6,5,5,2,8,0,11,0,0,1,41,103,1.4,5.4,1.8,7.2,9.9,1.38,103,miadiba01
368,Dan Miceli,30,9,33,36,0.478,4.72,439,9,172,0,0,32,494,494,285,259,64,222,29,449,14,2,32,2169,92,1.449,9,1.2,4,8.2,2.02,92,micelda01
369,Chris Michalak*,30,2,8,9,0.471,4.69,40,18,6,0,0,1,142,166,81,74,20,59,5,72,13,6,1,639,98,1.585,10.5,1.3,3.7,4.6,1.22,98,michach01
370,Jason Middlebrook,26,1,2,1,0.667,5.12,4,3,0,0,0,0,19.1,18,11,11,6,10,1,10,1,0,0,85,79,1.448,8.4,2.8,4.7,4.7,1,79,middlja01
371,Matt Miller*,26,1,0,0,,7.45,13,0,5,0,0,0,9.2,16,8,8,0,4,0,6,1,0,1,48,59,2.069,14.9,0,3.7,5.6,1.5,59,millema01
372,Travis Miller*,28,6,7,18,0.28,5.06,198,14,41,0,0,1,263.1,326,172,148,27,111,9,196,3,0,16,1203,97,1.659,11.1,0.9,3.8,6.7,1.77,97,milletr01
373,Trever Miller*,28,4,5,6,0.455,5.43,105,5,28,0,0,2,136,170,89,82,16,70,3,86,10,0,6,645,83,1.765,11.3,1.1,4.6,5.7,1.23,83,milletr02
374,Wade Miller,24,3,22,15,0.595,4.15,53,49,2,3,0,0,327.1,304,168,151,49,123,4,280,7,0,9,1378,114,1.304,8.4,1.3,3.4,7.7,2.28,114,millewa04
375,Alan Mills,34,12,39,32,0.549,4.12,474,5,153,0,0,15,636,577,306,291,83,395,46,456,21,0,32,2819,108,1.528,8.2,1.2,5.6,6.5,1.15,108,millsal01
376,Kevin Millwood,26,5,57,38,0.6,3.86,133,126,3,5,1,0,787.1,732,373,338,89,238,14,662,13,2,21,3299,114,1.232,8.4,1,2.7,7.6,2.78,114,millwke01
377,Eric Milton*,25,4,43,42,0.506,4.79,134,133,0,8,3,0,799.1,812,456,425,123,238,2,587,17,0,10,3423,102,1.314,9.1,1.4,2.7,6.6,2.47,102,miltoer01
378,Dave Mlicki,33,9,62,70,0.47,4.67,240,177,19,6,2,1,1146.2,1236,652,595,160,438,27,777,55,2,43,5077,93,1.46,9.7,1.3,3.4,6.1,1.77,93,mlickda01
379,Brian Moehler,29,6,47,51,0.48,4.49,128,128,0,10,6,0,789.1,886,428,394,95,225,8,433,16,1,14,3398,105,1.408,10.1,1.1,2.6,4.9,1.92,105,moehlbr01
380,Mike Mohler*,32,9,14,27,0.341,4.99,347,20,100,0,0,10,417,428,253,231,45,232,25,281,17,2,21,1869,92,1.583,9.2,1,5,6.1,1.21,92,mohlemi01
381,Gabe Molina,26,2,1,2,0.333,7.58,31,0,11,0,0,0,38,50,37,32,7,26,1,23,1,0,4,187,63,2,11.8,1.7,6.2,5.4,0.88,63,molinga01
382,Trey Moore*,28,3,3,10,0.231,5.83,23,19,1,0,0,0,100.1,140,73,65,12,40,4,60,5,1,4,476,77,1.794,12.6,1.1,3.6,5.4,1.5,77,mooretr01
383,Juan Moreno*,26,1,3,3,0.5,3.92,45,0,6,0,0,0,41.1,22,21,18,6,28,2,36,0,3,5,173,120,1.21,4.8,1.3,6.1,7.8,1.29,120,morenju02
384,Orber Moreno,24,1,0,0,,5.63,7,0,3,0,0,0,8,4,5,5,1,6,0,7,0,0,0,34,92,1.25,4.5,1.1,6.8,7.9,1.17,92,morenor01
385,Mike Morgan,41,21,140,185,0.431,4.22,568,411,47,46,10,8,2738.1,2902,1409,1283,263,929,76,1390,70,5,102,11716,98,1.399,9.5,0.9,3.1,4.6,1.5,98,morgami01
386,Matt Morris,26,4,44,25,0.638,3.09,115,84,12,7,2,4,600,580,233,206,36,182,12,447,25,4,13,2503,139,1.27,8.7,0.5,2.7,6.7,2.46,139,morrima01
387,Damian Moss*,24,1,0,0,,3,5,1,2,0,0,0,9,3,3,3,1,9,0,8,0,0,1,41,154,1.333,3,1,9,8,0.89,154,mossda01
388,Guillermo Mota,27,3,4,8,0.333,4.47,133,0,37,0,0,0,135,132,75,67,17,55,4,82,5,2,3,581,102,1.385,8.8,1.1,3.7,5.5,1.49,102,motagu01
389,Jamie Moyer*,38,15,151,117,0.563,4.22,405,353,13,21,6,0,2292,2388,1170,1075,267,664,42,1381,71,10,41,9757,105,1.332,9.4,1,2.6,5.4,2.08,105,moyerja01
390,Mark Mulder*,23,2,30,18,0.625,4.25,61,61,0,6,4,0,383.1,405,198,181,38,120,7,241,9,0,10,1632,106,1.37,9.5,0.9,2.8,5.7,2.01,106,muldema01
391,Terry Mulholland*,38,15,113,125,0.475,4.3,510,311,62,46,10,5,2212.1,2384,1171,1056,237,572,49,1166,51,2,57,9446,95,1.336,9.7,1,2.3,4.7,2.04,95,mulhote01
392,Scott Mullen*,26,2,0,0,,4.43,28,0,7,0,0,0,20.1,23,11,10,2,12,0,10,0,0,0,96,115,1.721,10.2,0.9,5.3,4.4,0.83,115,mullesc01
393,Bobby Munoz,33,7,11,22,0.333,5.17,100,38,23,1,0,1,278.1,324,181,160,30,119,8,153,10,3,12,1260,84,1.592,10.5,1,3.8,4.9,1.29,84,munozbo01
394,Peter Munro,26,2,1,3,0.25,6,40,5,11,0,0,0,81,108,60,54,7,39,0,54,5,0,4,377,83,1.815,12,0.8,4.3,6,1.38,83,munrope01
395,Heath Murray*,28,3,2,13,0.133,6.32,79,15,12,0,0,0,146.2,192,106,103,21,87,12,83,8,2,3,697,66,1.902,11.8,1.3,5.3,5.1,0.95,66,murrahe01
396,Mike Mussina,32,11,164,92,0.641,3.49,322,322,0,49,18,0,2238.1,2097,923,869,230,509,17,1749,26,1,45,9110,131,1.164,8.4,0.9,2,7,3.44,131,mussimi01
397,Mike Myers*,32,7,8,16,0.333,4.21,476,0,117,0,0,10,303.1,285,154,142,35,149,22,275,20,1,6,1322,118,1.431,8.5,1,4.4,8.2,1.85,118,myersmi01
398,Rodney Myers,32,6,6,4,0.6,4.99,148,1,35,0,0,1,207.1,225,124,115,26,96,6,144,9,1,10,921,87,1.548,9.8,1.1,4.2,6.3,1.5,87,myersro01
399,Aaron Myette,23,3,4,7,0.364,6.82,25,18,2,0,0,0,99,111,76,75,14,55,1,79,13,0,4,468,70,1.677,10.1,1.3,5,7.2,1.44,70,myettaa01
400,Charles Nagy,34,12,128,99,0.564,4.4,294,290,2,31,6,0,1893.2,2097,1003,926,207,570,36,1213,49,4,44,8172,104,1.408,10,1,2.7,5.8,2.13,104,nagych01
401,Joe Nathan,26,2,12,6,0.667,4.7,39,29,2,0,0,1,183.2,173,108,96,29,109,4,115,5,0,7,821,91,1.535,8.5,1.4,5.3,5.6,1.06,91,nathajo01
402,Denny Neagle*,32,11,114,77,0.597,4.07,350,251,23,19,7,3,1690.2,1670,816,764,212,519,39,1283,42,5,42,7146,108,1.295,8.9,1.1,2.8,6.8,2.47,108,neaglde01
403,Blaine Neal,23,1,0,0,,6.75,4,0,0,0,0,0,5.1,7,4,4,0,5,0,3,0,0,1,28,67,2.25,11.8,0,8.4,5.1,0.6,67,nealbl01
404,Jeff Nelson,34,10,39,35,0.527,3.23,603,0,170,0,0,21,620.2,494,250,223,40,331,52,648,53,1,25,2679,141,1.329,7.2,0.6,4.8,9.4,1.96,141,nelsoje01
405,Joe Nelson,26,1,0,0,,36,2,0,0,0,0,0,2,7,9,8,1,2,0,0,1,0,0,16,14,4.5,31.5,4.5,9,0,0,14,nelsojo01
406,Robb Nen,31,9,39,40,0.494,3.07,575,4,483,0,0,271,641.1,543,247,219,49,240,33,712,6,3,35,2682,135,1.221,7.6,0.7,3.4,10,2.97,135,nenro01
407,Nick Neugebauer,20,1,1,1,0.5,7.5,2,2,0,0,0,0,6,6,5,5,1,6,0,11,0,0,0,30,60,2,9,1.5,9,16.5,1.83,60,neugeni01
408,Chris Nichting,35,3,0,3,0,5.59,63,0,15,0,0,1,75.2,104,53,47,9,26,3,53,3,0,6,357,87,1.718,12.4,1.1,3.1,6.3,2.04,87,nichtch01
409,Doug Nickle,26,2,0,0,,7.71,6,0,5,0,0,0,4.2,6,4,4,0,2,0,1,1,0,0,22,67,1.714,11.6,0,3.9,1.9,0.5,67,nickldo01
410,C.J. Nitkowski*,28,6,16,30,0.348,5.37,270,44,39,0,0,3,419.1,446,281,250,53,224,20,300,30,7,15,1909,86,1.598,9.6,1.1,4.8,6.4,1.34,86,nitkoc.01
411,Hideo Nomo,32,7,82,71,0.536,4.05,216,214,0,14,7,0,1348.2,1162,651,607,163,612,17,1432,29,17,85,5747,103,1.315,7.8,1.1,4.1,9.6,2.34,103,nomohi01
412,Phil Norton*,25,1,0,1,0,9.35,2,2,0,0,0,0,8.2,14,10,9,5,7,0,6,0,0,0,47,51,2.423,14.5,5.2,7.3,6.2,0.86,51,nortoph01
413,Jose Nunez*,22,1,4,2,0.667,4.58,62,0,10,0,0,0,59,62,35,30,7,25,3,60,4,0,5,265,88,1.475,9.5,1.1,3.8,9.2,2.4,88,nunezjo02
414,Vladimir Núñez,26,4,11,21,0.344,4.69,117,27,30,0,0,1,274.1,269,165,143,32,120,13,197,11,3,14,1190,93,1.418,8.8,1,3.9,6.5,1.64,93,nunezvl01
415,Tomo Ohka,25,3,7,17,0.292,4.66,43,35,5,0,0,0,189.1,225,107,98,24,61,0,116,5,1,5,831,102,1.511,10.7,1.1,2.9,5.5,1.9,102,ohkato01
416,Will Ohman*,23,2,1,1,0.5,7.8,17,0,2,0,0,0,15,18,13,13,2,10,1,14,0,0,3,71,57,1.867,10.8,1.2,6,8.4,1.4,57,ohmanwi01
417,Omar Olivares,33,12,77,86,0.472,4.67,349,229,42,16,2,4,1591.2,1678,889,826,159,685,30,853,80,7,46,6966,93,1.485,9.5,0.9,3.9,4.8,1.25,93,olivaom01
418,Darren Oliver*,30,9,67,60,0.528,5.04,232,177,12,9,3,2,1096,1233,673,614,130,473,21,668,59,12,43,4914,96,1.557,10.1,1.1,3.9,5.5,1.41,96,oliveda02
419,Kevin Olsen,24,1,0,0,,1.2,4,2,0,0,0,0,15,11,2,2,0,2,1,13,0,0,0,56,361,0.867,6.6,0,1.2,7.8,6.5,361,olsenke01
420,Gregg Olson,34,14,40,39,0.506,3.46,622,0,447,0,0,217,672,598,275,258,46,330,41,588,12,7,43,2889,123,1.381,8,0.6,4.4,7.9,1.78,123,olsongr01
421,Eddie Oropesa*,29,1,1,0,1,4.74,30,0,4,0,0,0,19,16,10,10,1,17,6,15,0,0,1,87,91,1.737,7.6,0.5,8.1,7.1,0.88,91,oropeed01
422,Jesse Orosco*,44,22,84,76,0.525,3.04,1131,4,480,0,0,141,1234.1,990,471,417,105,548,82,1128,31,11,31,5175,131,1.246,7.2,0.8,4,8.2,2.06,131,oroscje01
423,Ramon Ortiz,28,3,23,20,0.535,4.86,59,59,0,4,0,0,368.1,369,218,199,50,156,6,252,16,6,16,1606,97,1.425,9,1.2,3.8,6.2,1.62,97,ortizra02
424,Russ Ortiz,27,4,53,34,0.609,4.13,121,111,3,4,1,0,710.1,658,367,326,76,374,10,575,17,1,32,3098,101,1.453,8.3,1,4.7,7.3,1.54,101,ortizru01
425,Donovan Osborne*,32,7,47,45,0.511,3.92,143,138,2,4,2,0,840,851,415,366,96,231,17,535,16,1,19,3535,102,1.288,9.1,1,2.5,5.7,2.32,102,osbordo01
426,Jimmy Osting*,24,1,0,0,,0,3,0,1,0,0,0,2,1,0,0,0,2,1,3,0,0,0,9,,1.5,4.5,0,9,13.5,1.5,,ostinji01
427,Antonio Osuna,28,7,24,21,0.533,3.5,269,0,89,0,0,10,331.1,269,141,129,35,143,19,352,10,4,9,1383,115,1.243,7.3,1,3.9,9.6,2.46,115,osunaan01
428,Roy Oswalt,23,1,14,3,0.824,2.73,28,20,4,3,1,0,141.2,126,48,43,13,24,2,144,6,0,0,575,170,1.059,8,0.8,1.5,9.1,6,170,oswalro01
