Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
143,Matt DeWitt,24,3,1,3,0.25,4.95,29,0,17,0,0,0,40,48,23,22,7,22,5,24,3,0,3,185,95,1.75,10.8,1.6,5,5.4,1.09,95,dewitma01
144,R.A. Dickey,27,1,0,1,0,6.75,4,0,1,0,0,0,12,13,9,9,3,7,1,4,0,0,1,53,71,1.667,9.8,2.3,5.3,3,0.57,71,dicker.01
145,Ben Diggins,23,1,0,4,0,8.63,5,5,0,0,0,0,24,28,24,23,4,18,1,15,1,1,3,118,48,1.917,10.5,1.5,6.8,5.6,0.83,48,diggibe01
146,Craig Dingman,28,2,0,0,,9.33,17,0,8,0,0,1,18.1,29,19,19,5,6,2,10,2,0,0,88,56,1.909,14.2,2.5,2.9,4.9,1.67,56,dingmcr01
147,Brendan Donnelly,30,1,1,1,0.5,2.17,46,0,11,0,0,1,49.2,32,13,12,2,19,3,54,2,0,1,199,205,1.027,5.8,0.4,3.4,9.8,2.84,205,donnebr01
148,Octavio Dotel,28,4,24,19,0.558,3.86,213,34,68,0,0,24,412.2,333,188,177,50,184,8,490,19,2,15,1745,120,1.253,7.3,1.1,4,10.7,2.66,120,doteloc01
149,Sean Douglass,23,2,2,6,0.25,5.86,19,12,2,0,0,0,73.2,79,53,48,13,46,2,61,3,1,4,339,74,1.697,9.7,1.6,5.6,7.5,1.33,74,douglse01
150,Scott Downs*,26,1,4,3,0.571,5.29,19,19,0,0,0,0,97,122,62,57,13,40,1,63,5,0,1,442,87,1.67,11.3,1.2,3.7,5.8,1.58,87,downssc01
151,Darren Dreifort,30,7,43,52,0.453,4.38,204,103,35,3,3,10,761.2,725,411,371,79,328,14,672,40,9,51,3302,95,1.382,8.6,0.9,3.9,7.9,2.05,95,dreifda01
152,Ryan Drese,26,2,11,11,0.5,5.9,35,30,2,1,0,0,174,208,119,114,17,77,3,126,7,0,11,784,75,1.638,10.8,0.9,4,6.5,1.64,75,dresery01
153,Tim Drew,23,3,2,2,0.5,6.9,18,10,3,0,0,2,60,80,59,46,11,26,0,30,5,0,5,288,66,1.767,12,1.7,3.9,4.5,1.15,66,drewti01
154,Travis Driskill,30,1,8,8,0.5,4.95,29,19,6,0,0,0,132.2,150,78,73,21,48,1,78,8,0,6,589,87,1.492,10.2,1.4,3.3,5.3,1.63,87,drisktr01
155,Eric DuBose*,26,1,0,0,,3,4,0,2,0,0,0,6,7,2,2,1,1,0,4,1,0,0,25,151,1.333,10.5,1.5,1.5,6,4,151,duboser01
156,Justin Duchscherer,24,1,1,1,0.5,12.27,5,2,1,0,0,0,14.2,24,20,20,5,4,0,11,4,0,1,76,39,1.909,14.7,3.1,2.5,6.8,2.75,39,duchsju01
157,Brandon Duckworth,26,2,11,11,0.5,4.85,41,40,0,0,0,0,232,224,132,125,28,98,10,207,13,0,12,1014,82,1.388,8.7,1.1,3.8,8,2.11,82,duckwbr01
158,Matt Duff,27,1,0,0,,4.76,7,0,1,0,0,0,5.2,3,3,3,0,8,2,4,0,0,0,28,89,1.941,4.8,0,12.7,6.4,0.5,89,duffma01
159,Courtney Duncan,27,2,3,3,0.5,4.8,38,0,16,0,0,0,45,44,24,24,5,26,3,50,2,0,2,203,88,1.556,8.8,1,5.2,10,1.92,88,duncaco01
160,Chad Durbin,24,4,11,22,0.333,6.01,48,47,0,2,0,0,262,306,191,175,43,106,1,140,12,0,14,1178,82,1.573,10.5,1.5,3.6,4.8,1.32,82,durbich01
161,Jayson Durocher,27,1,1,1,0.5,1.88,39,0,10,0,0,0,48,27,13,10,3,21,2,44,2,0,1,189,219,1,5.1,0.6,3.9,8.3,2.1,219,durocja01
162,Adam Eaton,24,3,16,10,0.615,4.36,45,45,0,2,0,0,285,270,144,138,39,118,6,224,9,0,8,1224,94,1.361,8.5,1.2,3.7,7.1,1.9,94,eatonad01
163,Eric Eckenstahler*,25,1,1,0,1,5.63,7,0,2,0,0,0,8,14,5,5,1,2,0,13,0,0,0,39,79,2,15.8,1.1,2.3,14.6,6.5,79,eckener01
164,Joey Eischen*,32,6,7,4,0.636,3.52,154,0,47,0,0,2,174,172,79,68,13,80,14,139,10,1,13,765,123,1.448,8.9,0.7,4.1,7.2,1.74,123,eischjo01
165,Scott Elarton,26,4,32,23,0.582,4.91,124,71,15,2,0,3,506.1,495,298,276,76,206,3,395,17,0,17,2201,96,1.384,8.8,1.4,3.7,7,1.92,96,elartsc01
166,Dave Elder,26,1,0,2,0,3.13,15,0,3,0,0,0,23,18,10,8,1,14,3,23,1,0,0,100,142,1.391,7,0.4,5.5,9,1.64,142,elderda01
167,Cal Eldred,34,11,74,68,0.521,4.57,196,191,2,19,4,0,1196.2,1172,644,607,150,510,9,789,43,2,32,5195,100,1.406,8.8,1.1,3.8,5.9,1.55,100,eldreca01
168,Robert Ellis,31,3,6,6,0.5,5.6,25,17,4,0,0,0,99.2,112,64,62,13,38,2,46,4,2,4,445,84,1.505,10.1,1.2,3.4,4.2,1.21,84,ellisro02
169,Alan Embree*,32,9,22,25,0.468,4.46,432,4,112,0,0,6,408,380,223,202,53,176,14,398,14,2,19,1763,98,1.363,8.4,1.2,3.9,8.8,2.26,98,embreal01
170,John Ennis,22,1,0,0,,4.5,1,1,0,0,0,0,4,5,2,2,0,3,0,1,0,0,0,18,101,2,11.3,0,6.8,2.3,0.33,101,ennisjo01
171,Scott Erickson,34,12,140,128,0.522,4.51,355,350,2,51,17,0,2267,2473,1235,1136,211,813,30,1226,96,3,65,9842,100,1.449,9.8,0.8,3.2,4.9,1.51,100,ericksc01
172,Kelvim Escobar,26,6,45,46,0.495,4.66,260,75,118,5,2,54,668.2,657,375,346,69,316,18,585,21,1,16,2942,103,1.455,8.8,0.9,4.3,7.9,1.85,103,escobke01
173,Shawn Estes*,29,8,69,62,0.527,4.37,189,189,0,10,7,0,1150.2,1116,605,559,87,604,30,904,38,7,63,5040,95,1.495,8.7,0.7,4.7,7.1,1.5,95,estessh01
174,Leo Estrella,27,1,0,0,,5.79,2,0,1,0,0,0,4.2,9,3,3,1,0,0,3,0,0,0,21,93,1.929,17.4,1.9,0,5.8,,93,estrele01
175,Seth Etherton,25,1,5,1,0.833,5.52,11,11,0,0,0,0,60.1,68,38,37,16,22,0,32,1,0,2,270,91,1.492,10.1,2.4,3.3,4.8,1.45,91,etherse01
176,Scott Eyre*,30,6,12,20,0.375,5.25,165,32,32,0,0,2,302,338,198,176,49,165,13,216,6,0,17,1379,88,1.666,10.1,1.5,4.9,6.4,1.31,88,eyresc01
177,Brian Falkenborg,24,1,0,0,,0,2,0,0,0,0,0,3,2,0,0,0,2,0,1,0,0,0,12,,1.333,6,0,6,3,0.5,,falkebr01
178,Jeff Farnsworth,26,1,2,3,0.4,5.79,44,0,15,0,0,0,70,100,47,45,6,29,8,28,2,1,6,331,74,1.843,12.9,0.8,3.7,3.6,0.97,74,farnsje01
179,Kyle Farnsworth,26,4,15,30,0.333,5.12,194,26,50,1,1,4,335.2,348,211,191,59,155,18,297,9,3,13,1502,85,1.499,9.3,1.6,4.2,8,1.92,85,farnsky01
180,Jeff Fassero*,39,12,112,101,0.526,3.93,559,217,116,17,2,22,1738,1739,857,758,177,607,40,1461,31,7,75,7491,112,1.35,9,0.9,3.1,7.6,2.41,112,fasseje01
181,Pedro Feliciano*,25,1,0,0,,7.5,6,0,3,0,0,0,6,9,5,5,0,1,0,4,0,0,0,26,57,1.667,13.5,0,1.5,6,4,57,felicpe01
182,Jared Fernandez,30,2,1,4,0.2,4.43,19,10,4,0,0,0,63,72,40,31,6,30,1,41,5,0,4,288,99,1.619,10.3,0.9,4.3,5.9,1.37,99,fernaja01
183,Mike Fetters,37,14,31,40,0.437,3.76,592,6,284,0,0,99,692,674,338,289,60,336,37,503,29,4,53,3024,119,1.46,8.8,0.8,4.4,6.5,1.5,119,fettemi01
184,Nate Field,26,1,0,0,,9,5,0,0,0,0,0,5,8,5,5,2,3,1,3,0,0,2,26,58,2.2,14.4,3.6,5.4,5.4,1,58,fieldna01
185,Nelson Figueroa,28,3,5,13,0.278,4.74,52,27,5,0,0,0,197.2,208,112,104,30,79,9,119,11,0,9,873,89,1.452,9.5,1.4,3.6,5.4,1.51,89,figuene01
186,Jeremy Fikac,27,2,6,7,0.462,4.25,88,0,20,0,0,0,95.1,89,56,45,15,39,9,85,4,1,6,417,90,1.343,8.4,1.4,3.7,8,2.18,90,fikacje01
187,Bob File,25,2,5,4,0.556,3.94,65,0,21,0,0,0,77.2,65,35,34,6,31,8,40,7,0,2,319,117,1.236,7.5,0.7,3.6,4.6,1.29,117,filebo01
188,Chuck Finley*,39,17,200,173,0.536,3.85,524,467,24,63,15,0,3197.1,3069,1517,1366,304,1332,36,2610,76,22,130,13638,115,1.376,8.6,0.9,3.7,7.3,1.96,115,finlech01
189,Tony Fiore,30,3,11,5,0.688,4.05,66,2,19,0,0,0,115.2,104,54,52,13,55,6,71,8,0,4,500,113,1.375,8.1,1,4.3,5.5,1.29,113,fioreto01
190,Brian Fitzgerald*,27,1,0,0,,8.53,6,0,3,0,0,0,6.1,11,8,6,2,2,0,3,1,0,0,36,53,2.053,15.6,2.8,2.8,4.3,1.5,53,fitzgbr01
191,Randy Flores*,26,1,0,2,0,7.45,28,2,9,0,0,1,29,40,26,24,7,16,3,14,3,0,4,140,65,1.931,12.4,2.2,5,4.3,0.88,65,florera01
192,Josh Fogg,25,2,12,12,0.5,4.2,44,33,4,0,0,0,207.2,209,105,97,28,72,13,130,9,0,2,885,102,1.353,9.1,1.2,3.1,5.6,1.81,102,foggjo01
193,Ben Ford,26,2,0,1,0,9.43,12,2,2,0,0,0,21,27,23,22,3,10,0,10,5,0,1,101,50,1.762,11.6,1.3,4.3,4.3,1,50,fordbe01
194,Casey Fossum*,24,2,8,6,0.571,3.87,56,19,16,0,0,1,151,157,82,65,16,50,1,127,10,1,4,658,118,1.371,9.4,1,3,7.6,2.54,118,fossuca01
195,John Foster*,24,1,1,0,1,10.8,5,0,0,0,0,0,5,6,6,6,3,6,0,6,1,0,0,28,41,2.4,10.8,5.4,10.8,10.8,1,41,fostejo01
196,Keith Foulke,29,6,19,24,0.442,3.36,357,8,216,0,0,100,490.2,399,189,183,52,121,14,458,23,1,8,1982,140,1.06,7.3,1,2.2,8.4,3.79,140,foulkke01
197,Chad Fox,31,5,7,7,0.5,3.33,153,0,31,0,0,2,162.1,141,66,60,15,81,8,187,7,2,15,710,130,1.368,7.8,0.8,4.5,10.4,2.31,130,foxch02
198,John Franco*,41,18,88,76,0.537,2.75,998,0,741,0,0,422,1150.1,1062,414,351,70,449,72,907,19,9,50,4880,144,1.314,8.3,0.5,3.5,7.1,2.02,144,francjo01
199,Ryan Franklin,29,3,12,6,0.667,3.89,85,12,26,0,0,0,208.1,203,100,90,29,54,6,131,10,0,2,881,110,1.234,8.8,1.3,2.3,5.7,2.43,110,frankry01
200,Wayne Franklin*,28,3,2,1,0.667,4.55,40,4,7,0,0,0,57.1,57,31,29,7,38,2,47,4,1,0,266,101,1.657,8.9,1.1,6,7.4,1.24,101,frankwa01
201,Kevin Frederick,25,1,0,0,,10.03,8,0,3,0,0,0,11.2,13,13,13,3,10,0,5,0,0,2,56,46,1.971,10,2.3,7.7,3.9,0.5,46,fredeke01
202,Brian Fuentes*,26,2,3,1,0.75,4.7,41,0,12,0,0,0,38.1,31,20,20,6,21,0,48,6,0,2,165,99,1.357,7.3,1.4,4.9,11.3,2.29,99,fuentbr01
203,Aaron Fultz*,28,3,10,5,0.667,4.66,167,0,47,0,0,2,181.2,184,100,94,21,68,6,160,7,2,2,784,88,1.387,9.1,1,3.4,7.9,2.35,88,fultzaa01
204,Mike Fyhrie,32,5,2,11,0.154,4,84,11,19,0,0,0,175.1,183,82,78,16,67,6,109,4,1,1,762,118,1.426,9.4,0.8,3.4,5.6,1.63,118,fyhrimi01
205,Eric Gagne,26,4,15,15,0.5,4.02,135,48,71,0,0,52,365.1,323,178,163,53,137,6,353,21,1,9,1546,101,1.259,8,1.3,3.4,8.7,2.58,101,gagneer01
206,Rich Garces,31,10,23,10,0.697,3.74,287,0,60,0,0,7,341.1,290,162,142,32,164,19,296,11,2,6,1476,128,1.33,7.6,0.8,4.3,7.8,1.8,128,garceri01
207,Freddy Garcia,25,4,60,29,0.674,3.83,122,121,0,7,4,0,788,743,356,335,80,286,17,593,23,7,26,3352,116,1.306,8.5,0.9,3.3,6.8,2.07,116,garcifr03
208,Reynaldo Garcia,28,1,0,0,,31.5,3,0,1,0,0,0,2,7,7,7,3,1,0,2,0,0,1,14,17,4,31.5,13.5,4.5,9,2,17,garcire01
209,Lee Gardner,27,1,1,1,0.5,4.05,12,0,3,0,0,0,13.1,12,11,6,3,8,0,8,3,0,0,65,112,1.5,8.1,2,5.4,5.4,1,112,gardnle01
210,Jon Garland,22,3,22,27,0.449,4.65,83,62,9,1,1,1,379.1,393,223,196,49,178,3,215,14,0,12,1661,100,1.505,9.3,1.2,4.2,5.1,1.21,100,garlajo01
211,Chris George*,22,2,4,12,0.25,5.6,19,19,0,1,0,0,101.1,120,65,63,16,26,0,45,1,2,4,437,87,1.441,10.7,1.4,2.3,4,1.73,87,georgch02
212,Franklyn German,22,1,1,0,1,0,7,0,1,0,0,1,6.2,3,0,0,0,2,1,6,1,0,0,25,,0.75,4.1,0,2.7,8.1,3,,germafr01
213,Matt Ginter,24,3,3,0,1,5.57,60,0,25,0,0,1,103.1,111,71,64,13,42,2,67,8,0,5,455,83,1.481,9.7,1.1,3.7,5.8,1.6,83,gintema01
214,Tom Glavine*,36,16,242,143,0.629,3.37,505,505,0,52,22,0,3344.2,3174,1388,1252,247,1140,110,2054,50,7,59,14030,123,1.29,8.5,0.7,3.1,5.5,1.8,123,glavito02
215,Gary Glover,25,3,12,13,0.48,5.07,88,33,21,0,0,1,239.2,234,147,135,37,85,4,133,11,0,10,1036,90,1.331,8.8,1.4,3.2,5,1.56,90,glovega01
216,Ryan Glynn,27,3,8,16,0.333,6.42,41,35,5,0,0,0,189.1,237,149,135,32,102,3,87,4,1,11,893,77,1.79,11.3,1.5,4.8,4.1,0.85,77,glynnry01
217,Wayne Gomes,29,6,30,23,0.566,4.6,321,0,137,0,0,29,368,373,201,188,33,191,17,284,13,1,25,1648,98,1.533,9.1,0.8,4.7,6.9,1.49,98,gomeswa01
218,Dicky Gonzalez,23,1,3,2,0.6,4.88,16,7,2,0,0,0,59,72,33,32,4,17,3,31,1,0,5,261,85,1.508,11,0.6,2.6,4.7,1.82,85,gonzadi01
219,Geremi Gonzalez,27,2,18,16,0.529,4.71,43,43,0,2,2,0,254,250,145,133,29,110,10,163,5,4,3,1106,92,1.417,8.9,1,3.9,5.8,1.48,92,gonzaje01
220,Tom Gordon,34,14,106,101,0.512,4.11,525,203,208,18,4,98,1733,1590,872,792,140,839,40,1546,30,4,93,7510,109,1.402,8.3,0.7,4.4,8,1.84,109,gordoto01
221,Mark Grace*,38,1,0,0,,9,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,67,1,9,9,0,0,,67,gracema01
222,Danny Graves,28,7,35,21,0.625,3.42,367,4,264,0,0,129,518.1,499,222,197,42,192,31,306,14,2,19,2194,133,1.333,8.7,0.7,3.3,5.3,1.59,133,graveda01
223,Seth Greisinger,26,2,8,11,0.421,5.37,29,29,0,0,0,0,167.2,188,105,100,21,61,4,80,5,0,3,730,86,1.485,10.1,1.1,3.3,4.3,1.31,86,greisse01
224,Jason Grilli,25,2,3,2,0.6,5.94,7,6,1,0,0,0,33.1,41,22,22,6,13,0,20,4,0,0,150,73,1.62,11.1,1.6,3.5,5.4,1.54,73,grillja01
225,Jason Grimsley,34,11,33,41,0.446,4.77,362,72,100,3,1,4,749,751,436,397,64,410,31,505,39,2,84,3366,96,1.55,9,0.8,4.9,6.1,1.23,96,grimsja01
226,Buddy Groom*,36,11,25,27,0.481,4.56,619,15,140,0,0,25,595.2,649,324,302,55,218,30,408,14,3,19,2597,100,1.456,9.8,0.8,3.3,6.2,1.87,100,groombu01
227,Kevin Gryboski,28,1,2,1,0.667,3.48,57,0,10,0,0,0,51.2,50,20,20,6,37,5,33,5,0,2,238,120,1.684,8.7,1,6.4,5.7,0.89,120,gryboke01
228,Eddie Guardado*,31,10,33,42,0.44,4.67,573,25,198,0,0,75,632.1,612,340,328,92,254,29,545,11,2,17,2716,102,1.37,8.7,1.3,3.6,7.8,2.15,102,guarded01
229,Mark Guthrie*,36,14,49,51,0.49,4.11,700,43,158,3,1,14,936,949,475,427,95,359,49,754,19,5,60,4024,105,1.397,9.1,0.9,3.5,7.3,2.1,105,guthrma01
230,Luther Hackman,27,4,7,8,0.467,5.05,84,9,17,0,0,1,135.1,148,82,76,19,69,4,80,7,2,8,616,86,1.603,9.8,1.3,4.6,5.3,1.16,86,hackmlu01
231,John Halama*,30,5,42,32,0.568,4.54,136,87,25,2,2,0,589.1,680,331,297,66,184,8,333,18,3,14,2569,100,1.466,10.4,1,2.8,5.1,1.81,100,halamjo01
232,Roy Halladay,25,5,37,24,0.607,4.11,108,83,6,5,3,1,575.2,592,301,263,48,210,7,403,14,3,20,2495,115,1.393,9.3,0.8,3.3,6.3,1.92,115,hallaro01
233,Joey Hamilton,31,9,74,73,0.503,4.38,239,209,12,7,4,1,1330,1387,706,647,127,488,26,887,61,2,47,5756,95,1.41,9.4,0.9,3.3,6,1.82,95,hamiljo02
234,Chris Hammond*,36,10,53,57,0.482,4.25,254,136,18,5,3,1,919.2,955,480,434,82,344,31,576,24,9,30,3968,97,1.412,9.3,0.8,3.4,5.6,1.67,97,hammoch01
235,Mike Hampton*,29,10,106,81,0.567,3.98,303,249,9,18,8,1,1642.1,1698,836,726,143,665,29,1048,44,10,60,7116,110,1.439,9.3,0.8,3.6,5.7,1.58,110,hamptmi01
236,Josh Hancock,24,1,0,1,0,3.68,3,1,2,0,0,0,7.1,5,3,3,1,2,0,6,0,0,0,28,129,0.955,6.1,1.2,2.5,7.4,3,129,hancojo01
237,Chris Haney*,33,11,38,52,0.422,5.07,196,125,18,8,4,1,824.2,924,510,465,94,286,10,442,31,3,37,3631,91,1.467,10.1,1,3.1,4.8,1.55,91,haneych01
238,Aaron Harang,24,1,5,4,0.556,4.83,16,15,0,0,0,0,78.1,78,44,42,7,45,2,64,3,0,1,354,90,1.57,9,0.8,5.2,7.4,1.42,90,haranaa01
239,Tim Harikkala,30,3,1,2,0.333,9.15,9,1,3,0,0,0,20.2,26,21,21,2,9,1,9,2,0,1,96,57,1.694,11.3,0.9,3.9,3.9,1,57,harikti01
240,Travis Harper,26,3,6,13,0.316,5.41,45,14,16,1,1,1,124.2,146,82,75,24,45,3,76,10,0,4,571,85,1.532,10.5,1.7,3.2,5.5,1.69,85,harpetr01
241,Chad Harville,25,2,0,2,0,5.71,18,0,9,0,0,0,17.1,20,11,11,2,10,1,17,0,1,4,80,83,1.731,10.4,1,5.2,8.8,1.7,83,harvich01
242,Shigetoshi Hasegawa,33,6,38,30,0.559,3.76,340,8,119,0,0,17,512.2,496,238,214,62,200,29,339,13,5,15,2169,125,1.358,8.7,1.1,3.5,6,1.7,125,hasegsh01
243,LaTroy Hawkins,29,8,35,54,0.393,5.38,292,98,105,2,0,42,740.2,887,477,443,101,275,8,457,13,7,45,3304,90,1.569,10.8,1.2,3.3,5.6,1.66,90,hawkila01
244,Jimmy Haynes,29,8,61,74,0.452,5.24,204,181,10,1,1,1,1091.1,1214,687,635,131,537,38,705,25,3,48,4890,86,1.604,10,1.1,4.4,5.8,1.31,86,hayneji01
245,Rick Helling,31,9,82,70,0.539,4.72,231,201,11,10,4,0,1287.1,1309,721,675,208,484,23,886,34,3,41,5558,101,1.393,9.2,1.5,3.4,6.2,1.83,101,helliri01
246,Mark Hendrickson*,28,1,3,0,1,2.45,16,4,0,0,0,0,36.2,25,11,10,1,12,3,21,2,0,0,142,189,1.009,6.1,0.2,2.9,5.2,1.75,189,hendrma01
247,Oscar Henriquez,28,3,1,2,0.333,6.06,49,0,17,0,0,2,52,47,38,35,9,30,4,45,3,0,4,232,70,1.481,8.1,1.6,5.2,7.8,1.5,70,henrios01
248,Pat Hentgen,33,12,122,95,0.562,4.22,298,268,11,33,10,0,1834.1,1871,935,861,228,675,26,1157,40,9,61,7876,111,1.388,9.2,1.1,3.3,5.7,1.71,111,hentgpa01
249,Felix Heredia*,27,7,22,15,0.595,4.69,392,2,96,0,0,5,330,329,199,172,30,178,15,279,13,1,25,1489,93,1.536,9,0.8,4.9,7.6,1.57,93,heredfe01
250,Matt Herges,32,4,22,18,0.55,3.52,213,4,73,0,0,8,299,301,128,117,30,120,25,219,17,0,9,1298,119,1.408,9.1,0.9,3.6,6.6,1.83,119,hergema01
251,Dustin Hermanson,29,8,62,62,0.5,4.3,215,156,21,4,2,4,1019.1,1031,552,487,130,372,18,695,24,6,28,4378,103,1.376,9.1,1.1,3.3,6.1,1.87,103,hermadu01
252,Adrián Hernández,27,2,0,4,0,5.46,8,4,1,0,0,0,28,25,18,17,9,16,1,19,2,0,5,125,84,1.464,8,2.9,5.1,6.1,1.19,84,hernaad01
253,Carlos Hernandez*,22,2,8,5,0.615,3.92,26,24,0,0,0,0,128.2,123,58,56,12,68,5,110,3,2,3,565,112,1.484,8.6,0.8,4.8,7.7,1.62,112,hernaca03
254,Liván Hernández,27,7,69,69,0.5,4.42,181,180,0,23,5,0,1216,1329,652,597,130,449,29,817,22,6,17,5303,93,1.462,9.8,1,3.3,6,1.82,93,hernali01
255,Orlando Hernandez,36,5,53,38,0.582,4.04,124,121,1,8,2,1,791.2,707,379,355,105,268,8,619,33,2,18,3324,114,1.232,8,1.2,3,7,2.31,114,hernaor01
256,Roberto Hernandez,37,12,48,51,0.485,3.22,696,3,585,0,0,320,775,698,311,277,62,305,28,716,25,1,31,3293,143,1.294,8.1,0.7,3.5,8.3,2.35,143,hernaro01
257,Runelvys Hernandez,24,1,4,4,0.5,4.36,12,12,0,0,0,0,74.1,79,36,36,8,22,0,45,1,0,2,316,114,1.359,9.6,1,2.7,5.4,2.05,114,hernaru03
258,Alex Herrera*,22,1,0,0,,0,5,0,1,0,0,0,5.1,3,0,0,0,1,0,5,0,0,0,20,,0.75,5.1,0,1.7,8.4,5,,herreal01
259,Erik Hiljus,29,4,8,3,0.727,4.79,34,20,5,0,0,0,124,134,73,66,21,48,2,99,0,1,3,547,93,1.468,9.7,1.5,3.5,7.2,2.06,93,hiljuer01
260,Jeremy Hill,24,1,0,1,0,3.86,10,0,6,0,0,0,9.1,8,4,4,1,8,1,7,0,0,1,43,133,1.714,7.7,1,7.7,6.8,0.88,133,hillje02
261,Sterling Hitchcock*,31,11,68,69,0.496,4.77,242,189,19,10,2,3,1176.2,1261,673,624,162,431,21,915,41,11,57,5161,91,1.438,9.6,1.2,3.3,7,2.12,91,hitchst01
262,Trey Hodges,24,1,2,0,1,5.4,4,0,0,0,0,0,11.2,16,7,7,2,2,0,6,1,0,1,53,79,1.543,12.3,1.5,1.5,4.6,3,79,hodgetr01
263,Trevor Hoffman,34,10,45,44,0.506,2.79,632,0,520,0,0,352,701,526,241,217,65,214,43,797,6,0,40,2825,146,1.056,6.8,0.8,2.7,10.2,3.72,146,hoffmtr01
264,Darren Holmes,36,12,34,31,0.523,4.25,509,6,200,0,0,59,638,662,326,301,58,245,36,535,15,4,25,2786,111,1.422,9.3,0.8,3.5,7.5,2.18,111,holmeda01
265,Mike Holtz*,29,7,16,20,0.444,4.68,350,0,66,0,0,3,238.1,242,143,124,25,127,17,221,14,0,18,1078,100,1.548,9.1,0.9,4.8,8.3,1.74,100,holtzmi01
266,Ben Howard,23,1,0,1,0,9.28,3,2,0,0,0,0,10.2,13,11,11,4,14,1,10,0,0,0,58,42,2.531,11,3.4,11.8,8.4,0.71,42,howarbe01
267,Bob Howry,28,5,14,20,0.412,3.81,314,0,147,0,0,49,340.1,301,158,144,41,137,20,300,18,1,15,1442,125,1.287,8,1.1,3.6,7.9,2.19,125,howrybo01
268,Luke Hudson,25,1,0,0,,4.5,3,0,0,0,0,0,6,5,5,3,1,6,0,7,0,0,2,28,101,1.833,7.5,1.5,9,10.5,1.17,101,hudsolu01
269,Tim Hudson,26,4,64,26,0.711,3.42,122,122,0,10,4,0,812,743,343,309,71,277,21,634,25,2,29,3390,131,1.256,8.2,0.8,3.1,7,2.29,131,hudsoti01
270,Hideki Irabu,33,6,34,35,0.493,5.15,126,80,28,4,2,16,514,547,308,294,91,175,3,405,18,6,25,2236,89,1.405,9.6,1.6,3.1,7.1,2.31,89,irabuhi01
271,Kazuhisa Ishii*,28,1,14,10,0.583,4.27,28,28,0,0,0,0,154,137,82,73,20,106,3,143,4,0,7,692,89,1.578,8,1.2,6.2,8.4,1.35,89,ishiika01
272,Jason Isringhausen,29,7,31,31,0.5,3.94,271,52,182,3,1,108,564.2,549,274,247,42,233,22,444,18,2,32,2436,107,1.385,8.8,0.7,3.7,7.1,1.91,107,isrinja01
273,Hansel Izquierdo,25,1,2,0,1,4.55,20,2,5,0,0,0,29.2,33,17,15,2,21,3,20,5,0,0,144,89,1.82,10,0.6,6.4,6.1,0.95,89,izquiha02
274,Michael Jackson,37,16,60,67,0.472,3.35,960,7,410,0,0,142,1141.2,928,465,425,120,449,78,980,53,25,38,4756,128,1.206,7.3,0.9,3.5,7.7,2.18,128,jacksmi02
275,Delvin James,24,1,0,3,0,6.55,8,6,2,0,0,0,34.1,40,25,25,5,15,1,17,1,1,2,150,68,1.602,10.5,1.3,3.9,4.5,1.13,68,jamesde01
276,Mike James,34,7,16,14,0.533,3.67,288,0,86,0,0,11,314,285,144,128,30,149,17,247,27,0,12,1366,129,1.382,8.2,0.9,4.3,7.1,1.66,129,jamesmi01
277,Kevin Jarvis,32,8,29,38,0.433,5.83,148,98,17,4,3,1,642.1,755,453,416,125,207,15,382,17,0,15,2849,76,1.498,10.6,1.8,2.9,5.4,1.85,76,jarvike01
278,Jason Jennings,23,2,20,9,0.69,4.53,39,39,0,1,1,0,224.2,243,123,113,28,89,2,153,9,0,11,982,108,1.478,9.7,1.1,3.6,6.1,1.72,108,jennija01
279,Ryan Jensen,26,2,14,10,0.583,4.46,42,37,2,1,0,0,214,227,114,106,26,91,4,131,9,0,5,937,88,1.486,9.5,1.1,3.8,5.5,1.44,88,jensery01
280,D'Angelo Jimenez,24,1,0,0,,0,1,0,1,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,4,,0,0,0,0,0,,,jimend'01
281,Jason Jimenez*,26,1,0,0,,7.36,6,0,4,0,0,0,7.1,12,8,6,2,2,0,5,0,0,0,36,65,1.909,14.7,2.5,2.5,6.1,2.5,65,jimenja01
282,Jose Jimenez,28,5,21,27,0.438,4.51,235,31,173,2,2,82,383.1,390,210,192,33,140,16,253,17,1,18,1666,110,1.383,9.2,0.8,3.3,5.9,1.81,110,jimenjo01
283,Adam Johnson,22,1,1,2,0.333,8.28,7,4,0,0,0,0,25,32,25,23,6,13,0,17,5,0,1,119,55,1.8,11.5,2.2,4.7,6.1,1.31,55,johnsad01
284,Jason Johnson,28,6,26,48,0.351,5.14,117,101,3,3,0,0,616.1,658,388,352,95,262,7,400,29,1,23,2734,87,1.493,9.6,1.4,3.8,5.8,1.53,87,johnsja02
285,Jonathan Johnson,27,5,2,3,0.4,6.82,38,1,10,0,0,0,62,76,51,47,7,38,4,61,9,0,2,307,70,1.839,11,1,5.5,8.9,1.61,70,johnsjo08
