Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
286,Jason Hirsh,25,2,8,11,0.421,5.16,28,28,0,1,0,0,157,151,95,90,29,70,7,104,5,1,9,689,91,1.408,8.7,1.7,4,6,1.49,91,hirshja01
287,Luke Hochevar,23,1,0,1,0,2.13,4,1,1,0,0,0,12.2,11,4,3,1,4,0,5,3,0,1,54,220,1.184,7.8,0.7,2.8,3.6,1.25,220,hochelu01
288,Jim Hoey,24,2,3,5,0.375,8.13,35,0,3,0,0,0,34.1,39,32,31,3,23,1,24,3,1,1,164,57,1.806,10.2,0.8,6,6.3,1.04,57,hoeyja02
289,Trevor Hoffman,39,15,53,60,0.469,2.73,882,0,732,0,0,524,942.2,724,317,286,82,265,51,1009,8,0,45,3793,148,1.049,6.9,0.8,2.5,9.6,3.81,148,hoffmtr01
290,D.J. Houlton,27,2,6,11,0.353,4.99,53,19,12,0,0,0,157,173,93,87,26,59,3,111,8,0,2,691,84,1.478,9.9,1.5,3.4,6.4,1.88,84,houltdj01
291,J.P. Howell*,24,3,5,14,0.263,6.34,33,33,0,0,0,0,166,194,125,117,21,74,0,136,12,0,11,759,71,1.614,10.5,1.1,4,7.4,1.84,71,howeljp01
292,Bob Howry,33,10,35,38,0.479,3.49,596,0,238,0,0,65,618.1,544,260,240,67,204,29,534,25,1,17,2574,133,1.21,7.9,1,3,7.8,2.62,133,howrybo01
293,Jon Huber,25,2,2,1,0.667,2.57,25,0,7,0,0,0,28,23,9,8,1,10,1,19,0,0,0,113,176,1.179,7.4,0.3,3.2,6.1,1.9,176,huberjo01
294,Luke Hudson,30,5,17,18,0.486,5.11,58,41,2,0,0,0,243,235,150,138,26,123,4,162,17,0,18,1065,88,1.473,8.7,1,4.6,6,1.32,88,hudsolu01
295,Tim Hudson,31,9,135,70,0.659,3.51,281,281,0,21,10,0,1875.1,1784,804,731,149,579,56,1287,73,5,55,7851,126,1.26,8.6,0.7,2.8,6.2,2.22,126,hudsoti01
296,Phil Hughes,21,1,5,3,0.625,4.46,13,13,0,0,0,0,72.2,64,39,36,8,29,0,58,2,0,4,306,102,1.28,7.9,1,3.6,7.2,2,102,hugheph01
297,Eric Hull,27,1,0,0,,4.05,5,0,3,0,0,0,6.2,4,3,3,0,3,0,5,0,0,0,27,115,1.05,5.4,0,4.1,6.8,1.67,115,huller01
298,Philip Humber,24,2,0,0,,6,5,1,3,0,0,0,9,9,6,6,1,3,0,4,0,0,0,39,78,1.333,9,1,3,4,1.33,78,humbeph01
299,Kei Igawa*,27,1,2,3,0.4,6.25,14,12,0,0,0,0,67.2,76,48,47,15,37,1,53,4,1,5,313,73,1.67,10.1,2,4.9,7,1.43,73,igawake01
300,Jason Isringhausen,34,12,44,44,0.5,3.51,570,52,436,3,1,281,864.2,767,375,337,67,367,38,713,26,2,47,3687,121,1.311,8,0.7,3.8,7.4,1.94,121,isrinja01
301,Edwin Jackson,23,5,11,19,0.367,5.64,74,46,8,1,1,0,272.2,316,191,171,32,152,5,203,7,3,15,1267,78,1.716,10.4,1.1,5,6.7,1.34,78,jacksed01
302,Zach Jackson*,24,1,2,2,0.5,5.4,8,7,1,0,0,0,38.1,48,26,23,6,14,0,22,4,0,1,178,85,1.617,11.3,1.4,3.3,5.2,1.57,85,jacksza01
303,Chuck James*,25,3,22,14,0.611,4,57,48,0,0,0,0,286,269,132,127,52,108,7,212,7,1,4,1218,110,1.318,8.5,1.6,3.4,6.7,1.96,110,jamesch03
304,Casey Janssen,25,2,8,13,0.381,3.89,89,17,22,0,0,6,166.2,170,80,72,16,41,5,83,10,2,7,704,117,1.266,9.2,0.9,2.2,4.5,2.02,117,janssca01
305,Bobby Jenks,26,3,7,10,0.412,3.26,165,0,138,0,0,87,174,145,67,63,10,59,17,186,4,0,11,717,144,1.172,7.5,0.5,3.1,9.6,3.15,144,jenksbo01
306,Jason Jennings,28,7,60,65,0.48,4.91,175,174,0,6,3,0,1040,1151,603,567,122,459,36,693,31,1,47,4625,99,1.548,10,1.1,4,6,1.51,99,jennija01
307,Cesar Jimenez*,22,1,0,0,,14.73,4,1,1,0,0,0,7.1,13,12,12,4,4,0,3,0,0,2,38,31,2.318,16,4.9,4.9,3.7,0.75,31,jimence01
308,Kelvin Jimenez,26,1,3,0,1,7.5,34,0,15,0,0,0,42,56,36,35,2,17,1,24,4,0,0,198,59,1.738,12,0.4,3.6,5.1,1.41,59,jimenke01
309,Ubaldo Jimenez,23,2,4,4,0.5,4.22,17,16,0,0,0,0,89.2,75,50,42,11,40,4,71,6,0,3,384,115,1.283,7.5,1.1,4,7.1,1.78,115,jimenub01
310,Jason Johnson,33,10,55,98,0.359,4.99,239,219,3,6,1,0,1327.2,1489,812,736,176,486,22,790,55,2,62,5866,89,1.488,10.1,1.2,3.3,5.4,1.63,89,johnsja02
311,Jim Johnson,24,2,0,1,0,18,2,1,1,0,0,0,5,12,10,10,1,5,0,1,1,0,0,32,29,3.4,21.6,1.8,9,1.8,0.2,29,johnsji04
312,Josh Johnson,23,3,12,10,0.545,3.5,39,29,1,0,0,0,185,173,85,72,15,90,9,157,5,1,4,796,123,1.422,8.4,0.7,4.4,7.6,1.74,123,johnsjo09
313,Randy Johnson*,43,20,284,150,0.654,3.22,566,556,5,98,37,2,3855.1,3065,1556,1381,368,1422,29,4616,182,31,102,15877,138,1.164,7.2,0.9,3.3,10.8,3.25,138,johnsra05
314,Tyler Johnson*,26,3,3,5,0.375,4.32,116,0,19,0,0,0,77,67,39,37,9,42,4,65,7,0,4,341,103,1.416,7.8,1.1,4.9,7.6,1.55,103,johnsty01
315,Greg Jones,30,4,0,0,,5.48,38,0,23,0,0,0,47.2,54,30,29,8,23,0,40,3,0,6,221,83,1.615,10.2,1.5,4.3,7.6,1.74,83,jonesgr01
316,Todd Jones,39,15,54,62,0.466,3.93,937,1,582,0,0,301,1030.1,1022,488,450,88,425,59,854,34,1,39,4457,112,1.404,8.9,0.8,3.7,7.5,2.01,112,jonesto02
317,Jorge Julio,28,7,13,33,0.283,4.35,411,0,247,0,0,99,419.2,395,230,203,60,199,19,401,14,1,41,1845,104,1.415,8.5,1.3,4.3,8.6,2.02,104,juliojo01
318,Jair Jurrjens,21,1,3,1,0.75,4.7,7,7,0,0,0,0,30.2,24,16,16,4,11,0,13,1,0,2,122,98,1.141,7,1.2,3.2,3.8,1.18,98,jurrjja01
319,Jeff Karstens,24,2,3,5,0.375,5.65,15,9,4,0,0,0,57.1,67,41,36,10,20,2,21,1,1,5,259,81,1.517,10.5,1.6,3.1,3.3,1.05,81,karstje01
320,Scott Kazmir*,23,4,35,29,0.547,3.64,98,97,0,1,1,0,570.2,533,262,231,49,262,7,617,21,1,26,2467,123,1.393,8.4,0.8,4.1,9.7,2.36,123,kazmisc01
321,Randy Keisler*,31,6,4,4,0.5,6.63,55,20,10,0,0,0,150.2,174,121,111,32,84,3,100,2,1,2,702,67,1.712,10.4,1.9,5,6,1.19,67,keislra01
322,Kyle Kendrick,22,1,10,4,0.714,3.87,20,20,0,0,0,0,121,129,53,52,16,25,3,49,7,0,0,499,118,1.273,9.6,1.2,1.9,3.6,1.96,118,kendrky01
323,Ian Kennedy,22,1,1,0,1,1.89,3,3,0,0,0,0,19,13,6,4,1,9,0,15,0,0,0,77,243,1.158,6.2,0.5,4.3,7.1,1.67,243,kenneia01
324,Joe Kennedy*,28,7,43,61,0.413,4.79,222,139,24,7,2,2,908.2,1001,536,484,105,335,23,558,55,3,36,4015,95,1.47,9.9,1,3.3,5.5,1.67,95,kennejo04
325,Logan Kensing,24,4,4,6,0.4,5.5,54,3,12,0,0,1,70.1,71,43,43,13,38,4,69,6,0,2,317,79,1.55,9.1,1.7,4.9,8.8,1.82,79,kensilo01
326,Bobby Keppel,25,2,0,4,0,6.1,12,6,1,0,0,0,38.1,51,26,26,7,18,2,21,1,0,0,177,78,1.8,12,1.6,4.2,4.9,1.17,78,keppebo01
327,Byung-Hyun Kim,28,9,54,60,0.474,4.42,394,87,194,0,0,86,841,781,451,413,94,376,35,806,80,7,36,3688,107,1.376,8.4,1,4,8.6,2.14,107,kimby01
328,Ray King*,33,9,20,23,0.465,3.43,581,0,95,0,0,2,404.2,367,174,154,33,177,17,277,16,1,16,1714,127,1.344,8.2,0.7,3.9,6.2,1.57,127,kingra01
329,Josh Kinney,28,1,0,0,,3.24,21,0,4,0,0,0,25,17,9,9,3,8,0,22,1,0,0,99,139,1,6.1,1.1,2.9,7.9,2.75,139,kinnejo01
330,Steve Kline*,34,11,34,39,0.466,3.51,796,1,231,0,0,39,682.1,649,293,266,60,295,48,493,26,4,26,2940,125,1.383,8.6,0.8,3.9,6.5,1.67,125,klinest02
331,Brandon Knight,31,2,0,0,,10.71,11,0,7,0,0,0,19.1,29,24,23,7,8,0,14,0,0,1,93,43,1.914,13.5,3.3,3.7,6.5,1.75,43,knighbr01
332,Danny Kolb,32,9,11,23,0.324,4.36,290,0,147,0,0,73,286.2,301,150,139,20,134,14,177,8,0,24,1273,104,1.517,9.5,0.6,4.2,5.6,1.32,104,kolbda01
333,Shane Komine,26,2,0,0,,4.86,4,2,1,0,0,0,16.2,16,9,9,5,9,1,2,1,0,0,76,93,1.5,8.6,2.7,4.9,1.1,0.22,93,kominsh01
334,Mike Koplove,30,7,15,7,0.682,3.82,222,0,60,0,0,2,254.2,231,120,108,19,103,19,175,19,1,8,1085,120,1.312,8.2,0.7,3.6,6.2,1.7,120,koplomi01
335,John Koronka*,26,3,8,11,0.421,6.02,29,28,1,0,0,0,151,180,102,101,19,60,2,73,6,3,5,682,77,1.589,10.7,1.1,3.6,4.4,1.22,77,koronjo01
336,Hung-Chih Kuo*,25,3,2,10,0.167,5.38,45,11,7,0,0,0,95.1,94,60,57,7,52,6,108,2,1,3,424,84,1.531,8.9,0.7,4.9,10.2,2.08,84,kuoho01
337,Masumi Kuwata,39,1,0,1,0,9.43,19,0,3,0,0,0,21,25,23,22,6,15,4,12,1,0,0,103,47,1.905,10.7,2.6,6.4,5.1,0.8,47,kuwatma01
338,John Lackey,28,6,79,58,0.577,3.82,183,182,0,10,7,0,1161.1,1181,547,493,108,354,17,932,54,5,72,4948,116,1.322,9.2,0.8,2.7,7.2,2.63,116,lackejo01
339,Aaron Laffey*,22,1,4,2,0.667,4.56,9,9,0,0,0,0,49.1,54,26,25,2,12,0,25,4,1,2,207,100,1.338,9.9,0.4,2.2,4.6,2.08,100,laffeaa01
340,John Lannan*,22,1,2,2,0.5,4.15,6,6,0,0,0,0,34.2,36,17,16,3,17,1,10,2,0,1,153,103,1.529,9.3,0.8,4.4,2.6,0.59,103,lannajo01
341,Juan Lara*,26,2,0,0,,4.26,10,0,2,0,0,0,6.1,6,4,3,1,2,0,4,0,0,0,26,116,1.263,8.5,1.4,2.8,5.7,2,116,laraju01
342,Brian Lawrence,31,6,50,63,0.442,4.19,168,152,5,7,3,0,963,1023,485,448,101,268,34,597,46,2,13,4123,93,1.341,9.6,0.9,2.5,5.6,2.23,93,lawrebr02
343,Brandon League,24,4,3,2,0.6,4.37,70,0,14,0,0,1,94.2,98,52,46,12,37,3,55,5,0,8,411,105,1.426,9.3,1.1,3.5,5.2,1.49,105,leagubr01
344,Wil Ledezma*,26,5,15,20,0.429,5.28,127,34,29,0,0,0,306.2,345,199,180,37,138,7,194,9,5,12,1379,84,1.575,10.1,1.1,4.1,5.7,1.41,84,ledezwi01
345,Cliff Lee*,28,6,54,36,0.6,4.64,129,125,1,3,0,0,741.2,765,421,382,105,255,8,549,28,1,21,3219,94,1.375,9.3,1.3,3.1,6.7,2.15,94,leecl02
346,Justin Lehr,29,3,4,3,0.571,5.31,66,0,24,0,0,0,83,91,54,49,9,39,5,51,4,1,4,373,84,1.566,9.9,1,4.2,5.5,1.31,84,lehrju01
347,Jon Leicester,28,3,7,6,0.538,5.88,48,6,9,1,0,0,82.2,87,57,54,12,37,0,58,5,0,2,366,77,1.5,9.5,1.3,4,6.3,1.57,77,leicejo01
348,Anthony Lerew,24,3,0,2,0,8.31,11,3,4,0,0,0,21.2,28,20,20,5,15,3,15,1,0,1,109,54,1.985,11.6,2.1,6.2,6.2,1,54,lerewan01
349,Jon Lester*,23,2,11,2,0.846,4.68,27,26,0,0,0,0,144.1,152,76,75,17,74,1,110,6,0,6,642,102,1.566,9.5,1.1,4.6,6.9,1.49,102,lestejo01
350,Colby Lewis,27,5,12,15,0.444,6.71,72,34,13,0,0,0,217.1,270,166,162,36,124,6,155,11,2,9,1021,73,1.813,11.2,1.5,5.1,6.4,1.25,73,lewisco01
351,Jensen Lewis,23,1,1,1,0.5,2.15,26,0,5,0,0,0,29.1,26,8,7,1,10,1,34,1,0,1,125,213,1.227,8,0.3,3.1,10.4,3.4,213,lewisje01
352,Brad Lidge,30,6,23,20,0.535,3.3,378,1,206,0,0,123,401,310,160,147,38,170,22,561,26,2,32,1684,133,1.197,7,0.9,3.8,12.6,3.3,133,lidgebr01
353,Jon Lieber,37,13,129,121,0.516,4.28,375,326,11,25,5,2,2151.1,2329,1134,1022,275,416,48,1526,47,13,30,9096,103,1.276,9.7,1.2,1.7,6.4,3.67,103,liebejo01
354,Ted Lilly*,31,9,74,66,0.529,4.46,219,194,5,4,2,0,1143,1089,602,566,172,437,18,973,37,18,44,4927,103,1.335,8.6,1.4,3.4,7.7,2.23,103,lillyte01
355,Tim Lincecum,23,1,7,5,0.583,4,24,24,0,0,0,0,146.1,122,70,65,12,65,5,150,2,0,10,618,112,1.278,7.5,0.7,4,9.2,2.31,112,linceti01
356,Mike Lincoln,32,6,13,24,0.351,5.16,161,19,30,0,0,5,263.1,300,162,151,37,96,8,158,9,0,10,1163,90,1.504,10.3,1.3,3.3,5.4,1.65,90,lincomi01
357,Matt Lindstrom,27,1,3,4,0.429,3.09,71,0,11,0,0,0,67,66,27,23,2,21,4,62,3,0,5,284,141,1.299,8.9,0.3,2.8,8.3,2.95,141,lindsma01
358,Scott Linebrink,30,8,30,16,0.652,3.21,384,6,64,0,0,4,442.2,402,173,158,48,159,20,378,17,0,26,1847,128,1.267,8.2,1,3.2,7.7,2.38,128,linebsc01
359,Francisco Liriano*,23,2,13,5,0.722,2.74,34,20,4,0,0,1,144.2,108,46,44,13,39,0,177,1,1,9,566,164,1.016,6.7,0.8,2.4,11,4.54,164,liriafr01
360,Jesse Litsch,22,1,7,9,0.438,3.81,20,20,0,0,0,0,111,116,56,47,14,36,2,50,7,0,2,478,118,1.369,9.4,1.1,2.9,4.1,1.39,118,litscje01
361,Wes Littleton,24,2,5,3,0.625,3.2,68,0,17,0,0,3,84.1,71,30,30,8,29,1,41,5,0,1,343,144,1.186,7.6,0.9,3.1,4.4,1.41,144,littlwe01
362,Bobby Livingston*,24,2,3,3,0.5,6.31,13,10,1,0,0,0,61.1,86,45,43,10,14,1,30,3,1,2,282,74,1.63,12.6,1.5,2.1,4.4,2.14,74,livinbo01
363,Radhames Liz,23,1,0,2,0,6.93,9,4,5,0,0,0,24.2,25,21,19,3,23,1,24,1,0,3,122,67,1.946,9.1,1.1,8.4,8.8,1.04,67,lizra01
364,Esteban Loaiza,35,13,125,112,0.527,4.64,367,330,11,14,6,1,2072,2325,1153,1068,255,599,39,1372,74,9,32,8990,98,1.411,10.1,1.1,2.6,6,2.29,98,loaizes01
365,Kameron Loe,25,4,18,23,0.439,4.92,93,47,13,1,1,1,313,362,198,171,30,115,12,160,8,0,11,1394,94,1.524,10.4,0.9,3.3,4.6,1.39,94,loeka01
366,Adam Loewen*,23,2,8,6,0.571,4.98,28,25,1,0,0,0,142.2,138,86,79,9,88,0,120,11,2,4,647,91,1.584,8.7,0.6,5.6,7.6,1.36,91,loewead01
367,Boone Logan*,22,2,2,1,0.667,5.82,89,0,17,0,0,1,68,80,48,44,9,35,5,50,3,0,3,319,82,1.691,10.6,1.2,4.6,6.6,1.43,82,loganbo02
368,Kyle Lohse,28,7,63,74,0.46,4.82,218,195,10,6,4,0,1164,1302,664,624,157,365,20,734,56,3,39,5082,95,1.432,10.1,1.2,2.8,5.7,2.01,95,lohseky01
369,Braden Looper,32,10,46,44,0.511,3.88,603,30,315,0,0,103,782.1,800,370,337,68,264,32,461,24,5,13,3359,111,1.36,9.2,0.8,3,5.3,1.75,111,loopebr01
370,Aquilino Lopez,32,4,2,5,0.286,3.92,111,0,51,0,0,15,128.2,113,61,56,14,60,9,106,9,1,3,559,121,1.345,7.9,1,4.2,7.4,1.77,121,lopezaq01
371,Javier Lopez*,29,5,9,5,0.643,5.06,259,0,46,0,0,4,172.2,178,105,97,11,77,12,109,14,3,5,759,97,1.477,9.3,0.6,4,5.7,1.42,97,lopezja02
372,Rodrigo Lopez,31,7,65,65,0.5,4.8,187,161,5,5,2,0,1016.2,1113,577,542,144,315,21,674,28,5,19,4404,93,1.405,9.9,1.3,2.8,6,2.14,93,lopezro02
373,Mark Loretta,35,1,0,0,,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,5,,2,9,0,9,18,2,,loretma01
374,Shane Loux,27,2,1,4,0.2,7.71,14,7,1,0,0,0,44.1,56,40,38,8,15,1,15,5,0,2,204,56,1.602,11.4,1.6,3,3,1,56,louxsh01
375,Derek Lowe,34,11,112,96,0.538,3.81,499,221,156,8,3,85,1729.1,1721,841,733,142,501,34,1128,61,6,37,7301,120,1.285,9,0.7,2.6,5.9,2.25,120,lowede01
376,Mark Lowe,24,2,1,0,1,2.53,19,0,4,0,0,0,21.1,14,6,6,2,12,1,23,2,0,1,88,180,1.219,5.9,0.8,5.1,9.7,1.92,180,lowema01
377,Noah Lowry*,26,5,40,31,0.563,4.03,106,100,3,4,2,0,618.1,606,298,277,64,249,6,420,19,1,11,2665,109,1.383,8.8,0.9,3.6,6.1,1.69,109,lowryno01
378,Ruddy Lugo,27,2,8,4,0.667,4.39,102,0,38,0,0,0,133.1,123,68,65,7,74,6,82,7,0,5,591,103,1.478,8.3,0.5,5,5.5,1.11,103,lugoru01
379,Brandon Lyon,27,6,18,24,0.429,4.42,248,21,95,0,0,25,356.2,396,193,175,41,107,18,218,8,3,7,1557,106,1.41,10,1,2.7,5.5,2.04,106,lyonbr01
380,Mike MacDougal,30,7,13,20,0.394,4.18,241,3,138,0,0,50,241.1,243,133,112,18,115,6,220,16,1,27,1067,113,1.483,9.1,0.7,4.3,8.2,1.91,113,macdomi01
381,Greg Maddux,41,22,347,214,0.619,3.11,711,707,3,109,35,0,4814.1,4522,1876,1665,332,969,172,3273,131,26,68,19617,134,1.141,8.5,0.6,1.8,6.1,3.38,134,maddugr01
382,Ryan Madson,26,5,28,19,0.596,4.14,219,18,41,0,0,4,356.1,376,178,164,42,117,18,276,23,3,27,1540,110,1.384,9.5,1.1,3,7,2.36,110,madsory01
383,Ron Mahay*,36,11,19,10,0.655,3.87,359,3,75,0,0,4,419,383,202,180,54,207,20,354,5,1,21,1816,121,1.408,8.2,1.2,4.4,7.6,1.71,121,mahayro01
384,Paul Maholm*,25,3,21,26,0.447,4.6,65,65,0,2,1,0,395,437,218,202,43,147,9,248,21,1,8,1721,95,1.478,10,1,3.3,5.7,1.69,95,maholpa01
385,John Maine,26,4,23,19,0.548,4.19,59,56,2,2,2,0,324.2,283,164,151,47,135,4,276,8,1,6,1378,104,1.287,7.8,1.3,3.7,7.7,2.04,104,mainejo01
386,Gary Majewski,27,4,8,13,0.381,4.22,192,0,55,0,0,2,200.1,230,107,94,12,74,11,115,15,0,7,900,102,1.517,10.3,0.5,3.3,5.2,1.55,102,majewga01
387,Shaun Marcum,25,3,15,10,0.6,4.29,64,39,12,0,0,1,245.1,242,120,117,41,91,4,191,9,0,2,1049,105,1.357,8.9,1.5,3.3,7,2.1,105,marcush01
388,Carlos Marmol,24,2,10,8,0.556,3.87,78,13,7,0,0,1,146.1,112,65,63,17,94,5,155,9,2,8,641,120,1.408,6.9,1,5.8,9.5,1.65,120,marmoca01
389,Mike Maroth*,29,6,50,67,0.427,5.05,161,150,4,3,1,0,918,1078,563,515,133,262,7,443,32,1,28,3985,86,1.46,10.6,1.3,2.6,4.3,1.69,86,marotmi01
390,Jason Marquis,28,8,68,61,0.527,4.56,228,170,26,4,2,1,1102,1138,618,558,152,428,21,661,54,6,29,4806,96,1.421,9.3,1.2,3.5,5.4,1.54,96,marquja01
391,Jay Marshall*,24,1,1,2,0.333,6.43,51,0,15,0,0,0,42,50,33,30,3,22,6,18,4,0,2,198,67,1.714,10.7,0.6,4.7,3.9,0.82,67,marshja01
392,Sean Marshall*,24,2,13,17,0.433,4.83,45,43,0,0,0,0,229,239,137,123,33,94,6,144,8,0,10,1009,96,1.454,9.4,1.3,3.7,5.7,1.53,96,marshse01
393,Damaso Marte*,32,8,17,21,0.447,3.18,447,0,118,0,0,31,407.2,328,158,144,38,186,26,437,22,4,12,1708,144,1.261,7.2,0.8,4.1,9.6,2.35,144,marteda01
394,Tom Martin*,37,11,11,9,0.55,4.92,376,0,71,0,0,3,316.2,339,181,173,36,143,19,224,13,1,9,1415,91,1.522,9.6,1,4.1,6.4,1.57,91,martito02
395,Carlos Martinez,25,2,0,1,0,4.15,14,0,5,0,0,0,13,13,6,6,3,7,0,13,0,0,0,57,110,1.538,9,2.1,4.8,9,1.86,110,martica03
396,Pedro Martinez,35,16,209,93,0.692,2.8,447,380,23,46,17,3,2673.2,2046,918,833,213,708,27,3030,131,5,60,10710,161,1.03,6.9,0.7,2.4,10.2,4.28,161,martipe02
397,Nick Masset,25,2,2,3,0.4,6.56,35,1,11,0,0,0,48,61,37,35,2,28,5,25,4,0,4,229,72,1.854,11.4,0.4,5.3,4.7,0.89,72,masseni01
398,Tom Mastny,26,2,7,3,0.7,4.86,66,0,30,0,0,5,74,80,40,40,7,40,10,66,3,0,5,335,93,1.622,9.7,0.9,4.9,8,1.65,93,mastnto01
399,Julio Mateo,29,6,18,12,0.6,3.68,219,1,54,0,0,2,318.1,298,136,130,45,85,19,216,21,1,6,1337,118,1.203,8.4,1.3,2.4,6.1,2.54,118,mateoju01
400,Scott Mathieson,23,1,1,4,0.2,7.47,9,8,0,0,0,0,37.1,48,36,31,8,16,1,28,1,1,2,177,63,1.714,11.6,1.9,3.9,6.8,1.75,63,mathisc01
401,Daisuke Matsuzaka,26,1,15,12,0.556,4.4,32,32,0,1,0,0,204.2,191,100,100,25,80,1,201,13,0,5,874,108,1.324,8.4,1.1,3.5,8.8,2.51,108,matsuda01
402,Marcus McBeth,26,1,3,2,0.6,5.95,23,0,7,0,0,0,19.2,22,13,13,2,7,1,17,1,0,2,88,79,1.475,10.1,0.9,3.2,7.8,2.43,79,mcbetma01
403,Macay McBride*,24,3,6,2,0.75,4.35,132,0,22,0,0,2,103.1,104,60,50,6,64,4,98,3,0,7,473,103,1.626,9.1,0.5,5.6,8.5,1.53,103,mcbrima01
404,Brandon McCarthy,23,3,12,19,0.387,4.58,88,34,13,0,0,0,253.1,250,136,129,39,98,9,176,5,2,10,1090,101,1.374,8.9,1.4,3.5,6.3,1.8,101,mccarbr01
405,Zach McClellan,28,1,1,0,1,5.79,12,0,1,0,0,0,14,20,9,9,0,5,2,13,0,0,0,63,85,1.786,12.9,0,3.2,8.4,2.6,85,mccleza01
406,Seth McClung,26,4,17,25,0.405,6.16,99,37,26,0,0,6,263,270,194,180,40,160,7,187,14,0,15,1207,73,1.635,9.2,1.4,5.5,6.4,1.17,73,mccluse01
407,Dustin McGowan,25,3,14,15,0.483,4.87,56,37,5,2,1,0,242.1,230,141,131,23,103,5,200,11,1,23,1053,92,1.374,8.5,0.9,3.8,7.4,1.94,92,mcgowdu01
408,Marty McLeary,32,3,2,0,1,5.28,12,2,3,0,0,0,29,33,19,17,7,10,1,17,0,0,1,127,85,1.483,10.2,2.2,3.1,5.3,1.7,85,mcleama01
409,Mark McLemore*,26,1,3,0,1,3.86,29,0,9,0,0,0,35,38,17,15,5,18,2,35,1,0,2,161,116,1.6,9.8,1.3,4.6,9,1.94,116,mclemma02
410,Gil Meche,28,7,64,57,0.529,4.44,181,177,2,5,2,0,1031.1,1028,551,509,131,425,8,731,24,2,25,4443,101,1.409,9,1.1,3.7,6.4,1.72,101,mechegi01
411,Brandon Medders,27,3,10,6,0.625,3.36,117,0,30,0,0,0,131.1,127,59,49,16,55,3,101,4,0,4,566,140,1.386,8.7,1.1,3.8,6.9,1.84,140,meddebr01
412,Jon Meloan,22,1,0,0,,11.05,5,0,3,0,0,0,7.1,8,9,9,1,8,0,7,1,0,0,38,42,2.182,9.8,1.2,9.8,8.6,0.88,42,meloajo01
413,Luis Mendoza,23,1,1,0,1,2.25,6,3,2,0,0,0,16,13,4,4,1,4,0,7,2,0,0,64,207,1.063,7.3,0.6,2.3,3.9,1.75,207,mendolu01
414,Kent Mercker*,39,17,73,67,0.521,4.16,677,150,152,2,1,25,1311.2,1294,671,607,153,599,46,911,32,15,54,5734,104,1.443,8.9,1,4.1,6.3,1.52,104,merckke01
415,Cla Meredith,24,3,10,7,0.588,2.98,128,0,29,0,0,0,132.2,130,51,44,10,27,7,96,6,3,4,545,136,1.183,8.8,0.7,1.8,6.5,3.56,136,meredcl01
416,Jose Mesa,41,19,80,109,0.423,4.36,1022,95,633,6,2,321,1548.2,1629,811,750,151,651,57,1038,55,5,75,6804,100,1.472,9.5,0.9,3.8,6,1.59,100,mesajo01
417,Randy Messenger,25,3,4,11,0.267,5.01,148,0,39,0,0,1,161.2,196,94,90,17,75,14,108,2,0,5,744,86,1.676,10.9,0.9,4.2,6,1.44,86,messera01
418,Dan Meyer*,25,2,0,2,0,7.85,8,3,3,0,0,0,18.1,22,19,16,2,10,1,12,0,0,3,87,56,1.745,10.8,1,4.9,5.9,1.2,56,meyerda02
419,Aaron Miles,30,1,0,0,,9,2,0,2,0,0,0,2,3,2,2,1,0,0,0,1,0,0,9,57,1.5,13.5,4.5,0,0,,57,milesaa01
420,Andrew Miller*,22,2,5,6,0.455,5.69,21,13,3,0,0,0,74.1,81,52,47,8,49,0,62,9,1,5,360,81,1.749,9.8,1,5.9,7.5,1.27,81,millean01
421,Jason Miller*,24,1,0,0,,18,4,0,1,0,0,0,4,7,8,8,2,3,1,2,0,0,0,22,26,2.5,15.8,4.5,6.8,4.5,0.67,26,milleja03
422,Justin Miller,29,4,17,9,0.654,5.33,107,33,12,0,0,0,248,262,159,147,34,132,11,191,16,2,13,1115,87,1.589,9.5,1.2,4.8,6.9,1.45,87,milleju01
423,Matt Miller,35,5,6,1,0.857,2.72,100,0,24,0,0,2,106,82,35,32,4,44,11,95,11,2,2,432,163,1.189,7,0.3,3.7,8.1,2.16,163,millema02
424,Trever Miller*,34,9,12,14,0.462,4.46,451,5,100,0,0,8,379,396,206,188,43,178,24,310,33,0,14,1710,101,1.515,9.4,1,4.2,7.4,1.74,101,milletr02
425,Wade Miller,30,9,62,46,0.574,4.1,151,147,2,5,1,0,894.1,838,443,407,108,377,15,749,27,0,25,3833,111,1.359,8.4,1.1,3.8,7.5,1.99,111,millewa04
426,Kevin Millwood,32,11,133,101,0.568,3.97,323,315,3,14,5,0,1947,1906,937,859,200,594,38,1560,48,2,43,8246,110,1.284,8.8,0.9,2.7,7.2,2.63,110,millwke01
427,Eric Milton*,31,10,87,84,0.509,5.01,266,265,0,10,4,0,1558.2,1635,923,868,265,447,14,1107,33,0,29,6718,94,1.336,9.4,1.5,2.6,6.4,2.48,94,miltoer01
428,Zach Miner,25,2,10,10,0.5,4.17,61,17,12,1,0,0,146.2,156,75,68,14,54,5,93,0,0,2,630,109,1.432,9.6,0.9,3.3,5.7,1.72,109,minerza01
